boothFees-int[][],canDropScene-int[],canMint-int,desc-string,destructible-bool,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"796,1",0,1,"このアイテムは合成によって入手することができます。
装備すると属性が強化されます。収集効率が向上します。
-------
ダイヤモンドの鎌は、純粋なダイヤモンドで作られた精巧で壮大な武器で、鎌の刃は魅惑的な光を放っています。鎌の刃は非常に鋭く、どんな障害物でも楽に切り裂くことができます。ハンドルは複雑にデザインされ、快適な握り心地を提供し、戦闘中の機動性と使いやすさを向上させます。ダイヤモンドの鎌は強力な攻撃力だけでなく、独特の魔法的な特性も持っており、致命的なエネルギー波を解き放つことができ、敵に逃げ場を与えません。戦闘や展示において、ダイヤモンドの鎌は注目を集める素晴らしい宝物です。
",0,0,item-icon-230,230,ダイヤモンド鎌,1440,1,371,1,0,3,999,0,1,5,1
"797,1",0,1,"このアイテムは合成によって入手することができます。
装備すると属性が強化されます。収集効率が向上します。
-------
星の鎌は、星明かりで輝く鎌で、その刃には無数の明るい星が埋め込まれ、神秘的な輝きを放っています。鎌の刃は非常に鋭く、どんな障害物でも楽に切り裂くことができます。鎌のハンドルには精巧な星座の模様が彫り込まれており、神聖さと厳粛さを感じさせます。星の鎌を振るうことは、星の力を操るかのような感覚であり、無限の力と栄光を感じることができます。戦闘や儀式において、優れた選択肢です。
",0,0,item-icon-231,231,アストラルサイズ,1440,1,,1,0,3,999,0,1,6,1
"792,1","1,3,4",1,"このアイテムは合成によって入手することができます。
特殊効果を発動することができます。
-------
爆発瓶
",0,347,item-icon-232,232,爆発瓶,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"このアイテムは合成によって入手することができます。
特殊効果を発動することができます。
-------
スタンポーション
",0,348,item-icon-233,233,スタンボトル,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"このアイテムは合成によって入手することができます。
特殊効果を発動することができます。
-------
粘性ポーション
",0,351,item-icon-234,234,バイアルの速度を下げる,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"このアイテムは合成によって入手することができます。
特殊効果を発動することができます。
-------
燃えるポーション
",0,352,item-icon-235,235,燃える薬瓶,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"このアイテムは合成によって入手することができます。
特殊効果を発動することができます。
-------
イエローフラッシュ
",0,356,item-icon-236,236,フライングサンダーピルボトル,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"このアイテムは合成によって入手することができます。
特殊効果を発動することができます。
-------
コンボミス
",0,357,item-icon-237,237,バイアルをかわす,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"このアイテムは合成によって入手することができます。
特殊効果を発動することができます。
-------
バフクリア
",0,0,item-icon-238,238,浄化ボトル,0,1,,1,0,3,999,0,3,0,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-241,241,野球プロの髪,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-242,242,野球プロのトップス,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-243,243,野球プロのグローブ,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-244,244,野球プロのパンツ,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-245,245,野球プロのシューズ,0,5,,1,0,2,999,0,1,1,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-246,246,ヤシロの髪,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-247,247,ヤシロのトップス,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-248,248,ヤシロのグローブ,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-249,249,ヤシロのパンツ,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-250,250,ヤシロのシューズ,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-251,251,ヘルバロンの髪,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-252,252,ヘルバロンのトップス,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-253,253,ヘルバロンのグローブ,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-254,254,ヘルバロンのパンツ,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-255,255,ヘルバロンのシューズ,0,5,,1,0,2,999,0,1,3,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-257,257,おしゃれな少年の髪,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-258,258,おしゃれな少年のトップス,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-259,259,おしゃれな少年のグローブ,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-260,260,おしゃれな少年のパンツ,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-261,261,おしゃれな少年のシューズ,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-262,262,スピードスターの髪,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-263,263,スピードスターのトップス,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-264,264,スピードスターのグローブ,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-265,265,スピードスターのパンツ,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-266,266,スピードスターのシューズ,0,5,,1,0,1,999,0,1,1,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-267,267,ローマ兵の髪,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-268,268,ローマ兵のトップス,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-269,269,ローマ兵のグローブ,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-270,270,ローマ兵のパンツ,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-271,271,ローマ兵のシューズ,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-272,272,ストリートキッドの髪,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-273,273,ストリートキッドのトップス,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-274,274,ストリートキッドのグローブ,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-275,275,ストリートキッドのパンツ,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-276,276,ストリートキッドのシューズ,0,5,,1,0,3,999,0,1,2,1
"796,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-277,277,ワンワンセットの髪,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-278,278,ワンワンセットのトップス,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-279,279,ワンワンセットのグローブ,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-280,280,ワンワンセットのパンツ,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-281,281,ワンワンセットのシューズ,0,5,,1,0,1,999,0,1,5,1
"797,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-282,282,情熱の炎の髪,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-283,283,情熱の炎のトップス,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-284,284,情熱の炎のグローブ,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-285,285,情熱の炎パンツ,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,"装備を合成すると入手するチャンスがあります。
属性のないおしゃれな外見
-------
ファッションとして着用をおすすめします
",0,0,item-icon-286,286,情熱の炎シューズ,0,5,,1,0,3,999,0,1,6,1
"792,1",0,1,"このアイテムは合成によって入手できます。
装備すると属性が強化されます。戦闘攻撃力を向上させます
-------
モンスターに追いかけられる心配がある場合、この弓は完璧です。安全な距離からモンスターを倒すことができます
",0,0,item-icon-287,287,クロスボウ,1440,1,263,1,0,2,999,0,1,1,1
"793,1",0,1,"このアイテムは合成によって入手できます。
装備すると属性が強化されます。戦闘攻撃力を向上させます
-------
モンスターに追いかけられる心配がある場合、この弓は完璧です。安全な距離からモンスターを倒すことができます
",0,0,item-icon-288,288,金属の弓,1440,"1,2",272,1,0,2,999,0,1,2,1
"794,1",0,1,"このアイテムは合成によって入手できます。
装備すると属性が強化されます。戦闘攻撃力を向上させます
-------
モンスターに追いかけられる心配がある場合、この弓は完璧です。安全な距離からモンスターを倒すことができます
",0,0,item-icon-289,289,クリスタルボウ,1440,"1,2,3",273,1,0,2,999,0,1,3,1
-,0,1,"このアイテムは合成によって入手できます。
使用すると特殊効果が発生します。
-------
少しのエネルギーを回復します
",0,0,item-icon-295,295,"エネルギー回復ポーション - 小
",0,1,,0,0,3,999,0,3,1,1
-,0,1,"このアイテムは合成によって入手できます。
使用すると特殊効果が発生します。
-------
より多くのエネルギーを回復します
",0,0,item-icon-296,296,"エネルギー回復ポーション - 中
",0,1,,0,0,3,999,0,3,2,1
-,0,1,"このアイテムは合成によって入手できます。
使用すると特殊効果が発生します。
-------
たくさんのエネルギーを回復します
",0,0,item-icon-297,297,"エネルギー回復ポーション - 大
",0,1,,0,0,3,999,0,3,3,1
"795,1",0,1,"このアイテムは合成によって入手できます。
装備すると属性が強化されます。より高レベルの農産物を解放します
-------
輝く黄金の鍬は、非常に鋭くて丈夫です。農業に使用することで、地球の力を簡単に利用して強い作物を育てることができます。農民の誇りであり、豊かな収穫を願う彼らの努力と希望を象徴しています。
",0,0,item-icon-299,299,"Lv 4 ゴールデンホー
",1440,"1,2,3,4",212,1,0,1,999,0,1,4,1
"795,1",0,1,"このアイテムは合成によって入手できます。
装備すると属性が強化されます。採集効率を向上させます
-------
輝く黄金の斧は、非常に鋭い刃で、最も固い木を楽々と切り倒します。その適度な重さは、採集者にとって安定した柔軟なツールであり、好まれています。
",0,0,item-icon-300,300,"Lv 4 ゴールデンアックス
",1440,"1,2,3,4",356,1,0,3,999,0,1,4,1
"795,1",0,1,"このアイテムは合成によって入手できます。
装備すると属性が強化されます。採集効率を向上させます
-------
輝く黄金のツールは、貴重な鉱石を採掘するのに役立ちます。その堅牢な素材と精巧なデザインにより、鉱石や宝物の採取が容易になります。地下深くに潜るか、貴重な資源を求めて山岳地帯を探索する場合、黄金のつるはしは最も信頼できる相棒です。
",0,0,item-icon-301,301,"Lv 4 ゴールデンつるはし
",1440,"1,2,3,4",362,1,0,3,999,0,1,4,1
"795,1",0,1,"このアイテムは合成によって入手できます。
装備すると属性が強化されます。より高レベルの農産物を解放します
-------
純金で作られた見事な一対のはさみは、どんな素材でも簡単に切り裂きます。農民や職人にとって必須の道具であり、植物の剪定、布の切断、繊細な手工芸に使用されます。畑でも工房でも、ゴールデンシザーズは洗練された技術と洗練されたセンスを象徴しています。
",0,0,item-icon-302,302,"Lv 4 ゴールデンはさみ
",1440,"1,2,3,4",,1,0,1,999,0,1,4,1
"795,1",0,1,"このアイテムは合成によって入手できます。
装備すると属性が強化されます。採集効率を向上させます
-------
輝く黄金の鎌は、非常に鋭い刃を持ち、畑での収穫に最適です。太陽の下で輝く黄金の光は、豊かな収穫と繁栄の喜びを畑にもたらします。
",0,0,item-icon-303,303,"Lv 4 ゴールデン鎌
",1440,"1,2,3,4",,1,0,3,999,0,1,4,1
"795,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの農産物を解放します。

-------
[274]純金で作られた壮大な黄金のやかんです。見た目がまばゆく、魔法の性質も持っています。ゴールデンケトルを使用すると、素早く体力とマナを回復し、戦闘中にエネルギーを保ちます。激しい戦闘や忙しい畑でも、ゴールデンケトルは最も忠実な相棒です。
",0,0,item-icon-304,304,"Lv 4 ゴールデンやかん
",1440,"1,2,3,4",213,1,0,1,999,0,1,4,1
"796,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの農産物を解放します。

-------
[275]輝く宝石のような鍬で、鋭さと耐久性に優れています。農業に使用すると、肥沃な農地を簡単に耕し、豊かな収穫を得ることができます。
",0,0,item-icon-305,305,"Lv 5 ダイヤモンドホー
",1440,"1,2,3,4,5",220,1,0,1,999,0,1,5,1
"796,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[276]輝く宝石のような斧で、非常に硬い刃が最も困難な鉱石や木材を容易に切り裂きます。その鋭さと耐久性は、採集者にとって最高のツールであり、資源の収集効率を倍増させます。
",0,0,item-icon-306,306,"Lv 5 ダイヤモンドアックス
",1440,"1,2,3,4,5",364,1,0,3,999,0,1,5,1
"796,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[277]輝く宝石のようなツールで、貴重な鉱石を収集するために作られています。その鋭いダイヤモンドの頭部は、固い岩を容易に貫通し、鉱石の鉱脈を見つけて収集するのに役立ちます。探検や繁栄する都市で、ダイヤモンドのつるはしは豊かさへの扉を開く、すべての鉱夫の必需品です。
",0,0,item-icon-307,307,"Lv 5 ダイヤモンドつるはし
",1440,"1,2,3,4,5",370,1,0,3,999,0,1,5,1
"796,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[278]宝石の輝きで光り輝く、どんな素材でも簡単に切断するこの非常に鋭いハサミは、ハードメタルや厚い生地など、どんな素材でも素早く正確に処理します。畑では、作物の整枝や木の剪定に農夫の効率的な助手です。探検の世界では、勇敢な冒険者のための必須の道具であり、貴重な資源を迅速に収集します。農夫であろうと冒険者であろうと、ダイヤモンドのハサミは最も信頼できるパートナーです。
",0,0,item-icon-308,308,"Lv 5 ダイヤモンドはさみ
",1440,"1,2,3,4,5",,1,0,1,999,0,1,5,1
"796,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[279]輝く宝石のような鎌で、農地の作物を容易に刈り取ります。そのダイヤモンドの装飾は、収穫を効率的かつ迅速に行い、畑での収穫の達人になります。
",0,0,item-icon-309,309,"Lv 5 ダイヤモンド鎌
",1440,"1,2,3,4,5",,1,0,3,999,0,1,5,1
"796,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの農産物を解放します。

-------
[280]輝く宝石のようなツールで、素早く体力とマナを回復することができる、見た目も美しいアイテムです。激しい戦闘や長い冒険の旅でも、ダイヤモンドのケトルは最も信頼できる相棒です。
",0,0,item-icon-310,310,"Lv 5 ダイヤモンドやかん
",1440,"1,2,3,4,5",221,1,0,1,999,0,1,5,1
"797,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[281]星明かりで輝くハサミで、その鋭さは土壌を容易に耕すことができます。
",0,0,item-icon-311,311,"Lv 6 スターホー
",1440,"1,2,3,4,5",227,1,0,1,999,0,1,6,1
"797,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[282]星明かりで輝く斧で、強力なエネルギーを放っています。その鋭い刃は固い木材を容易に切り裂き、採集者にとって最適なツールです。
",0,0,item-icon-312,312,"Lv 6 スターアックス
",1440,"1,2,3,4,5",372,1,0,3,999,0,1,6,1
"797,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[283]星明かりで輝くピッケルは、鋭い鎌刃で貴重な鉱石や宝石を容易に採掘します。深い山岳地帯を探検したり、洞窟で熱心に採掘したりする際に、スターライトピッケルは採集者の最も信頼できる相棒です。その外観は、より効率的な資源収集を可能にし、ユーザーとそのチームに豊かさと栄光をもたらします。
",0,0,item-icon-313,313,"Lv 6 スターつるはし
",1440,"1,2,3,4,5",378,1,0,3,999,0,1,6,1
"797,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[284]星明かりで輝く、軽量で鋭いハサミは、農夫が作物を整え、木を剪定するための効率的なツールです。庭園で花を整えたり、畑で作物を整理したりする際に、スターライトシザーズは農夫にとって最も効果的な道具です。
",0,0,item-icon-314,314,"Lv 6 スターはさみ
",1440,"1,2,3,4,5",,1,0,1,999,0,1,6,1
"797,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[285]星明かりで輝く、刃が夜空の流れ星のようなこの刀は、敵の防御を容易に貫通します。戦場での最も信頼できる武器です。
",0,0,item-icon-315,315,"Lv 6 スター鎌
",1440,"1,2,3,4,5",379,1,0,3,999,0,1,6,1
"797,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[286]星明かりで輝く、体力とマナを迅速に回復する華麗なやかんです。激しい戦闘や長い冒険の旅でも、スターライトケトルは最も信頼できる相棒です。
",0,0,item-icon-316,316,"Lv 6 スターやかん
",1440,"1,2,3,4,5",228,1,0,1,999,0,1,6,1
"795,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[287]輝く宝石のような剣で、その刃は敵の防御を容易に貫通します。戦士にとっての主要な武器であり、戦場で無敵の支配者になります。
",0,0,item-icon-317,317,"Lv 4 ゴールデンソード
",1440,"1,2,3,4",288,1,0,2,999,0,1,4,1
"796,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。採集効率を向上させます。

-------
[288]星明かりで輝く剣で、その刃は流星のように素早く動きます。その鋭さは敵の防御を容易に貫通し、無限の力を解き放ちます。使用者は宇宙の力が体を駆け巡るのを感じ、戦闘で無視できない力になります。
",0,0,item-icon-318,318,"Lv 5 ダイヤモンドソード
",1440,"1,2,3,4,5",296,1,0,2,999,0,1,5,1
"797,1",0,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[289]純金で作られた貴重な収集ツールです。細かい歯のデザインにより、ハーブ、宝石、鉱石などさまざまな貴重な資源を容易に収集します。ゴールデンコレクションツールを使用することで、非常に高い効率で収集し、より価値のある資源を得ることができます。
",0,0,item-icon-319,319,"Lv 6 スターソード
",1440,"1,2,3,4,5",302,1,0,2,999,0,1,6,1
"795,1",4,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[290]この上衣は収集者専用に設計され、厳選された黄金のシルクで作られています。軽量で快適でありながら、優れた保護と柔軟性を提供し、収集者が困難な収集活動中に自由に動くことができます。その黄金の外観は、贅沢さと独特の魅力を放ち、冒険中の着用者を注目の的にします。
",0,0,item-icon-320,320,"Lv 4 ゴールデンギャザーハット
",1440,"1,2,3,4",359,1,0,3,999,0,1,4,1
"795,1",4,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[291]これらの手袋は収集者専用に設計され、細かい黄金の糸で織られています。優れた保護を提供するだけでなく、収集者に優れた敏捷性と器用さをもたらします。ゴールデンコレクショングローブを身に着けると、指先が踊るように動き、さまざまな貴重な資源を容易に収集することができます。収集者の無敵の王になります。
",0,0,item-icon-321,321,"Lv 4 ゴールデンギャザーコート
",1440,"1,2,3,4",357,1,0,3,999,0,1,4,1
"795,1",4,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[292]これらのパンツは収集者専用に調整され、高品質な黄金の糸で作られています。優れた耐久性と快適さを誇り、収集者が厳しい作業中でもリラックスした快適な状態を維持することができます。複数の実用的なポケットとツールファスナーを備えたゴールデンコレクションパンツは、さまざまな収集ツールの携帯と使用を容易にします。貴重な鉱石、珍しいハーブ、または他の貴重な資源を収集する際に、これらのパンツは収集者に優れた効率と快適さを提供します。
",0,0,item-icon-322,322,"Lv 4 ゴールデンギャザーグローブ
",1440,"1,2,3,4",358,1,0,3,999,0,1,4,1
"795,1",4,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[293]これらの靴は黄金の素材を使用して収集者専用に作られています。軽量で快適でありながら、優れたトラクションと耐久性を提供し、収集者がさまざまな地形で自由に移動できます。これらの靴には特別な収集スキルの強化機能も備わっており、収集者の収穫の効率と品質を向上させます。密林、険しい山岳地帯、広大な平原であっても、ゴールデンコレクションシューズは収集者にとって不可欠な相棒です。
",0,0,item-icon-323,323,"Lv 4 ゴールデンギャザーパンツ
",1440,"1,2,3,4",360,1,0,3,999,0,1,4,1
"795,1",4,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[294]特に設計された収集者用のツールで、硬い鉱石や宝石を簡単に切断する鋭い刃を備えています。貴重なダイヤモンドの鉱脈を掘り出したり、珍しい宝石を収集したりする際に、このツールは迅速かつ効果的に作業を完了するのに役立ちます。その精度と耐久性は、収集者の間で最も好まれるツールの一つです。
",0,0,item-icon-324,324,"Lv 4 ゴールデンギャザーシューズ
",1440,"1,2,3,4",361,1,0,3,999,0,1,4,1
"796,1",4,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[295]この上衣は収集者のために最高の収集体験を提供するために特別に作られています。高品質な素材で作られ、軽量で耐久性があり、ダイヤモンドの収集中に快適さと柔軟性を提供します。さまざまな山岳地帯、洞窟、または川で、この上衣は最も信頼できるパートナーとして立ちます。真のダイヤモンド収集のエキスパートになります。
",0,0,item-icon-325,325,"Lv 5 ダイヤモンドギャザーハット
",1440,"1,2,3,4,5",367,1,0,3,999,0,1,5,1
"796,1",4,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[296]これらの手袋はダイヤモンドの収集効率を向上させるために特別に設計されています。表面には頑丈なアーマーが施されており、手を保護します。内部には複雑な機械装置が埋め込まれており、これらの手袋は周囲のダイヤモンドを引き寄せ、吸着させることができます。これらの手袋を身に着けると、あなたはダイヤモンドの捕獲者となり、数多くの輝く宝石を容易に収穫します。
",0,0,item-icon-326,326,"Lv 5 ダイヤモンドギャザーコート
",1440,"1,2,3,4,5",365,1,0,3,999,0,1,5,1
"796,1",4,1,"このアイテムは合成によって入手できます。装備すると属性を強化することができます。より高レベルの資源のドロップ確率を増加させます。

-------
[297]これらのパンツはダイヤモンドの収集効率を向上させることで知られており、収集者専用に特別に設計されています。高品質な素材で作られ、軽量で快適、耐久性があり、柔軟性もあります。特別なダイヤモンド収集ツールを装備しており、収集者が貴重なダイヤモンドの資源を迅速かつ正確に入手できるようにします。山岳地帯、洞窟、または鉱脈であっても、これらのパンツは収集者にとって不可欠なツールです。これを身に着けると、本当のダイヤモンドの収穫者になります。",0,0,item-icon-327,327,"Lv 5 ダイヤモンドギャザーグローブ
",1440,"1,2,3,4,5",366,1,0,3,999,0,1,5,1
