IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
0,0,0,,0,,,,113,0,1,0,1,0,0,0,0,,,,,,1,-1,モンスターへのクリティカルダメージを10%増加させる。,,1,0,Lv1 戦闘負傷,,,1,0,,,,,skill-icon-113,,,,,,102,,,,,
0,0,0,,0,,,,114,0,1,0,1,0,0,0,0,,,,,,1,-1,モンスターへのクリティカルダメージを20%増加させる。,,1,0,Lv2 戦闘負傷,,,1,0,,,,,skill-icon-114,,,,,,103,,,,,
0,0,0,,0,,,,115,0,1,0,1,0,0,0,0,,,,,,1,-1,モンスターへのクリティカルダメージを30%増加させる。,,1,0,Lv3 戦闘負傷,,,1,0,,,,,skill-icon-115,,,,,,104,,,,,
0,0,0,,0,,,,116,0,1,0,1,0,0,0,0,,,,,,1,-1,スピードを10%増加させる。,,1,0,Lv1 クイックステップ,,,1,0,,,,,skill-icon-116,,,,,,119,,,,,
0,0,0,,0,,,,117,0,1,0,1,0,0,0,0,,,,,,1,-1,スピードを20%増加させる。,,1,0,Lv2 クイックステップ,,,1,0,,,,,skill-icon-117,,,,,,120,,,,,
0,0,0,,0,,,,118,0,1,0,1,0,0,0,0,,,,,,1,-1,スピードを30％増加させる。,,1,0,Lv3 クイックステップ,,,1,0,,,,,skill-icon-118,,,,,,121,,,,,
0,0,0,,0,,,,119,0,1,0,1,0,0,0,0,,,,,,1,-1,20秒間ダメージなし、モンスターへのダメージ+10%。,,1,0,Lv1 ブレイドダンス,,,1,0,,,,,skill-icon-119,,,,,,116,,,,,
0,0,0,,0,,,,120,0,1,0,1,0,0,0,0,,,,,,1,-1,10秒間ダメージなし、モンスターへのダメージ増加10%。,,1,0,Lv2 ブレイドダンス,,,1,0,,,,,skill-icon-120,,,,,,117,,,,,
0,0,0,,0,,,,121,0,1,0,1,0,0,0,0,,,,,,1,-1,5秒間ダメージなし、モンスターへのダメージボーナス10%。,,1,0,Lv3 ブレイドダンス,,,1,0,,,,,skill-icon-121,,,,,,118,,,,,
0,0,0,0,0,,"108,113,464",0,122,0,1,0,1,0,0,0,0,A-skill-chongci,Skill_Rush_Instancer,Skill_rush,,334,1,5000," [116]突進し、敵を後退させます。
",0,2,0,突進,"1,200,500,100,0",CameraShakeGrade_1,1,0,1,,,,skill-icon-122,,,,,,,,,,,
0,0,0,0,0,"445,109,385","464,486",0,123,0,1,0,1,0,0,0,0,gongjian_attack3,,playerroll,,300,1,7000," [117]前方の小さな範囲で敵を撃退し、後方に反転します。
",500,2,0,逃走,"4,300,200,18000,0",CameraShakeGrade_1,1,0,1,,,,skill-icon-123,,,,,,,,,,,
0,0,0,0,0,"227,388,471","464,487",500,124,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_JumpHit,Skill_JumpHit,,567,1,5000," [118]近くの敵にジャンプし、着地点で範囲めまいとダメージを与えます。
",800,2,0,追撃,"2,300,0",CameraShakeGrade_2,1,0,1,,,,skill-icon-124,,,,,,,,,,,
0,0,0,,0,,,,125,0,1,0,1,0,0,0,0,,,,,,1,-1,2%の回避率が獲得されました。,,1,0,Lv1 ロストステップ,,,1,0,,,,,skill-icon-125,,,,,,122,,,,,
0,0,0,,0,,,,126,0,1,0,1,0,0,0,0,,,,,,1,-1,4%の回避率を獲得しました。,,1,0,Lv2 ロストステップ,,,1,0,,,,,skill-icon-126,,,,,,123,,,,,
0,0,0,,0,,,,127,0,1,0,1,0,0,0,0,,,,,,1,-1,6%の回避率を獲得しました。,,1,0,Lv3 ロストステップ,,,1,0,,,,,skill-icon-127,,,,,,124,,,,,
0,0,0,,0,,,,128,0,1,0,1,0,0,0,0,,,,,,1,-1,1%の体力喪失ごとに0.1%のダメージボーナスが付与されます。,,1,0,Lv1 ブラッドレイジ,,,1,0,,,,,skill-icon-128,,,,,,125,,,,,
0,0,0,,0,,,,129,0,1,0,1,0,0,0,0,,,,,,1,-1,1%の体力喪失ごとに0.3%のダメージボーナスがあります。,,1,0,Lv2 ブラッドレイジ,,,1,0,,,,,skill-icon-129,,,,,,126,,,,,
0,0,0,,0,,,,130,0,1,0,1,0,0,0,0,,,,,,1,-1,1%の体力喪失ごとに0.5%のダメージボーナスがあります。,,1,0,Lv3 ブラッドレイジ,,,1,0,,,,,skill-icon-130,,,,,,127,,,,,
0,0,0,,0,,,,131,0,1,0,1,0,0,0,0,,,,,,1,-1,攻撃速度が10％増加しました。,,1,0,Lv1 ストーム,,,1,0,,,,,skill-icon-131,,,,,,131,,,,,
0,0,0,,0,,,,132,0,1,0,1,0,0,0,0,,,,,,1,-1,攻撃速度 +20%。,,1,0,Lv2 ストーム,,,1,0,,,,,skill-icon-132,,,,,,132,,,,,
0,0,0,,0,,,,133,0,1,0,1,0,0,0,0,,,,,,1,-1,攻撃速度 +30%。,,1,0,Lv3 ストーム,,,1,0,,,,,skill-icon-133,,,,,,133,,,,,
0,0,0,,0,,,,134,0,1,0,1,0,0,0,0,,,,,,1,-1,[136]戦闘命中率+2％,,1,0,Lv 1 正確,,,1,0,,,,,skill-icon-134,,,,,,504,,,,,
0,0,0,,0,,,,135,0,1,0,1,0,0,0,0,,,,,,1,-1,[137]戦闘命中率+4％,,1,0,Lv 2 正確,,,1,0,,,,,skill-icon-135,,,,,,505,,,,,
0,0,0,,0,,,,136,0,1,0,1,0,0,0,0,,,,,,1,-1,[138]戦闘命中率+6％,,1,0,Lv 3 正確,,,1,0,,,,,skill-icon-136,,,,,,506,,,,,
0,0,0,0,0,,22,200,137,0,1,0,1,0,0,0,0,A-jianwu,Skill_bladeFlurry,Skill_airblade,,1200,1,8000," [119]小さな範囲内でランダムに5回攻撃します。
",0,2,0,連続攻撃,"2,300,0",CameraShakeGrade_2,1,0,1,,,"137,488",skill-icon-137,,,,,,,,,,,
0,0,0,0,0,1,,200,138,0,1,0,1,0,1,0,1,A-1diuzhadan,,Skill_Throw,,660,1,2000," [120]爆弾を投下し、爆発範囲内の敵に高いダメージを与えます。
",1500,2,9,爆発技,"2,400,0",,1,0,1,,,"510,511",skill-icon-138,skill_tree_hurt,,top_down_Normal_3,1,,,,,,,
0,0,0,0,1,,"485,467",750,139,0,1,0,1,0,0,1,0,A-1baoqi,Skill_gainBuff_Chosen,Skill_Saiyan,,3000,1,20000," [121]短いエネルギー蓄積の後、体内のエネルギーを解放し、一定範囲内の敵に持続的な高ダメージを与えます。スキル解放中は攻撃できない状態になります。
",0,2,0,不屈の精神,"2,400,0",Saiyan,1,0,1,,,"140,488,484",skill-icon-139,,,,,,,,,,,
0,0,0,,0,,,400,140,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,斧を振り、空気刃を作り、木を傷つけます。,,2,0,Lv1 グループロギング,"4,800,200,12000,0",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-140,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,141,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,斧を振り、空気の刃を作り、木を傷つけます。,,2,0,Lv2 グループロギング,"4,800,400,12000,0",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-141,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,142,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,斧を振り、空気の刃を作り、木を傷つけます。,,2,0,Lv3 グループロギング,"4,800,600,12000,0",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-142,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,,143,0,1,0,1,0,0,0,0,,,,,,1,-1,木の倒木のダブルチャンスが3％増加しました。,,1,0,Lv1 ウッドギャザラー,,,1,0,,,,,skill-icon-143,,,,,,147,,,,,
0,0,0,,0,,,,144,0,1,0,1,0,0,0,0,,,,,,1,-1,木の倒木のダブルチャンスが6%増加しました。,,1,0,Lv2 ウッドコレクター,,,1,0,,,,,skill-icon-144,,,,,,148,,,,,
0,0,0,,0,,,,145,0,1,0,1,0,0,0,0,,,,,,1,-1,木の倒木のダブルチャンスが9%増加しました。,,1,0,Lv3 ウッドコレクター,,,1,0,,,,,skill-icon-145,,,,,,149,,,,,
0,0,0,,0,,,,146,0,1,0,1,0,0,0,0,,,,,,1,-1,10%の切断ダメージ増加,,1,0,Lv1 ツリーハーベスター,,,1,0,,,,,skill-icon-146,,,,,,150,,,,,
0,0,0,,0,,,,147,0,1,0,1,0,0,0,0,,,,,,1,-1,木の切断ダメージを20%増加させる。,,1,0,Lv2 ツリーハーベスター,,,1,0,,,,,skill-icon-147,,,,,,151,,,,,
0,0,0,,0,,,,148,0,1,0,1,0,0,0,0,,,,,,1,-1,木の切断ダメージを30％増加させる。,,1,0,Lv3 ツリーハーベスター,,,1,0,,,,,skill-icon-148,,,,,,152,,,,,
0,0,0,,0,,,,149,0,1,0,1,0,0,0,0,,,,,,1,-1,鉱石のダメージを10%増加させる。,,1,0,Lv1 鉱石採取者,,,1,0,,,,,skill-icon-149,,,,,,153,,,,,
0,0,0,,0,,,,150,0,1,0,1,0,0,0,0,,,,,,1,-1,鉱石のダメージを20%増加させる。,,1,0,Lv2 鉱石採取者,,,1,0,,,,,skill-icon-150,,,,,,154,,,,,
0,0,0,,0,,,,151,0,1,0,1,0,0,0,0,,,,,,1,-1,マイニングダメージを30％増加させる。,,1,0,Lv3 鉱石採取者,,,1,0,,,,,skill-icon-151,,,,,,155,,,,,
0,0,0,,0,,,,152,0,1,0,1,0,0,0,0,,,,,,1,-1,10%早くつるはしを振る。,,1,0,Lv1 つるはしマスタリー,,,1,0,,,,,skill-icon-152,,,,,,156,,,,,
0,0,0,,0,,,,153,0,1,0,1,0,0,0,0,,,,,,1,-1,スイング速度を20%高速化します。,,1,0,Lv2 つるはしマスタリー,,,1,0,,,,,skill-icon-153,,,,,,157,,,,,
0,0,0,,0,,,,154,0,1,0,1,0,0,0,0,,,,,,1,-1,30%の速度で耕すことを加速します。,,1,0,Lv3 つるはしマスタリー,,,1,0,,,,,skill-icon-154,,,,,,158,,,,,
0,0,0,,0,,,,155,0,1,0,1,0,0,0,0,,,,,,1,-1,鉱石のドロップ率 +3%,,1,0,Lv1 鉱石コレクター,,,1,0,,,,,skill-icon-155,,,,,,159,,,,,
0,0,0,,0,,,,156,0,1,0,1,0,0,0,0,,,,,,1,-1,鉱石のドロップ率 +6%,,1,0,Lv2 鉱石コレクター,,,1,0,,,,,skill-icon-156,,,,,,160,,,,,
0,0,0,,0,,,,157,0,1,0,1,0,0,0,0,,,,,,1;2,-1,鉱石のドロップ率 +9%。,,1,0,Lv3 鉱石コレクター,,,1,0,,,,,skill-icon-157,,,,,,161,,,,,
0,0,0,,0,,,,158,0,1,0,1,0,0,0,0,,,,,,1,-1,マイニングのクリティカルヒット率 +5%。,,1,0,採掘スキルLv1,,,1,0,,,,,skill-icon-158,,,,,,162,,,,,
0,0,0,,0,,,,159,0,1,0,1,0,0,0,0,,,,,,1,-1,マイニングのクリティカル率が+10%増加します。,,1,0,採掘スキルLv2,,,1,0,,,,,skill-icon-159,,,,,,163,,,,,
0,0,0,,0,,,,160,0,1,0,1,0,0,0,0,,,,,,1,-1,マイニングのクリティカルストライク率 +15%。,,1,0,採掘スキルLv3,,,1,0,,,,,skill-icon-160,,,,,,164,,,,,
0,0,0,,0,,,400,161,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,地面を激しく揺らし、地震波を放出し、鉱石にダメージを与えます。,,2,0,Lv1グループ採掘,"4,800,200,12000,0",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-161,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,162,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,地面を振動させ、地震波を放出し、鉱物を損傷させます。,,2,0,Lv2グループマイニング,"4,800,400,12000,0",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-162,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,163,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,地面を振動させ、地震波を放出し、鉱石にダメージを与えます。,,2,0,Lv3グループマイニング,"4,800,600,12000,0",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-163,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,15,,200,164,1,1,0,1,0,0,0,1,hit,,,,950,1,0,ホッパーアタック,100,2,0,ホッパーアタック,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
1,1,1,,0,176,,2000,166,0,0,0,1,1,0,0,0,A-jinai-NEW,,A-CaptureTrap,,2000,1,3000,キャプチャースキル,,2,0,キャプチャースキル（トータルスキル）,"2,300,0",,1,0,1,,1000,,skill-icon-166,skill_rock_hurt,,,,,,"167,168,226","3,4",,,
0,0,0,,0,176,,0,167,0,1,0,1,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,1,300,キャプチャーグラップリングフックモンスターを捕獲する。,,2,3,ロープ投げを捕まえる,"2,100,0",,1,0,1,,,,skill-icon-167,,,,1,,,,,5,,
0,0,0,,0,"177,17",,0,168,0,0,0,1,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,3,500,ロープで捕まえて餌を与える。,,2,4,餌を捕まえて投げる,,,2,1,1,,,,skill-icon-168,,,,1,,,,"3,4",10,,
0,0,0,,0,"177,17",,730,169,0,0,0,1,0,0,0,0,attack,,A-CaptureTrap,,1030,1,2000,モンスターの逆襲一般スキル,100,2,0,ビーキャプチャアタック,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,15,,1000,171,0,1,0,1,0,1,0,0,A-gongjian-NEW,,monsterattack,,2000,1,-1,キャラクターの遠距離攻撃,1500,2,5,役割リモート,,,1,1,1,,,,,,0,top_down_bomb,1,,,,,,,
0,0,0,,0,,,,172,0,0,0,1,0,0,0,0,,,,,,1,-1,武器は5秒間、0.5秒ごとに1%の攻撃ダメージを与え、最大5回スタック可能です。,,1,0,Lv1 裂傷,,,1,0,,,,,skill-icon-172,,,,,,184,,,,,
0,0,0,,0,,,,173,0,0,0,1,0,0,0,0,,,,,,1,-1,武器は傷を負わせ、5秒間に0.5秒ごとに攻撃ダメージの2%を与えます。最大スタック数は5回です。,,1,0,Lv2 引き裂く傷,,,1,0,,,,,skill-icon-173,,,,,,185,,,,,
0,0,0,,0,,,,174,0,0,0,1,0,0,0,0,,,,,,1,-1,武器は傷を負わせ、5秒間0.5秒ごとに3%のダメージを与え、最大5回スタックします。,,1,0,Lv3 引き裂く傷,,,1,0,,,,,skill-icon-174,,,,,,186,,,,,
0,0,0,,0,,,,175,0,0,0,1,0,0,0,0,,,,,,1,-1,弱点を攻撃し、ダメージを1％増加させます。効果は5秒間持続し、最大で5回スタック可能です。,,1,0,Lv1ダメージ強化,,,1,0,,,,,skill-icon-175,,,,,,181,,,,,
0,0,0,,0,,,,176,0,0,0,1,0,0,0,0,,,,,,1,-1,弱点を攻撃し、ダメージを2%増加させます。5秒間持続し、最大5回スタック可能です。,,1,0,Lv2ダメージ強化,,,1,0,,,,,skill-icon-176,,,,,,182,,,,,
0,0,0,,0,,,,177,0,0,0,1,0,0,0,0,,,,,,1,-1,弱点を攻撃し、ダメージを3%増加させます。効果は5秒間持続し、最大で5回スタック可能です。,,1,0,Lv3ダメージ強化,,,1,0,,,,,skill-icon-177,,,,,,183,,,,,
0,0,0,,0,,,,178,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,攻撃力を20ポイント増加させ、60秒間持続します。,,2,0,弱攻撃ポーション,,,1,0,,,,187,,,,,,,,,,,,
0,0,1,0,0,15,188,350,179,1,1,0,1,0,0,0,1,skill_attack,,Dog_Attack,,770,1,0,メタルマットのハイパーアーマー,80,2,0,犬のいじめっ子の缶詰,"4,200,100,12000,0",,1,0,1,,,,,,,,,,,,,,,
0,0,1,0,0,15,189,800,180,1,1,0,1,0,0,0,1,attackArea,Skill_Pumpkin_atkar,Skill_Pumpkin_atkar,,1400,1,0,パンプキンフィーンドのハイパーアーマー,180,2,0,ミスター・パンプキン,"2,200,0",,1,0,1,,,,,,,,,,,,,,,
0,0,1,0,0,"15,238",190,1000,181,1,1,0,1,0,0,0,1,attackArea,Skill_Cactus_atkar,Catus_Attack,,1500,1,0,ドラゴンフルーツの兵士の近接攻撃。,150,2,0,ドラゴンフルーツ戦士オーバーロード本体,"2,200,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,15,"191,217",667,182,1,1,0,1,0,0,0,0,attack,,Skill_Bee_attack,,1000,1,0,蜜蜂のスーパーアーマー,450,2,0,バズバディ,"4,300,200,12000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,"227,386",193,667,183,1,1,0,1,0,0,0,0,attack,,,,1000,1,0,リーフラーカーの攻撃。,180,2,0,葉っぱのモンスターの攻撃,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,"227,386",192,600,184,1,1,0,1,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,1,0,マイニングキャットの攻撃。,180,2,0,オレ猫の攻撃,"4,300,150,27000,02,200,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,,,,185,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,移動速度を80ポイント増加させ、60秒間持続します。,,2,0,レッサースピードポーション,,,1,0,,,1000,194,,,,,,,,,,,,
0,0,0,,0,,,,186,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,クリティカル率を3％増加させ、60秒間持続します。,,2,0,弱クリティカルストライクポーション,,,1,0,,,1000,195,,,,,,,,,,,,
0,0,0,,0,,,,187,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,HPの上限を80ポイント増加させ、60秒間持続します。,,2,0,弱めのヘルスポーション,,,1,0,,,1000,"196,211",,,,,,,,,,,,
0,0,0,,0,,,,188,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,防御力を5ポイント増加させ、60秒間持続します。,,2,0,弱防御ポーション,,,1,0,,,1000,197,,,,,,,,,,,,
0,0,0,,0,,,,189,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,攻撃力を30ポイント増加させ、60秒間持続します。,,2,0,攻撃ポーション,,,1,0,,,1000,198,,,,,,,,,,,,
0,0,0,,0,,,,190,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,移動速度を120増加させ、60秒間持続します。,,2,0,スピードポーション,,,1,0,,,1000,199,,,,,,,,,,,,
0,0,0,,0,,,,191,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,クリティカル率を6％増加させ、60秒間持続します。,,2,0,クリティカルストライクポーション,,,1,0,,,1000,200,,,,,,,,,,,,
0,0,0,,0,,,,192,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,HPの上限を120ポイント増加させ、60秒間持続します。,,2,0,ライフポーション,,,1,0,,,1000,"201,212",,,,,,,,,,,,
0,0,0,,0,,,,193,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,防御力を10ポイント増加させ、60秒間持続します。,,2,0,防御ポーション,,,1,0,,,1000,202,,,,,,,,,,,,
0,0,0,,0,,,,194,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,攻撃力を40ポイント増加させ、60秒間持続します。,,2,0,クリスタルアタックポーション,,,1,0,,,1000,203,,,,,,,,,,,,
0,0,0,,0,,,,195,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,移動速度を160増加させ、60秒間持続します。,,2,0,クリスタルスピードポーション,,,1,0,,,1000,204,,,,,,,,,,,,
0,0,0,,0,,,,196,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,60秒間、クリティカルヒット率を9%増加させます。,,2,0,クリスタルクリティカルストライクポーション,,,1,0,,,1000,205,,,,,,,,,,,,
0,0,0,,0,,,,197,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,60秒間、HPを160ポイント増加させます。,,2,0,結晶質の健康ポーション,,,1,0,,,1000,"206,213",,,,,,,,,,,,
0,0,0,,0,,,,198,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,60秒間、防御力を15ポイント増加させます。,,2,0,結晶防御ポーション,,,1,0,,,1000,207,,,,,,,,,,,,
0,0,0,,0,,,,199,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,80 HPを回復します。,,2,0,弱めの治癒ポーション,,,1,0,,,1000,208,,,,,,,,,,,,
0,0,0,,0,,,,200,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,160 HPを回復します。,,2,0,ヒーリングポーション,,,1,0,,,1000,209,,,,,,,,,,,,
0,0,0,,0,,,,201,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,240 HPを回復します。,,2,0,クリスタルヒーリングポーション,,,1,0,,,1000,210,,,,,,,,,,,,
0,0,0,0,0,"227,21,15","236,22,516",500,202,0,1,0,1,0,0,0,1,A-chuisanlianji-1-NEW,Skill_Hammer_attack1,A-chuisanlianji-1-NEW,14,900,1,-1,ハンマーアタック - ムーブ1,400,2,0,ハンマー攻撃,"4,300,300,27000,0",CameraShakeGrade_2,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"227,21,386","236,22,516",500,203,0,1,0,1,0,0,0,1,A-chuisanlianji-2-NEW,Skill_Hammer_attack2,A-chuisanlianji-2-NEW,14,900,1,-1,ハンマー攻撃 - 移動2,400,2,0,ハンマー攻撃,"4,300,300,27000,0",CameraShakeGrade_2,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"227,21,388","236,22,516",500,204,0,1,0,1,0,0,0,1,A-chuisanlianji-3-NEW,Skill_Hammer_attack3,A-chuisanlianji-3-NEW,14,900,1,-1,ハンマーアタック - 移動3,400,2,0,ハンマー攻撃,"4,300,300,27000,0",CameraShakeGrade_3,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"387,404",,250,205,0,1,0,1,0,1,0,0,gongjian_attack1,,A-gongjian-NEW_audio,14,500,1,-1,強力な弓攻撃を敵に対して放つ。,1200,2,1,弓遠距離攻撃1,,,1,1,1,,,,,,0,,1,,,,,,,
1,0,0,,0,15,"218,222",700,206,0,1,0,1,0,0,0,0,attack,,Chaos_Wraith_Attack,,1000,1,0,カオスレイスの攻撃,350,2,0,カオスレイスの攻撃,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,
1,0,1,0,0,385,,500,207,0,1,0,1,0,1,0,1,attackArea,,monsterattack,,1000,1,2000,黒い近接モンスター,1000,2,5,ブラックモンスターリモコン,"2,200,0",,1,1,1,,1000,,skill-icon-207,,,top_down_bomb_2,3,,,,,,,
0,0,0,,0,15,"222,219",950,208,0,1,0,1,0,0,0,0,attack,,Crimson_Gnasher_Attack,,1500,1,0,クリムゾン・グナッシャーの攻撃,400,2,0,クリムゾン・グナッシャー・アタック,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,
1,0,0,,0,"227,386",222,1200,209,0,1,0,1,0,0,0,0,attackArea,,,,1833,1,0,クリムゾン・ナッシャーのハイパーアーマー,400,2,0,クリムゾン・グナッシャー・スーパーボディ,"1,500,100,1,0",,1,0,1,,1000,,,,,,,,,,,,,
0,0,0,,0,15,"220,223",650,210,0,1,0,1,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,1,0,フロスティポーの攻撃,300,2,0,フロスティ・ポー・アタック,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,
1,0,0,,0,"227,386","220,223",650,211,0,1,0,1,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,1,0,フロスティポー スーパーボディ,300,2,0,フロスティポー スーパーボディ,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,
0,0,0,,0,,,,212,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃速度と攻撃力を同時に増加させます。,,1,0,強力な近接攻撃バフ,,,1,0,,,,,,,,,,,228,,,,,
0,0,0,,0,,,,213,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃速度と攻撃力を同時に減少させる。,,1,0,近接攻撃脆弱性バフ,,,1,0,,,,,,,,,,,231,,,,,
0,0,0,,0,,,,214,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を増加させる。,,1,0,近接防御全般強い,,,1,0,,,,,,,,,,,232,,,,,
0,0,0,,0,,,,215,0,0,0,1,0,0,0,0,,,,,,1,-1,防御値を減少させる。,,1,0,近接防御における一般的な弱点,,,1,0,,,,,,,,,,,233,,,,,
0,0,0,,0,,,,216,0,0,0,1,0,0,0,0,,,,,,1,-1,同時に移動速度と攻撃速度を増加させる。,,1,0,長距離全般の強さ,,,1,0,,,,,,,,,,,234,,,,,
0,0,0,,0,,,,217,0,0,0,1,0,0,0,0,,,,,,1,-1,同時に移動速度と攻撃速度を減少させます。,,1,0,リモートユニバーサルの脆弱性,,,1,0,,,,,,,,,,,235,,,,,
0,0,0,,0,,,,218,0,0,0,1,0,0,0,0,,,,,,1,-1,メタルマット 追加攻撃,,1,0,犬の缶詰エクストラアタック,,,1,0,,,,,,,,,,,229,,,,,
0,0,0,,0,,,,219,0,0,0,1,0,0,0,0,,,,,,1,-1,ダメージを受けていない場合、2秒ごとに移動速度が50％増加します。,,1,0,柔軟なユニバーサルパッシブ,,,1,0,,,,,skill-icon-219,,,,,,237,,,,,
0,0,0,,0,,,,220,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃志向の強力なフェーズ転換効果。,,1,0,暗殺者将軍ストロング,,,1,0,,,,,,,,,,,,,,,,
0,0,0,,0,,,,221,0,0,0,1,0,0,0,0,,,,,,1,-1,攻撃志向の脆弱性フェーズ遷移効果。,,1,0,アサシンの普遍的な脆弱性,,,1,0,,,,,,,,,,,,,,,,
1,1,1,0,0,176,,2000,226,0,0,0,1,1,0,0,0,A-jinai-NEW,,A-CaptureTrap,,2000,1,3000,捕獲トラップ,,2,0,捕獲トラップ捕獲,"2,300,0",,1,0,1,,1000,,,skill_rock_hurt,,,,,,,"3,4",,,
0,0,0,,0,,,,228,0,1,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv1 パイオニア,,,1,0,,,1000,,skill-icon-228,,,,,,240,,,,,
0,0,0,,0,,,,229,0,0,0,1,0,0,0,0,,,,,,1,-1,一つの土地の肥沃度を増やす。,,1,0,Lv2 パイオニア,,,1,0,,,1000,,skill-icon-229,,,,,,243,,,,,
