desc-string,duration-int,effectType-int,id-int,isRepeat-bool,maxLayer-int,parameters-int[],showBuffIcon-bool,buffIcon-string,parameters2-int[][],effectInterval-int,effectFlag-int[],effectImmuneFlag-int[],entityEffect-string
WarTrampling 3 升级 2 效果球,3000,8,360,0,1,,1,buff-icon-360,,,,,
Bull Rush 1 升级 1,-1,15,361,0,,,0,,"122,1,3,362",,,,
Bull Rush 1 升级 1 效果球,5000,7,362,0,,,0,,"7,2,-200",,,,
Bull Rush 1 升级 2,-1,15,363,0,,,0,,"122,1,3,364",,,,
Bull Rush 1 升级 2 效果球,5000,7,364,0,,,0,,"7,2,-200",,,,
Bull Rush 2 升级 1,-1,15,365,0,,,0,,"123,1,3,366",,,,
Bull Rush 2 升级 1 效果球,5000,7,366,0,,,0,,"7,2,-200",,,,
Bull Rush 2 升级 2,-1,15,367,0,,,0,,"123,1,3,368",,,,
Bull Rush 2 升级 2 效果球,5000,7,368,0,,,0,,"7,2,-200",,,,
Bull Rush 3 升级 1,-1,15,369,0,,,0,,"124,1,3,370",,,,
Bull Rush 3 升级 1 效果球,5000,7,370,0,,,0,,"7,2,-200",,,,
Bull Rush 3 升级 2,-1,15,371,0,,,0,,"124,1,3,372",,,,
Bull Rush 3 升级 2 效果球,5000,7,372,0,,,0,,"7,2,-200",,,,
Blade Flurry 1 升级 1,-1,15,373,0,,,0,,"137,1,3,374",,,,
Blade Flurry 1 升级 1 效果球,5000,7,374,0,,,0,,"7,2,-200",,,,
Blade Flurry 1 升级 2,-1,15,375,0,,,0,,"137,1,3,376",,,,
Blade Flurry 1 升级 2 效果球,5000,7,376,0,,,0,,"7,2,-200",,,,
Blade Flurry 2 升级 1,-1,15,377,0,,,0,,"487,1,3,378",,,,
Blade Flurry 2 升级 1 效果球,300,2,378,0,,250,0,,,,,,
Blade Flurry 2 升级 2,-1,15,379,0,,,0,,"487,1,3,380",,,,
Blade Flurry 2 升级 2 效果球,2000,8,380,0,,,0,,,,,,
Blade Flurry 3 升级 1,-1,15,381,0,,,0,,"139,1,3,382",,,,
Blade Flurry 3 升级 1 效果球,5000,7,382,0,,,0,,"7,2,-200",,,,
Blade Flurry 3 升级 2,-1,15,383,0,,,0,,"139,1,3,384",,,,
Blade Flurry 3 升级 2 效果球,5000,7,384,0,,,0,,"7,2,-200",,,,
基础伤害75%,0,1,385,0,1,"750,1",0,,,,,,
基础伤害125%,0,1,386,0,1,"1250,1",0,,,,,,
基础伤害50%,0,1,387,0,1,"500,1",0,,,,,,
基础伤害150%,0,1,388,0,1,"1500,1",0,,,,,,
减速50%,10000,7,390,0,10,,0,buff-icon-390,"7,2,-200",,,,SkillEffect_Slowdown
燃烧伤害,5000,9,391,0,5,"100,1",0,,,500,,,SkillEffect_Burning
飞雷神,334,2,392,0,1,"500,0,1",0,,,,,,Flash 13
闪避药瓶,5000,7,393,0,1,,1,,"17,2,500",,,,Flash 13
净化药瓶,1000,4,394,0,1,,1,,,,,,Flash 13
罐头狗弱势检测效果球,-1,31,395,0,875,231,0,buff-icon-395,"1,2,0;2,2,9,150;2,1,419,500",10000,,,
仙人掌弱势检测效果球,-1,31,396,0,6,233,0,buff-icon-396,"2,1,227,1;2,1,391,5;2,1,419,-1",10000,,,
南瓜怪弱势检测效果球,-1,31,397,0,10,235,0,buff-icon-397,"2,2,3,1;2,1,391,5;2,1,419,-1",10000,,,
蜜蜂弱势检测效果球,-1,31,398,0,10,235,0,buff-icon-398,"2,2,3,1;2,1,418,5",10000,,,
矿石猫弱势检测效果球,-1,31,399,0,6,233,0,buff-icon-399,"2,1,227,1;2,1,416,5",10000,,,
叶子怪弱势检测效果球,-1,31,400,0,1500,231,0,buff-icon-400,"1,2,0;2,2,9,150;2,1,419,-500;2,1,391,1000",10000,,,
红色怪弱势检测效果球,-1,31,401,0,2000,231,0,buff-icon-401,"1,2,0;2,2,9,150",10000,,,
黑色怪弱势检测效果球,-1,31,402,0,15,235,0,buff-icon-402,"2,2,3,1;2,1,391,5",10000,,,
雪山怪弱势检测效果球,-1,31,403,0,9,233,0,buff-icon-403,"2,1,227,1;2,1,416,5;2,1,391,5",10000,,,
穿刺效果球-用于远程,3000,9,404,0,5,"10,1",1,buff-icon-404,,500,,,
向后位移,300,2,414,0,1,"300,0,-1",0,,,,,,
镐子挖效果球,2000,7,416,0,1,,0,,"10,1,0",,,,
斧头砍效果球,2000,7,417,0,1,,0,,"10,1,0",,,,
镰刀割效果球,2000,7,418,0,1,,0,,"10,1,0",,,,
浇水效果球,2000,7,419,0,1,,0,,"10,1,0",1000,,,SkillEffect_watering
锄地效果球,2000,7,420,0,1,,0,,"10,1,0",,,,
Cyber Raze弱势检测效果球,-1,31,421,0,9,235,0,buff-icon-421,"2,2,3,1;2,1,419,3",10000,,,
Frosty Lord弱势效果球,10000,7,422,0,1,,0,,"13,2,-200;14,2,-500",,,,SkillEffect_FrostyLord_Weak
Frosty Lord愤怒效果球,10000,7,423,0,1,,0,,"10,1,0",,,,SkillEffect_FrostyLord_Angry
Frosty Lord弱势检测效果球,-1,31,424,0,2000,422,0,buff-icon-424,"1,2,0;2,2,9,150",10000,,,
Frosty Lord 套自己身上连环攻击,1600,12,425,0,5,,0,,"1,5;387,445,456",400,,,
Frosty Lord霸体,2000,5,426,0,10,,0,buff-icon-426,,,,,
黄金治疗药水,0,7,427,0,1,,0,,"10,1,320",,,,
黄金攻击药水,60000,7,428,0,1,,1,buff-icon-428,"13,1,50",,,,
黄金移速药水,60000,7,429,0,1,,1,buff-icon-429,"7,1,200",,,,
黄金暴击药水,60000,7,430,0,1,,1,buff-icon-430,"20,1,120",,,,
黄金生命药水,60000,7,431,0,1,,1,buff-icon-431,"11,1,200",,,,
黄金防御药水,60000,7,432,0,1,,1,buff-icon-432,"15,1,20",,,,
钻石治疗药水,0,7,433,0,1,,0,,"10,1,400",,,,
钻石攻击药水,60000,7,434,0,1,,1,buff-icon-434,"13,1,60",,,,
钻石移速药水,60000,7,435,0,1,,1,buff-icon-435,"7,1,240",,,,
钻石暴击药水,60000,7,436,0,1,,1,buff-icon-436,"20,1,150",,,,
钻石生命药水,60000,7,437,0,1,,1,buff-icon-437,"11,1,240",,,,
钻石防御药水,60000,7,438,0,1,,1,buff-icon-438,"15,1,25",,,,
星辉治疗药水,0,7,439,0,1,,0,,"10,1,480",,,,
星辉攻击药水,60000,7,440,0,1,,1,buff-icon-440,"13,1,70",,,,
星辉移速药水,60000,7,441,0,1,,1,buff-icon-441,"7,1,280",,,,
星辉暴击药水,60000,7,442,0,1,,1,buff-icon-442,"20,1,180",,,,
星辉生命药水,60000,7,443,0,1,,1,buff-icon-443,"11,1,280",,,,
星辉防御药水,60000,7,444,0,1,,1,buff-icon-444,"15,1,30",,,,
轻微眩晕0.75s,750,8,445,0,1,,1,buff-icon-445,,,,,
轻微眩晕0.5s,500,8,446,0,1,,1,buff-icon-446,,,,,
Lv 4 Monster 1 破绽检测效果球,-1,31,447,0,7500,231,0,buff-icon-447,"1,2,0;2,1,227,2500",10000,,,
Lv 4 Monster 2 破绽检测效果球,-1,31,448,0,9,233,0,buff-icon-448,"2,1,227,1;2,1,391,5",10000,,,
Lv 4 Monster 3 破绽检测效果球,-1,31,449,0,9,233,0,buff-icon-449,"2,1,227,1;2,1,391,5",10000,,,
Lv 5 Monster 1 破绽检测效果球,-1,31,450,0,7500,231,0,buff-icon-450,"1,2,0;2,1,227,2500",10000,,,
Lv 5 Monster 2 破绽检测效果球,-1,31,451,0,9,233,0,buff-icon-451,"2,1,227,1;2,1,391,5",10000,,,
Lv 5 Monster 3 破绽检测效果球,-1,31,452,0,15,235,0,buff-icon-452,"2,2,3,1;2,1,391,5",10000,,,
Lv 6 Monster 1 破绽检测效果球,-1,31,453,0,9,233,0,buff-icon-453,"2,1,227,1;2,1,391,5;2,1,416,5",10000,,,
Lv 6 Monster 2 破绽检测效果球,-1,31,454,0,15,235,0,buff-icon-454,"2,2,3,1;2,1,227,5",10000,,,
Lv 6 Monster 3 破绽检测效果球,-1,31,455,0,15,235,0,buff-icon-455,"2,2,3,1;2,1,391,5",10000,,,
向后击退-2.5M,300,3,456,0,1,250,0,,,,,,
向后击退-5M,500,3,457,0,1,500,0,,,,,,
基础伤害 陷阱用,0,1,458,0,1,"1,1",0,,,,,,
复活生命值20%,0,33,459,0,1,200,0,,,,,,
橙叶蛋头攻击位移,1400,2,460,0,1,"1200,0,1",0,,,,,,
橙叶蛋头范围添加效果球,1400,12,461,0,3,,0,,"1,1;462,239",700,,,
橙叶蛋头范围伤害效果球,1000,1,462,0,2,"500,1",0,,,1000,,,
通用霸体2s,2000,5,463,0,10,,0,buff-icon-463,,,,,
通用霸体0.5s,500,5,464,0,10,,0,buff-icon-464,,,,,
队友Buff,10000,7,465,0,1,,1,buff-icon-465,"13,2,75;10,2,200",,,,
添加队友Buff,1000,12,466,0,1,,0,,"2,5;465",,,,
霸体2s,2000,5,467,1,10,,0,buff-icon-467,,,,,
前摇位移,500,6,468,0,1,"200,1000,0,1,1",0,,,,,,
骷髅Boss突刺攻击,1000,2,469,0,1,"1500,600,1",0,,,,,,
15s内提高单位宠物幸福值,15000,7,470,0,1,,1,buff-icon-470,"46,2,50",,,,Skill_lovelyTouch
眩晕2s,2000,8,471,0,1,,1,buff-icon-471,,,,,
冲刺技能-1s10m,1000,10,472,0,1,"1,456,445",0,,,100,,,
乌龟滚动,1333,2,473,0,1,"1200,0,1",0,,,,,,
Frosty Lord 套自己身上单次攻击,100,12,474,0,1,,0,,"1,4;15",,,,
大树前摇位移,666,6,475,0,1,"0,1000,500,1,1",0,,,,,,
Lv 4 Boss 破绽检测效果球,-1,31,476,0,9,233,0,,"2,1,227,1;2,1,391,5",10000,,,
Lv 5 Boss 破绽检测效果球,-1,31,477,0,10000,231,0,,"1,2,0;2,1,391,2500",10000,,,
Lv 6 Boss 破绽检测效果球,-1,31,478,0,10000,231,0,,"1,2,0;2,1,227,2500",10000,,,
Lv 6 WarriorSoul 破绽检测效果球,-1,31,479,0,7500,231,0,,"1,2,0;2,1,227,2500",10000,,,
Lv 6 TankSoul 破绽检测效果球,-1,31,480,0,9,233,0,,"2,1,227,1",10000,,,
Lv 6 RangeSoul 破绽检测效果球,-1,31,481,0,15,235,0,,"2,2,3,1;2,1,227,5",10000,,,
树Boss召唤小树,-1,34,482,1,2,,0,,"1,98,1800000,1,5,4,4",120000,,,
无敌效果1s,1000,4,483,0,1,,0,,,,,,
无敌效果2s,2000,4,484,0,1,,0,,,,,,
无敌效果3s,3000,4,485,0,1,,0,,,,,,
金蟾脱壳,300,2,486,0,1,"300,0,-1",0,,,,,,
索敌跳跃-7.5m,350,6,487,0,1,"250,750,100,1,1",0,,,,,,
100%命中3s,3000,7,488,0,1,,0,,"16,1,10000",,,,
区域持续伤害,5000,35,489,0,1,491,0,buff-icon-489,,1000,,,
区域减速,5000,35,490,1,1,492,1,buff-icon-490,,500,,,
永久持续伤害50%,100,9,491,0,1,"200,1",0,buff-icon-491,,500,,,
永久减速90%,100,7,492,0,1,,1,buff-icon-492,"7,2,-900",500,,,
区域Buff,5000,35,493,1,1,494,1,buff-icon-493,,500,,,
永久加血,100,7,494,0,1,,1,buff-icon-494,"10,1,320",1000,,,
减速90%,3000,7,495,0,1,,1,buff-icon-495,"7,2,-900",,,,
狼Boss召唤小弟,1800000,34,496,1,2,,0,,"1,102,1800000,1,5,5,5",1800000,,,
骷髅Boss召唤小弟,1800000,34,497,1,1,,0,,"1,42,1800000,1,5,6,6",1800000,,,
召唤推推怪,1800000,34,498,1,1,,0,,"1,35,1800000,1,5,1,1",1800000,,,
召唤炸弹怪,1800000,34,499,1,1,,0,,"1,36,1800000,1,5,1,1",1800000,,,
实体怪物范围Buff,-1,35,500,0,1,494,0,,,100,,,
狼王冲刺位移,433,2,501,0,1,"1200,0,1",0,,,,,,
起跳1.5m,250,2,502,0,1,"150,0,0",0,,,,,,
下冲,350,2,503,0,1,"-300,250,0",0,,,,,,
攻击命中 + 2%,-1,7,504,0,1,,0,,"16,2,20",,,,
攻击命中 + 2%,-1,7,505,0,1,,0,,"16,2,20",,,,
攻击命中 + 2%,-1,7,506,0,1,,0,,"16,2,20",,,,
,5000,7,507,0,1,,1,buff-icon-507,"10,2,50",500,,,
自身暴击率增加100%，暴击伤害减少30%持续10秒,10000,7,508,0,1,,1,buff-icon-508,"19,1,1000;20,2,-300,,2",,,,Skill_inspire_loop
反向击退,5000,2,509,0,1,"100,50,1",0,,,50,,,
区域持续伤害,5000,35,510,1,1,512,1,,,100,,,
区域减速,5000,35,511,1,1,492,1,buff-icon-511,,100,,,
永久持续伤害10%,100,9,512,0,1,"100,1",0,,,500,,,
区域持续治疗,10000,35,513,1,1,514,1,,,100,,,Skill_healRing
永久持续治疗,-1,7,514,0,1,,0,,,1000,,,
叠加减速10%,3000,7,515,0,3,,1,buff-icon-515,"7,2,-200",100,,,SkillEffect_Speed_cut
霸体状态增加防御,5000,7,516,0,10,,1,buff-icon-516,"15,1,5",,,,Skill_DEF_BuffLoop
火焰吐息,2900,12,518,0,1,,0,,"1,10;387",280,,,
基础伤害10%（多hit技能用）,,1,519,0,,"100,1",0,,,,,,
多hit击退专用,,3,521,0,,30,0,,,,,,
三段地震,1900,12,523,0,1,,0,,"1,20;385",666,,,
球形多段伤害,2750,12,525,0,1,,0,,"1,10;387",400,,,
灼烧debuff，对命中敌人造成持续伤害,10000,9,532,0,3,"10,1",1,buff-icon-532,,1000,,,SkillEffect_Burning
复活效果球1%,,33,533,0,,10,0,,,,,,
六段乱舞,3000,12,535,0,1,,0,,"1,20;386",500,,,
直线冲击,2000,2,536,0,,"2000,0,1",0,,,,,,
火球术,3000,9,537,0,1,"10,1",0,,,500,,,
飞矛,1000,9,538,0,1,"100,1",0,,,500,,,
流血,10000,9,541,1,1,"10,1",1,buff-icon-541,,1000,,,SkillEffect_bleed
岩浆喷射,5000,35,544,0,1,491,0,,,100,,,
减速5%可叠加,3000,7,545,0,10,,1,buff-icon-545,"7,2,-50,,2",300,,,
区域加速,15000,7,546,0,1,,0,buff-icon-546,"7,2,300,,2",500,,,Skill_windup
绿色冲刺,2000,2,547,0,,"2000,0,1",0,,,,,,
翱翔领主普通攻击,1500,12,548,1,1,,0,,"1,5;387",500,,,
烈焰战神普通攻击,800,12,549,1,1,,0,,"1,5;387",200,,,
绿焰战神普通攻击,3000,12,550,1,1,,0,,"1,5;387",1400,,,
迷光古灵普通攻击,1400,12,551,1,1,,0,,"1,5;387",666,,,
终焉魔君普通攻击,500,12,552,1,1,,0,,"1,10;385",450,,,
霸体4秒,4000,5,553,0,10,,0,buff-icon-553,,,,,
范围内敌人减速50%10秒,10000,7,554,0,1,,1,buff-icon-554,"7,4,-500,7,4",,,,SkillEffect_Speed_cut
自身移动速度提升80%持续10秒,10000,7,555,0,1,,1,buff-icon-555,"7,4,500,7,4",,,,Skill_DEF_BuffLoop
无敌护盾,3000,4,556,0,1,,1,,,,,,SkillEffect_invincible
最短0前摇位移,350,6,557,0,1,"200,1000,0,1,1",0,,,,,,
中毒,5000,9,558,1,3,"10,1",1,,,500,,,SkillEffect_Poison
治疗,100,7,559,0,1,,0,buff-icon-559,"10,1,100,11,4",80,,,Skill_healRing
圣银弩箭,10000,31,560,0,3,562,0,,"2,1,561,1",-1,,,
圣银弩箭计数效果球,-1,1,561,0,1,"1,1",0,,,1000,,,
1000真实伤害,,1,562,0,,"3000,2",0,,,,,,
给自身提供5%攻击力持续10秒,10000,7,563,0,1,,1,buff-icon-563,"13,2,50,,2",,,,Skill_inspire_loop
给友军提供5%攻击力持续10秒,10000,7,564,0,1,,1,buff-icon-564,"13,2,50,,2",,,,Skill_inspire_loop
给自身提升50%移动速度持续10秒,10000,7,565,0,1,,1,buff-icon-565,"7,4,500,7,4",,,,Skill_DEF_BuffLoop
超级灼烧debuff,500,9,566,1,1,"100,1",1,buff-icon-566,,200,,,SkillEffect_Burning
破甲debuff,2000,7,567,0,15,,1,buff-icon-567,"15,1,-5",,,,
直线冲击位移,1400,2,568,0,1,"1000,1100,1",0,,,,,,
霸体1.1秒,1100,5,570,0,10,,0,,,,,,SkillEffect_invincible
造成多段伤害,500,9,573,1,1,"500,1",0,,,50,,,Skill_Linear_impact_hit
召唤电击图腾,1800000,34,574,1,1,,0,,"1,106,1800000,1,5,1,1",1800000,,,
召唤治疗图腾,1800000,34,575,1,1,,0,,"1,105,1800000,1,5,1,1",1800000,,,
图腾治疗buff,5000,35,576,0,1,,0,,"10,2,10,11,2",1000,,,SkillEffect_healRing
图腾电击伤害,5000,35,577,1,1,"50,1",0,,,300,,,
火热治疗药水,0,7,579,0,1,,0,,"10,1,560",,,,
火热攻击药水,60000,7,580,0,1,,1,buff-icon-580,"13,1,80",,,,
火热移速药水,60000,7,581,0,1,,1,buff-icon-581,"7,1,320",,,,
火热暴击药水,60000,7,582,0,1,,1,buff-icon-582,"20,1,210",,,,
火热生命药水,60000,7,583,0,1,,1,buff-icon-583,"11,1,320",,,,
火热防御药水,60000,7,584,0,1,,1,buff-icon-584,"15,1,35",,,,
虚无治疗药水,0,7,585,0,1,,0,,"10,1,640",,,,
虚无攻击药水,60000,7,586,0,1,,1,buff-icon-586,"13,1,90",,,,
虚无移速药水,60000,7,587,0,1,,1,buff-icon-587,"7,1,360",,,,
虚无暴击药水,60000,7,588,0,1,,1,buff-icon-588,"20,1,240",,,,
虚无生命药水,60000,7,589,0,1,,1,buff-icon-589,"11,1,360",,,,
虚无防御药水,60000,7,590,0,1,,1,buff-icon-590,"15,1,40",,,,
远古治疗药水,0,7,591,0,1,,0,,"10,1,720",,,,
远古攻击药水,60000,7,592,0,1,,1,buff-icon-592,"13,1,100",,,,
远古移速药水,60000,7,593,0,1,,1,buff-icon-593,"7,1,400",,,,
远古暴击药水,60000,7,594,0,1,,1,buff-icon-594,"20,1,270",,,,
远古生命药水,60000,7,595,0,1,,1,buff-icon-595,"11,1,400",,,,
远古防御药水,60000,7,596,0,1,,1,buff-icon-596,"15,1,45",,,,
剑刃风暴多段伤害,800,9,597,1,1,"150,1",0,,,80,,,
给队友提升20%移动速度持续10秒,10000,7,598,0,1,,1,buff-icon-598,"7,4,200,7,4",,,,Skill_DEF_BuffLoop
岩浆伤害：扣除最大血量1%,0,7,599,0,1,,1,buff-icon-599,"10,2,10,,2",,,,
世界boss通用霸体,-1,5,600,0,,,0,,,,,,
30%百分比伤害,50,9,601,0,1,"300,4",0,,,40,,,
10%百分比伤害,50,9,602,0,1,"100,4",0,,,40,,,
20%百分比伤害,50,9,603,0,1,"200,4",0,,,40,,,
前摇位移500,433,2,604,0,1,"500,222,1",0,,,,,,
前摇后撤位移,433,2,605,0,1,"1000,222,-1",0,,,,,,
火焰光环,600000,12,606,0,1,,0,buff-icon-606,"1,30;609",500,,,SkillEffect_ring
前摇位移,333,2,608,0,1,"1000,0,1",0,,,,,,
火焰光环伤害,50,9,609,0,,"25,4",0,,,40,,,
采集熟练度转换战斗防御,-1,7,610,0,1,,0,,"15,1,1200,55,4",,,,
转换割草技能,-1,15,611,0,1,,0,,"323,1,0,610,640",,,,
种植熟练度转换战斗防御,-1,7,612,0,1,,0,,"15,1,1300,49,4",,,,
转换砍树技能,-1,15,613,0,1,,0,,"26,1,0,610,640",,,,
转换挖矿技能,-1,15,614,0,1,,0,,"25,1,0,610,640",,,,
转换浇水技能,-1,15,615,0,1,,0,,"22,1,0,612,641",,,,
转换锄头技能,-1,15,616,0,1,,0,,"21,1,0,612,641",,,,
转换刷子技能,-1,15,618,0,1,,0,,"30,1,0,612,641",,,,
10%基础伤害,,1,620,0,1,"100,1",0,,,,,,
自爆,,7,621,0,1,,0,,"10,2,-900",,,,
永久区域持续伤害,-1,35,622,1,1,491,0,,,100,,,
炫光小霸王破绽检测,-1,31,625,0,15,235,0,,"2,2,3,1;2,1,227,5",10000,,,
火岩守卫破绽检测,-1,31,626,0,12500,231,0,,"1,2,0",10000,,,
巨岩守卫破绽检测,-1,31,627,0,9,233,0,,"2,1,227,1",10000,,,
黄纹岩怪破绽检测,-1,31,628,0,9,233,0,,"2,1,227,1",10000,,,
智眸鹰守破绽检测,-1,31,629,0,15000,231,0,,"1,2,0",10000,,,
星辰幼龙破绽检测,-1,31,630,0,15,235,0,,"2,2,3,1;2,1,227,5",10000,,,
谜光古灵破绽检测,-1,31,631,0,17500,231,0,,"1,2,0",10000,,,
绿石雕灵破绽检测,-1,31,632,0,9,233,0,,"2,1,227,1",10000,,,
笑面刺盾破绽检测,-1,31,633,0,15,235,0,,"2,2,3,1;2,1,227,5",10000,,,
终焉魔君破绽检测,-1,31,634,0,50000,231,0,,"1,2,0",30000,,,
烈焰战神破绽检测,-1,31,635,0,50000,231,0,,"1,2,0",30000,,,
翱翔霸主破绽检测,-1,31,636,0,60000,231,0,,"1,2,0",30000,,,
幽林魔导破绽检测,-1,31,637,0,60000,231,0,,"1,2,0",30000,,,
绿焰战神破绽检测,-1,31,638,0,70000,231,0,,"1,2,0",30000,,,
荧光守卫破绽检测,-1,31,639,0,70000,231,0,,"1,2,0",30000,,,
采集熟练度转换战斗血量,-1,7,640,0,1,,0,,"11,1,4500,55,4",,,,
种植熟练度转换战斗血量,-1,7,641,0,1,,0,,"11,1,5000,49,4",,,,
,,7,642,0,,,0,,"17,0,",,,,
强力击退,300,2,643,0,1,"500,0,-1",0,,,,,,
增加自身20%移动速度,30000,7,644,0,1,,1,buff-icon-644,"7,1,200,7,4",,,,
弓箭后跳位移,300,2,645,0,1,"200,0,-1",0,,,,,,
岩突,100,6,647,0,1,"50,900,0,1,2",0,,,,,,
光环击退,300,6,648,0,1,"1000,1500,0,-1,2",0,,,,,,
,,6,649,0,,,0,,,,,,
章节事件 - 堡垒,-1,7,650,0,3,,0,,"15,1,150,15,4",,,,Event_Fortress
章节事件 - 暴怒,-1,7,651,0,3,,0,,"13,1,75,13,4",,,,Event_Fury
章节事件 - 诅咒,-1,7,652,0,3,,0,,"15,1,-150,15,4",,,,Event_Curse
章节事件 - 虚弱,-1,7,653,0,3,,0,,"13,1,-75,13,4",,,,Event_Weakness
章节事件 - 血祭,-1,7,654,0,3,,0,,"11,1,100,11,4",,,,Event_Blood_sacrifice
章节事件 - 破甲,-1,7,655,0,3,,0,,"15,1,-150,15,4",,,,Event_Armor_piercing
章节事件 - 钝化,-1,7,656,0,3,,0,,"13,1,-75,13,4",,,,Event_Passivation
章节事件 - 守护,-1,7,657,0,3,,0,,"15,1,150,15,4",,,,Event_Guard
章节事件 - 鼓舞,-1,7,658,0,3,,0,,"13,1,75,13,4",,,,Event_Inspire
章节事件 - 支援,-1,7,659,0,3,,0,,"11,1,-100,11,4",,,,Event_Support
章节事件 - 锈迹斑斑,-1,7,660,0,3,,0,,"51,1,-75,51,4;22,1,-75,22,4;29,1,-75,29,4",,,,Event_Rust
章节事件 - 沉重步伐,-1,7,661,0,3,,0,,"7,1,-150,7,4",,,,Event_Heavy_Steps
章节事件 - 锋利如新,-1,7,662,0,3,,0,,"51,1,75,51,4;22,1,75,22,4;29,1,75,29,4",,,,Event_Sharp_as_New
章节事件 - 身轻如燕,-1,7,663,0,3,,0,,"7,1,150,7,4",,,,Event_Being_Swallow
章节事件 - 小水壶,-1,7,664,0,3,,0,,"38,1,-50,38,4",,,,Event_Little_Kettle
章节事件 - 手忙脚乱,-1,7,665,0,3,,0,,"49,1,-50,49,4",,,,Event_Busy
章节事件 - 大水壶,-1,7,666,0,3,,0,,"38,1,100,38,4",,,,Event_Big_Kettle
章节事件 - 得心应手,-1,7,667,0,3,,0,,"49,1,50,49,4",,,,Event_Skilled
采集机制 - 数值换算,-1,7,668,0,3,,0,,"51,1,1000,54,4;22,1,1000,55,4;29,1,1000,56,4",,,,
中boss前摇位移,470,6,669,0,1,"0,1500,350,1,1",0,,,,,,
刚塔诺托普通攻击,700,12,670,0,1,,0,,"1,10;671",333,,,
普通攻击1,,12,671,0,1,"500,1",0,,,,,,
钩子,600,6,674,0,1,"100,2000,0,1,2",0,,,,,,HoloShield
普通攻击2,520,12,675,0,1,"500,1",0,,,166,,,
延迟前摇位移,666,2,676,0,1,"700,444,1",0,,,,,,
眩晕1s,1000,8,677,0,1,,1,,,,,,HoloShield
鲜血屏障,3000,,678,0,1,,1,,,,,,Skill_BloodBarrier 
圣辉屏障,3000,5,679,0,1,,1,,,,,,Skill_MasterArmor
圣洁的雨,10000,12,680,0,1,,0,,"1,25;686",1000,,,
高伤害单hit技能,,1,681,0,,"5000,1",0,,,,,,
龙卷风吸入效果,5000,6,682,0,1,"100,2000,0,1,2",0,,,,,,
蝙蝠三段普通攻击,600,12,683,0,1,,0,,"1,10;519",199,,,
雪山巨猿普通攻击,666,12,684,0,1,,0,,"1,10;387",330,,,
戏耍惩罚,,7,685,0,,,0,,"10,4,-100,,4",,,,
基础伤害30%,,1,686,0,,"300,1",0,,,,,,
怒吼,950,12,687,0,1,,0,,"1,10;387",300,,,
