desc-string,duration-int,effectType-int,id-int,isRepeat-bool,maxLayer-int,parameters-int[],showBuffIcon-bool,buffIcon-string,parameters2-int[][],effectInterval-int,effectFlag-int[],effectImmuneFlag-int[],entityEffect-string
WarTrampling 3 升級 2 效果球,3000,8,360,0,1,,1,buff-icon-360,,,,,
Bull Rush 1 升級 1,-1,15,361,0,,,0,,"122,1,3,362",,,,
Bull Rush 1 升級 1 效果球,5000,7,362,0,,,0,,"7,2,-200",,,,
Bull Rush 1 升級 2,-1,15,363,0,,,0,,"122,1,3,364",,,,
Bull Rush 1 升級 2 效果球,5000,7,364,0,,,0,,"7,2,-200",,,,
Bull Rush 2 升級 1,-1,15,365,0,,,0,,"123,1,3,366",,,,
Bull Rush 2 升級 1 效果球,5000,7,366,0,,,0,,"7,2,-200",,,,
Bull Rush 2 升級 2,-1,15,367,0,,,0,,"123,1,3,368",,,,
Bull Rush 2 升級 2 效果球,5000,7,368,0,,,0,,"7,2,-200",,,,
Bull Rush 3 升級 1,-1,15,369,0,,,0,,"124,1,3,370",,,,
Bull Rush 3 升級 1 效果球,5000,7,370,0,,,0,,"7,2,-200",,,,
Bull Rush 3 升級 2,-1,15,371,0,,,0,,"124,1,3,372",,,,
Bull Rush 3 升級 2 效果球,5000,7,372,0,,,0,,"7,2,-200",,,,
Blade Flurry 1 升級 1,-1,15,373,0,,,0,,"137,1,3,374",,,,
Blade Flurry 1 升級 1 效果球,5000,7,374,0,,,0,,"7,2,-200",,,,
Blade Flurry 1 升級 2,-1,15,375,0,,,0,,"137,1,3,376",,,,
Blade Flurry 1 升級 2 效果球,5000,7,376,0,,,0,,"7,2,-200",,,,
Blade Flurry 2 升級 1,-1,15,377,0,,,0,,"487,1,3,378",,,,
Blade Flurry 2 升級 1 效果球,300,2,378,0,,250,0,,,,,,
Blade Flurry 2 升級 2,-1,15,379,0,,,0,,"487,1,3,380",,,,
Blade Flurry 2 升級 2 效果球,2000,8,380,0,,,0,,,,,,
Blade Flurry 3 升級 1,-1,15,381,0,,,0,,"139,1,3,382",,,,
Blade Flurry 3 升級 1 效果球,5000,7,382,0,,,0,,"7,2,-200",,,,
Blade Flurry 3 升級 2,-1,15,383,0,,,0,,"139,1,3,384",,,,
Blade Flurry 3 升級 2 效果球,5000,7,384,0,,,0,,"7,2,-200",,,,
基礎傷害75%,0,1,385,0,1,"750,1,2",0,,,,,,
基礎傷害125%,0,1,386,0,1,"1250,1,2",0,,,,,,
基礎傷害50%,0,1,387,0,1,"300,1,2",0,,,,,,
基礎傷害150%,0,1,388,0,1,"1500,1,2",0,,,,,,
減速50%,10000,7,390,0,10,,0,buff-icon-390,"7,2,-200",,,,SkillEffect_Slowdown
燃燒傷害,5000,9,391,0,5,"100,1",0,,,500,,,SkillEffect_Burning
飛雷神,334,2,392,0,1,"500,0,1",0,,,,,,Flash 13
閃避藥瓶,5000,7,393,0,1,,1,,"17,2,500",,,,Flash 13
淨化藥瓶,1000,4,394,0,1,,1,,,,,,Flash 13
罐頭狗弱勢檢測效果球,-1,31,395,0,875,231,0,buff-icon-395,"1,2,0;2,2,9,150;2,1,419,500",10000,,,
仙人掌弱勢檢測效果球,-1,31,396,0,6,233,0,buff-icon-396,"2,1,227,1;2,1,391,5;2,1,419,-1",10000,,,
南瓜怪弱勢檢測效果球,-1,31,397,0,10,235,0,buff-icon-397,"2,2,3,1;2,1,391,5;2,1,419,-1",10000,,,
蜜蜂弱勢檢測效果球,-1,31,398,0,10,235,0,buff-icon-398,"2,2,3,1;2,1,418,5",10000,,,
礦石貓弱勢檢測效果球,-1,31,399,0,6,233,0,buff-icon-399,"2,1,227,1;2,1,416,5",10000,,,
葉子怪弱勢檢測效果球,-1,31,400,0,1500,231,0,buff-icon-400,"1,2,0;2,2,9,150;2,1,419,-500;2,1,391,1000",10000,,,
紅色怪弱勢檢測效果球,-1,31,401,0,2000,231,0,buff-icon-401,"1,2,0;2,2,9,150",10000,,,
黑色怪弱勢檢測效果球,-1,31,402,0,15,235,0,buff-icon-402,"2,2,3,1;2,1,391,5",10000,,,
雪山怪弱勢檢測效果球,-1,31,403,0,9,233,0,buff-icon-403,"2,1,227,1;2,1,416,5;2,1,391,5",10000,,,
穿刺效果球-用於遠程,3000,9,404,0,5,"10,1",1,buff-icon-404,,500,,,
向後位移,300,2,414,0,1,"300,0,-1",0,,,,,,
鎬子挖效果球,2000,7,416,0,1,,0,,"10,1,0",,,,
斧頭砍效果球,2000,7,417,0,1,,0,,"10,1,0",,,,
鐮刀割效果球,2000,7,418,0,1,,0,,"10,1,0",,,,
澆水效果球,2000,7,419,0,1,,0,,"10,1,0",1000,,,SkillEffect_watering
鋤地效果球,2000,7,420,0,1,,0,,"10,1,0",,,,
Cyber Raze弱勢檢測效果球,-1,31,421,0,9,235,0,buff-icon-421,"2,2,3,1;2,1,419,3",10000,,,
Frosty Lord弱勢效果球,10000,7,422,0,1,,0,,"13,2,-200;14,2,-500",,,,SkillEffect_FrostyLord_Weak
Frosty Lord憤怒效果球,10000,7,423,0,1,,0,,"10,1,0",,,,SkillEffect_FrostyLord_Angry
Frosty Lord弱勢檢測效果球,-1,31,424,0,2000,422,0,buff-icon-424,"1,2,0;2,2,9,150",10000,,,
Frosty Lord 套自己身上連環攻擊,1600,12,425,0,5,,0,,"1,5;387,445,456,730",400,,,
Frosty Lord霸體,2000,5,426,0,10,,0,buff-icon-426,,,,,
 治療,0,7,427,0,1,,0,,"10,1,320",,,,
 增加攻擊力,60000,7,428,0,1,,1,buff-icon-428,"13,1,50",,,,
 增加移動速度,60000,7,429,0,1,,1,buff-icon-429,"7,1,200",,,,
 增加暴擊率,60000,7,430,0,1,,1,buff-icon-430,"20,1,120",,,,
 增加最大生命值,60000,7,431,0,1,,1,buff-icon-431,"11,1,200",,,,
 提升防禦,60000,7,432,0,1,,1,buff-icon-432,"15,1,20",,,,
 治療,0,7,433,0,1,,0,,"10,1,400",,,,
 增加攻擊力,60000,7,434,0,1,,1,buff-icon-434,"13,1,60",,,,
 增加移動速度,60000,7,435,0,1,,1,buff-icon-435,"7,1,240",,,,
 增加暴擊率,60000,7,436,0,1,,1,buff-icon-436,"20,1,150",,,,
 增加最大生命值,60000,7,437,0,1,,1,buff-icon-437,"11,1,240",,,,
 提升防禦,60000,7,438,0,1,,1,buff-icon-438,"15,1,25",,,,
 治療,0,7,439,0,1,,0,,"10,1,480",,,,
 增加攻擊力,60000,7,440,0,1,,1,buff-icon-440,"13,1,70",,,,
 增加移動速度,60000,7,441,0,1,,1,buff-icon-441,"7,1,280",,,,
 增加暴擊率,60000,7,442,0,1,,1,buff-icon-442,"20,1,180",,,,
 增加最大生命值,60000,7,443,0,1,,1,buff-icon-443,"11,1,280",,,,
 提升防禦,60000,7,444,0,1,,1,buff-icon-444,"15,1,30",,,,
 晕眩 0.75秒,750,8,445,0,1,,1,buff-icon-445,,,,,
 晕眩 0.5秒,500,8,446,0,1,,1,buff-icon-446,,,,,
 空白,-1,31,447,0,7500,231,0,buff-icon-447,"1,2,0;2,1,227,2500",10000,,,
 空白,-1,31,448,0,9,233,0,buff-icon-448,"2,1,227,1;2,1,391,5",10000,,,
 空白,-1,31,449,0,9,233,0,buff-icon-449,"2,1,227,1;2,1,391,5",10000,,,
 空白,-1,31,450,0,7500,231,0,buff-icon-450,"1,2,0;2,1,227,2500",10000,,,
 空白,-1,31,451,0,9,233,0,buff-icon-451,"2,1,227,1;2,1,391,5",10000,,,
 空白,-1,31,452,0,15,235,0,buff-icon-452,"2,2,3,1;2,1,391,5",10000,,,
 空白,-1,31,453,0,9,233,0,buff-icon-453,"2,1,227,1;2,1,391,5;2,1,416,5",10000,,,
 空白,-1,31,454,0,15,235,0,buff-icon-454,"2,2,3,1;2,1,227,5",10000,,,
 空白,-1,31,455,0,15,235,0,buff-icon-455,"2,2,3,1;2,1,391,5",10000,,,
 向後擊退 -2.5米,300,3,456,0,1,250,0,,,,,,
 向後擊退 -5米,500,3,457,0,1,500,0,,,,,,
 基礎傷害 陷阱用,0,1,458,0,1,"1,1,2",0,,,,,,
 復活生命值20%,0,33,459,0,1,200,0,,,,,,
 空白,1400,2,460,0,1,"1200,0,1",0,,,,,,
 空白,1400,12,461,0,3,,0,,"1,1;462,239,730",700,,,
 空白,1000,1,462,0,2,"300,1,2",0,,,1000,,,
 空白,2000,5,463,0,10,,0,buff-icon-463,,,,,
 空白,500,5,464,0,10,,0,buff-icon-464,,,,,
 空白,10000,7,465,0,1,,1,buff-icon-465,"13,2,75;10,1,50,11,4",,,,
 空白,1000,12,466,0,1,,0,,"2,5;465",,,,
 空白,2000,5,467,1,10,,0,buff-icon-467,,,,,
 空白,500,6,468,0,1,"200,1000,0,1,1",0,,,,,,
 增加寵物幸福感 15秒,1000,2,469,0,1,"1500,600,1",0,,,,,,
 晕眩 2秒,15000,7,470,0,1,,1,buff-icon-470,"46,2,50",,,,Skill_lovelyTouch
 空白,2000,8,471,0,1,,1,buff-icon-471,,,,,
 空白,1000,10,472,0,1,"1,456,445",0,,,100,,,
 空白,1333,2,473,0,1,"1200,0,1",0,,,,,,
空白,100,12,474,0,1,,0,,"1,4;15,730",,,,
"```zh-TW
空",666,6,475,0,1,"0,1000,500,1,1",0,,,,,,
 空,-1,31,476,0,9,233,0,,"2,1,227,1;2,1,391,5",10000,,,
 空,-1,31,477,0,10000,231,0,,"1,2,0;2,1,391,2500",10000,,,
 空,-1,31,478,0,10000,231,0,,"1,2,0;2,1,227,2500",10000,,,
 空,-1,31,479,0,7500,231,0,,"1,2,0;2,1,227,2500",10000,,,
 空,-1,31,480,0,9,233,0,,"2,1,227,1",10000,,,
 空,-1,31,481,0,15,235,0,,"2,2,3,1;2,1,227,5",10000,,,
 空,-1,34,482,1,2,,0,,"1,98,1800000,1,5,4,4",120000,,,
 無敵1秒,1000,4,483,0,1,,0,,,,,,
 無敵2秒,2000,4,484,0,1,,0,,,,,,
 無敵3秒,3000,4,485,0,1,,0,,,,,,
 空,300,2,486,0,1,"300,0,-1",0,,,,,,
 空,350,6,487,0,1,"250,750,100,1,1",0,,,,,,
 空,3000,7,488,0,1,,0,,"16,1,10000",,,,
 空,5000,35,489,0,1,491,0,buff-icon-489,,1000,,,
 空,5000,35,490,1,1,492,1,buff-icon-490,,500,,,
 空,100,9,491,0,1,"200,1",0,buff-icon-491,,500,,,
 空,100,7,492,0,1,,1,buff-icon-492,"7,2,-500",500,,,
 空,5000,35,493,1,1,494,1,buff-icon-493,,500,,,
 空,100,7,494,0,1,,1,buff-icon-494,"10,1,320",1000,,,
 減速90%,3000,7,495,0,1,,1,buff-icon-495,"7,2,-500",,,,
 空,1800000,34,496,1,2,,0,,"1,102,1800000,1,5,5,5",1800000,,,
 空,1800000,34,497,1,1,,0,,"1,42,1800000,1,5,6,6",1800000,,,
 空,1800000,34,498,1,1,,0,,"1,35,1800000,1,5,1,1",1800000,,,
 空,1800000,34,499,1,1,,0,,"1,36,1800000,1,5,1,1",1800000,,,
 空,-1,35,500,0,1,494,0,,,100,,,
 空,433,2,501,0,1,"1200,0,1",0,,,,,,
 空,250,2,502,0,1,"150,0,0",0,,,,,,
 空,350,2,503,0,1,"-300,250,0",0,,,,,,
 空,-1,7,504,0,1,,0,,"16,2,20",,,,
 空,-1,7,505,0,1,,0,,"16,2,20",,,,
 空,-1,7,506,0,1,,0,,"16,2,20",,,,
 治療,5000,7,507,0,1,,1,buff-icon-507,"10,2,50",500,,,
 鼓舞,10000,7,508,0,1,,1,buff-icon-508,"19,1,1000;20,2,-300,,2",,,,Skill_inspire_loop
 空,5000,2,509,0,1,"100,50,1",0,,,50,,,
 空,5000,35,510,1,1,512,1,,,100,,,
 空,5000,35,511,1,1,492,1,buff-icon-511,,100,,,
 空,100,9,512,0,1,"100,1",0,,,500,,,
 治療環,10000,35,513,1,1,514,1,,,100,,,Skill_healRing
 空,-1,7,514,0,1,,0,,,1000,,,
 額外減速10%,3000,7,515,0,3,,1,buff-icon-515,"7,2,-200",100,,,SkillEffect_Speed_cut
 欺凌狀態增加防禦,5000,7,516,0,10,,1,buff-icon-516,"15,1,5",,,,Skill_DEF_BuffLoop
 空,2900,12,518,0,1,,0,,"1,10;387,730",280,,,
 空,,1,519,0,,"100,1,2",0,,,,,,
 空,,3,521,0,,30,0,,,,,,
 空,1900,12,523,0,1,,0,,"1,20;385,730",666,,,
 空,2750,12,525,0,1,,0,,"1,10;387,730",400,,,
 燃燒debuff，對被擊中的敵人造成持續傷害,10000,9,532,0,3,"10,1",1,buff-icon-532,,1000,,,SkillEffect_Burning
 空,,33,533,0,,10,0,,,,,,
" 空
```",3000,12,535,0,1,,0,,"1,20;386,730",500,,,
空,2000,2,536,0,,"2000,0,1",0,,,,,,
 空,3000,9,537,0,1,"10,1",0,,,500,,,
 空,1000,9,538,0,1,"100,1",0,,,500,,,
 持續流血,10000,9,541,1,1,"10,1",1,buff-icon-541,,1000,,,SkillEffect_bleed
 空,5000,35,544,0,1,491,0,,,100,,,
 減速5%，可疊加,3000,7,545,0,10,,1,buff-icon-545,"7,2,-50,,2",300,,,
 空,15000,7,546,0,1,,0,buff-icon-546,"7,2,300,,2",500,,,Skill_windup
 空,2000,2,547,0,,"2000,0,1",0,,,,,,
 空,1500,12,548,1,1,,0,,"1,5;387,730",500,,,
 空,800,12,549,1,1,,0,,"1,5;387,730",200,,,
 空,3000,12,550,1,1,,0,,"1,5;387,730",1400,,,
 空,1400,12,551,1,1,,0,,"1,5;387,730",666,,,
 空,500,12,552,1,1,,0,,"1,10;385,730",450,,,
 空,4000,5,553,0,10,,0,buff-icon-553,,,,,
 範圍內的敵人減速50%，持續10秒,10000,7,554,0,1,,1,buff-icon-554,"7,4,-500,7,4",,,,SkillEffect_Speed_cut
 移動速度提升80%，持續10秒,10000,7,555,0,1,,1,buff-icon-555,"7,4,500,7,4",,,,Skill_DEF_BuffLoop
 空,3000,4,556,0,1,,1,,,,,,SkillEffect_invincible
 空,350,6,557,0,1,"200,1000,0,1,1",0,,,,,,
 空,5000,9,558,1,3,"10,1",1,,,500,,,SkillEffect_Poison
 空,100,7,559,0,1,,0,buff-icon-559,"10,1,150,11,4",80,,,Skill_healRing
 空,10000,31,560,0,3,562,0,,"2,1,561,1",-1,,,
 空,-1,1,561,0,1,"1,1,2",0,,,1000,,,
 空,,1,562,0,,"3000,2,2",0,,,,,,
 自身獲得5%傷害，持續10秒,10000,7,563,0,1,,1,buff-icon-563,"13,2,50,,2",,,,Skill_inspire_loop
 友軍獲得5%傷害，持續10秒,10000,7,564,0,1,,1,buff-icon-564,"13,2,50,,2",,,,Skill_inspire_loop
 增加移動速度50%，持續10秒,10000,7,565,0,1,,1,buff-icon-565,"7,4,500,7,4",,,,Skill_DEF_BuffLoop
 空,500,9,566,1,1,"100,4",1,buff-icon-566,,200,,,SkillEffect_Burning
 空,2000,7,567,0,15,,1,buff-icon-567,"15,1,-5",,,,
 空,1400,2,568,0,1,"1000,1100,1",0,,,,,,
 空,1100,5,570,0,10,,0,,,,,,SkillEffect_invincible
 空,500,9,573,1,1,"500,1",0,,,50,,,Skill_Linear_impact_hit
 空,1800000,34,574,1,1,,0,,"1,106,1800000,1,5,1,1",1800000,,,
 空,1800000,34,575,1,1,,0,,"1,105,1800000,1,5,1,1",1800000,,,
 空,5000,35,576,0,1,,0,,"10,2,10,11,2",1000,,,SkillEffect_healRing
 空,5000,35,577,1,1,"50,1,2",0,,,300,,,
 治療,0,7,579,0,1,,0,,"10,1,560",,,,
 增加攻擊力,60000,7,580,0,1,,1,buff-icon-580,"13,1,80",,,,
 增加移動速度,60000,7,581,0,1,,1,buff-icon-581,"7,1,320",,,,
 增加暴擊率,60000,7,582,0,1,,1,buff-icon-582,"20,1,210",,,,
 增加最大生命值,60000,7,583,0,1,,1,buff-icon-583,"11,1,320",,,,
 提升防禦力,60000,7,584,0,1,,1,buff-icon-584,"15,1,35",,,,
 治療,0,7,585,0,1,,0,,"10,1,640",,,,
 增加攻擊力,60000,7,586,0,1,,1,buff-icon-586,"13,1,90",,,,
 增加移動速度,60000,7,587,0,1,,1,buff-icon-587,"7,1,360",,,,
 增加暴擊率,60000,7,588,0,1,,1,buff-icon-588,"20,1,240",,,,
 增加最大生命值,60000,7,589,0,1,,1,buff-icon-589,"11,1,360",,,,
 提升防禦力,60000,7,590,0,1,,1,buff-icon-590,"15,1,40",,,,
 治療,0,7,591,0,1,,0,,"10,1,720",,,,
 增加攻擊力,60000,7,592,0,1,,1,buff-icon-592,"13,1,100",,,,
 增加移動速度,60000,7,593,0,1,,1,buff-icon-593,"7,1,400",,,,
,60000,7,594,0,1,,1,buff-icon-594,"20,1,270",,,,
,60000,7,595,0,1,,1,buff-icon-595,"11,1,400",,,,
,60000,7,596,0,1,,1,buff-icon-596,"15,1,45",,,,
,800,9,597,1,1,"150,1",0,,,80,,,
,10000,7,598,0,1,,1,buff-icon-598,"7,4,200,7,4",,,,Skill_DEF_BuffLoop
,0,7,599,0,1,,1,buff-icon-599,"10,2,10,,2",,,,
,-1,5,600,0,,,0,,,,,,
,50,9,601,0,1,"300,4",0,,,40,,,
,50,9,602,0,1,"100,4",0,,,40,,,
,50,9,603,0,1,"200,4",0,,,40,,,
,433,2,604,0,1,"500,222,1",0,,,,,,
,433,2,605,0,1,"1000,222,-1",0,,,,,,
,600000,12,606,0,1,,0,buff-icon-606,"1,30;609,730",500,,,SkillEffect_ring
,333,2,608,0,1,"1000,0,1",0,,,,,,
,50,9,609,0,,"25,4",0,,,40,,,
,-1,7,610,0,1,,0,,"15,1,1200,55,4",,,,
,-1,15,611,0,1,,0,,"323,1,0,610,640",,,,
,-1,7,612,0,1,,0,,"15,1,1300,49,4",,,,
,-1,15,613,0,1,,0,,"26,1,0,610,640",,,,
,-1,15,614,0,1,,0,,"25,1,0,610,640",,,,
,-1,15,615,0,1,,0,,"22,1,0,612,641",,,,
,-1,15,616,0,1,,0,,"21,1,0,612,641",,,,
,-1,15,618,0,1,,0,,"30,1,0,612,641",,,,
,,1,620,0,1,"100,1,2",0,,,,,,
,,7,621,0,1,,0,,"10,2,-900",,,,
,-1,35,622,1,1,491,0,,,100,,,
,-1,31,625,0,15,235,0,,"2,2,3,1;2,1,227,5",10000,,,
,-1,31,626,0,12500,231,0,,"1,2,0",10000,,,
,-1,31,627,0,9,233,0,,"2,1,227,1",10000,,,
,-1,31,628,0,9,233,0,,"2,1,227,1",10000,,,
,-1,31,629,0,15000,231,0,,"1,2,0",10000,,,
,-1,31,630,0,15,235,0,,"2,2,3,1;2,1,227,5",10000,,,
,-1,31,631,0,17500,231,0,,"1,2,0",10000,,,
,-1,31,632,0,9,233,0,,"2,1,227,1",10000,,,
,-1,31,633,0,15,235,0,,"2,2,3,1;2,1,227,5",10000,,,
,-1,31,634,0,50000,231,0,,"1,2,0",30000,,,
,-1,31,635,0,50000,231,0,,"1,2,0",30000,,,
,-1,31,636,0,60000,231,0,,"1,2,0",30000,,,
,-1,31,637,0,60000,231,0,,"1,2,0",30000,,,
,-1,31,638,0,70000,231,0,,"1,2,0",30000,,,
,-1,31,639,0,70000,231,0,,"1,2,0",30000,,,
,-1,7,640,0,1,,0,,"11,1,4500,55,4",,,,
,-1,7,641,0,1,,0,,"11,1,5000,49,4",,,,
,,7,642,0,,,0,,"17,0,",,,,
,300,6,643,0,1,"500,500,0,-1,0",0,,,,,,
,30000,7,644,0,1,,1,buff-icon-644,"7,1,200,7,4",,,,
,300,2,645,0,1,"200,0,-1",0,,,,,,
,100,6,647,0,1,"50,900,0,1,2",0,,,,,,
,300,6,648,0,1,"1000,1500,0,-1,2",0,,,,,,
,,6,649,0,,,0,,,,,,
,-1,7,650,0,3,,0,,"15,1,150,15,4",,,,Event_Fortress
,-1,7,651,0,3,,0,,"13,1,75,13,4",,,,Event_Fury
,-1,7,652,0,3,,0,,"15,1,-150,15,4",,,,Event_Curse
,-1,7,653,0,3,,0,,"13,1,-75,13,4",,,,Event_Weakness
,-1,7,654,0,3,,0,,"11,1,100,11,4",,,,Event_Blood_sacrifice
,-1,7,655,0,3,,0,,"15,1,-150,15,4",,,,Event_Armor_piercing
,-1,7,656,0,3,,0,,"13,1,-75,13,4",,,,Event_Passivation
,-1,7,657,0,3,,0,,"15,1,150,15,4",,,,Event_Guard
,-1,7,658,0,3,,0,,"13,1,75,13,4",,,,Event_Inspire
,-1,7,659,0,3,,0,,"11,1,-100,11,4",,,,Event_Support
,-1,7,660,0,3,,0,,"51,1,-75,51,4;22,1,-75,22,4;29,1,-75,29,4",,,,Event_Rust
,-1,7,661,0,3,,0,,"7,1,-150,7,4",,,,Event_Heavy_Steps
,-1,7,662,0,3,,0,,"51,1,75,51,4;22,1,75,22,4;29,1,75,29,4",,,,Event_Sharp_as_New
,-1,7,663,0,3,,0,,"7,1,150,7,4",,,,Event_Being_Swallow
,-1,7,664,0,3,,0,,"38,1,-50,38,4",,,,Event_Little_Kettle
,-1,7,665,0,3,,0,,"49,1,-50,49,4",,,,Event_Busy
,-1,7,666,0,3,,0,,"38,1,100,38,4",,,,Event_Big_Kettle
,-1,7,667,0,3,,0,,"49,1,50,49,4",,,,Event_Skilled
,-1,7,668,0,3,,0,,"51,1,1000,54,4;22,1,1000,55,4;29,1,1000,56,4",,,,
,470,6,669,0,1,"0,1500,350,1,1",0,,,,,,
,700,12,670,0,1,,0,,"1,10;671,730",333,,,
,,12,671,0,1,"500,1,2",0,,,,,,
,600,6,674,0,1,"100,2000,0,1,2",0,,,,,,HoloShield
,520,12,675,0,1,"500,1,2",0,,,166,,,
,666,2,676,0,1,"700,444,1",0,,,,,,
,1000,8,677,0,1,,1,,,,,,HoloShield
,10000,7,678,0,1,,1,buff-icon-678,"80,4,500,10,4",,,,SkillEffect_Shield
,3000,5,679,0,1,,1,buff-icon-679,,,,,Skill_MasterArmor
,10000,12,680,0,1,,0,,"1,25;686",1000,,,
,,1,681,0,,"5000,1,2",0,,,,,,
,5000,6,682,0,1,"100,2000,0,1,2",0,,,,,,
,600,12,683,0,1,,0,,"1,10;519",199,,,
,666,12,684,0,1,,0,,"1,10;387,730",330,,,
,,7,685,0,,,0,,"10,4,-100,,4",,,,
,,1,686,0,,"300,1,2",0,,,,,,
,950,12,687,0,1,,0,,"1,10;387,730",300,,,
,,40,688,0,,,0,,,,,,
,500,8,689,0,1,,0,,,,,,
,5000,7,690,0,1,,1,,"15,4,-50,15,4",,,,SkillEffect_electrified
,,31,691,0,2,693,0,,"2,1,695,1",,,,
,,1,693,0,,"1250,1,2",0,,,,,,SkillEffect_thunderstorm
,5000,1,695,0,,"1,1,2",0,,,,,,SkillEffect_electrified
,,7,696,0,,,0,,"10,4,-200,10,4",,,,
,1100,7,697,0,1,,1,buff-icon-697,"80,4,50,11,4",,,,SkillEffect_Shield
,2000,7,698,0,1,,1,buff-icon-698,"80,4,50,11,4",,,,SkillEffect_Shield
,3000,7,699,0,10,,1,buff-icon-699,"80,4,10,11,4",,,,SkillEffect_Shield
,5000,7,700,0,1,,1,buff-icon-700,"80,4,2000,15,4",,,,SkillEffect_Shield
,300,6,701,0,1,"1500,1500,0,-1,0",0,,,,,,
,1800000,34,702,1,10,,0,,"1,6,1800000,1,5,1,1",120000,,,
,300,6,703,0,1,"1000,1000,0,-1,0",0,,,,,,
,-1,7,704,0,10,,1,buff-icon-704,"7,4,-50,7,4",,,,SkillEffect_Speed_cut
,-1,7,706,0,1,,1,buff-icon-706,"10,4,50,11,4",10000,,,SkillEffect_healRing
,-1,7,707,0,1,,1,buff-icon-707,"13,4,100,13,4",,,,
,-1,7,708,0,1,,1,buff-icon-708,"15,4,100,15,4",,,,
,-1,7,709,0,1,,1,buff-icon-709,"15,4,-50,15,4",,,,
,-1,7,710,0,1,,1,buff-icon-710,"11,4,-10,11,4",,,,
,1000,8,711,0,1,,1,,,,,,
,-1,7,712,0,1,,1,buff-icon-712,"7,4,-500,7,4",,,,
,5000,6,713,0,1,"3000,3000,0,-1,0",0,,,,,,
,-1,7,714,0,1,,1,buff-icon-714,"15,4,-300,15,4",,,,
,,9,715,0,1,"50,4",1,buff-icon-715,,,,,
,-1,7,716,0,1,,1,,"13,4,-200,13,4",,,,
,250,8,717,0,1,,1,,,,,,SkillEffect_Lightimpact
,-1,7,718,0,1,,1,,"13,4,200,13,4;15,4,200,15,4;12,1,40,12,2",,,,
,2000,38,720,0,1,,1,,,,,,
,2000,6,721,0,1,"0,600,0,1,2",0,,,,,,
,3000,12,722,0,1,,0,,"1,10;686,566",500,,,
,670,12,723,0,1,,0,,"1,10;385,730",340,,,
,100,2,724,0,1,"100,666,1",0,,,,,,
,333,2,725,0,1,"100,1133,1",0,,,,,,
,300,6,726,0,1,"100,1000,0,1,0",0,,,,,,
,-1,35,728,1,1,"708,707,710",0,,,100,,,
,-1,35,729,1,1,"704,703,711",0,,,100,,,
,,1,730,0,,"1000,1,4",0,,,,,,
,,1,731,0,,"1000,1,8",0,,,,,,
,,1,732,0,,"1000,1,16",0,,,,,,
,,1,733,0,,"1000,1,32",0,,,,,,
,-1,43,734,0,,4,0,,,,,,
,-1,44,735,0,,75,0,,,,,,
,0,1,736,0,1,"1000,1,62",0,,,,,,
