boothFees-int[][],canDropScene-int[],canMint-int,desc-string,destructible-bool,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
-,"1,3,4",1," Aynı seviyedeki materyalleri toplamak ek tohumlar elde etmenize neden olabilir, Aynı seviyedeki canavarları öldürmek bu öğeyi elde etmenize neden olabilir.
Kullanarak özel etkileri tetikleyebilirsiniz.
-------
Bu öğe, canavar çiftliğinden üretilen ve tarımda kullanılan bir hammadde olan bir seviye 3 Koyu Tüy'dür.",0,0,item-icon-175,175, Çürümekte Olan Mahsul,0,1,,0,0,1,999,0,4,0,1
-,"1,3,4",1," Bu tür malzemeyi üreme yoluyla elde edebilirsiniz.
Ekipman veya eşyalar yapmak için kullanılabilir.
-------
Bu madde, gübre olarak işlev gören organik bir maddedir ve tarımsal üretimde kullanılabilir. Hayvan dışkısının fermantasyonu ve çürümesi yoluyla elde edilir ve azot, fosfor, potasyum vb. gibi zengin besin maddeleri içerir.",0,0,item-icon-176,176, Dışkı,0,1,,0,0,1,999,0,4,0,1
"792,1","1,3,4",1," Bu tür malzemeyi üreme yoluyla elde edebilirsiniz.
Ekipman veya eşyalar yapmak için kullanılabilir.
-------
Vahşi doğada büyüyen, güçlü kuraklık direncine sahip çok yıllık otsu bir bitkidir. Kalın yaprakları bol su ve besin maddeleri içerir, bu da onu alkollü içecekler ve ilaç yapımında önemli bir hammadde yapar.",0,0,item-icon-177,177, Kaktüs Filizi,0,1,116,1,0,1,"1,0",1,4,1,1
"792,1","1,3,4",1," Bu tür malzemeyi sahil kenarında gören biri.
Ekipman veya eşyalar yapmak için kullanılabilir.
-------
Bu bitki lifi, genellikle ağaçlardan elde edilen toplanmış bir hammadde olup, halatlar, kumaşlar ve kağıt gibi çeşitli ürünler yapmak için kullanılabilir.",0,0,item-icon-178,178, Vida,0,1,114,1,0,1,"1,0",1,4,1,1
"792,1","1,3,4",1," Kar Dağı'nda bu malzemeyi gören biri.
Ekipman veya eşyalar yapmak için kullanılabilir.
-------
Bu mantarlar soğuk kutup bölgelerinde büyür ve açık mavi renge sahiptir. Lezzetli bir tada sahiptir ve pişirmek için uygundur.",0,0,item-icon-179,179, Kabak Filizi,0,1,115,1,0,1,"1,0",1,4,1,1
"793,1","1,3,4",1," Bu tür malzemeyi sahil kenarında gören biri.
Ekipman veya eşyalar yapmak için kullanılabilir.
-------
Bu örümcek ağı seviye 1'dir ve ormanda toplanabilir. Çeşitli eşyalar yapmak için kullanılabilen bir hammadde.",0,0,item-icon-180,180, Mavi Kristal Taşı,0,1,117,1,0,1,2,1,4,2,1
"793,1","1,3,4",1," Bu bilet, heyecan verici maceralarla dolu özel bir etkinliğe erişim",0,0,item-icon-181,181, Çimen Canavarı Yaprağı,0,1,119,1,0,1,2,1,4,2,1
"793,1","1,3,4",1," Bu tür malzemeleri üreme yoluyla elde edebilirsiniz.
Ekipman veya eşyaları üretmek için kullanılabilir.
-------
Bu, canavar çiftliklerinden elde edilen bal ve tarımsal ham madde olarak kullanılabilir.",0,0,item-icon-182,182, Bal,0,1,118,1,0,1,2,1,4,2,1
"794,1","1,3,4",1," Bu tür malzemeleri üreme yoluyla elde edebilirsiniz.
Ekipman veya eşyaları üretmek için kullanılabilir.
-------
Bu eşya, canavar çiftliğinden elde edilmiş olup tarım için kullanılan bir ham maddedir. Seviye 3 Koyu Tüy'dür.",0,0,item-icon-183,183, Gölge Tüyü,0,1,120,1,0,1,3,1,4,3,1
"794,1","1,3,4",1," Bu tür malzemeleri üreme yoluyla elde edebilirsiniz.
Ekipman veya eşyaları üretmek için kullanılabilir.
-------
Bu katılaşmış magma, canavar yetiştiriciliği yoluyla üretilmiş olup tarımsal ham madde üretiminde kullanılabilir. Yüksek viskoziteye ve yüksek sıcaklık direncine sahiptir, bu da aşırı koşullar altında kullanım için uygundur.",0,0,item-icon-184,184, Katılaşmış Lava,0,1,121,1,0,1,3,1,4,3,1
"794,1","1,3,4",1," Bu tür malzemeleri üreme yoluyla elde edebilirsiniz.
Ekipman veya eşyaları üretmek için kullanılabilir.
-------
Bu buz parçası, canavar yetiştiriciliğinden elde edilmiş olup tarımda kullanılan bir malzemedir. Üç kalite seviyesine sahiptir ve çeşitli buz esaslı eşyalar yapmak için kullanılabilir.",0,0,item-icon-185,185, Buz Parçası,0,1,122,1,0,1,3,1,4,3,1
-,"1,3,4",0," Tarım Deneyimi, bitki yetiştirme ve hayvan besleme gibi tarımsal faaliyetler yoluyla elde edilen bir deneyim değeridir. Tarımsal becerileri ve seviyeleri geliştirmenin anahtarıdır ve daha yüksek seviyeli tarım araçları ve ekipmanlarını kilitlemek için gerekli bir koşuldur.",0,0,item-icon-188,188, Tarım Deneyimi,0,1,,0,0,"1,2,3",999,0,4,0,0
-,"1,3,4",0," Savaş Deneyimi, savaşlarda kazanılan deneyimi ifade eder. Oyuncuların seviye atlamalarına ve becerilerini geliştirmelerine yardımcı olabilir, karakterlerinin yeteneklerini artırabilir. Birçok oyunda, Savaş Deneyimi, oyuncuların güçlerini artırmak için önemli yollardan biridir.",0,0,item-icon-189,189, Savaş Deneyimi,0,1,,0,0,"1,2,3",999,0,4,0,0
-,"1,3,4",0," Toplama Deneyimi, oyundaki önemli bir kaynaktır ve kaynak toplama verimliliğini ve karakter yeteneklerini artırmada hayati bir rol oynar. Oyuncular, odun kesme ve madencilik gibi faaliyetlerle deneyim biriktirerek toplama beceri seviyelerini artırırlar. Beceri seviyeleri, toplama hızını, nadir kaynak edinme olasılığını ve daha yüksek seviye becerilerin kilidini açmayı belirler. Oyun ilerledikçe, karakter ihtiyaçları daha karmaşık hale gelir, bu nedenle yüksek toplama becerileri destek için kaçınılmaz hale gelir. Ayrıca, yükseltilmiş toplama deneyimi, gelişmiş saldırı yeteneklerine de katkıda bulunur. Oyuncuların sürekli olarak beceriler öğrenmeleri ve toplama deneyimlerini geliştirmeleri, cesurca zorluklarla yüzleşmeleri ve en güçlüler arasında yükselmeleri için gereklidir.",0,0,item-icon-190,190, Toplama Deneyimi,0,1,,0,0,"1,2,3",999,0,4,0,0
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bu iksir, savaş sırasında yaralarınızı iyileştirmek ve savaşma yeteneğinizi geri kazanmak için kullanılabilir.",0,0,item-icon-191,191, Kristalleşmiş İyileştirme İksiri,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bu iksir, saldırı gücünüzü artırabilir ve saldırılarınızı daha keskin hale getirebilir. Savaşta kullanmak size daha büyük bir avantaj sağlayabilir.",0,0,item-icon-192,192, Kristalleşmiş Saldırı İksiri,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bu iksir, hareket hızınızı artırabilir ve savaşlarda size büyük ölçüde yardımcı olabilir.",0,0,item-icon-194,194, Kristalleşmiş Hız İksiri,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bu iksir, kritik vuruş oranınızı artırabilir, savaşta daha ölümcül olmanızı sağlayabilir.",0,0,item-icon-195,195,Kristalleşmiş Kritik İksir,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Yorgun maceracıyı canlandıran ve canlandıran güçlü bir iksir, enerji patlaması ve iyileştirici özellikler sağlar. Bu değerli iksir, zor durumlarda bir can simidi olup sizi tehlikelerle karşı karşıya kaldığınızda devam etmenizi sağlayacak hızlı ve ferahlatıcı bir destek sunar.",0,0,item-icon-196,196, Kristalleşmiş Can İksiri,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1,"Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bu iksir, savunmanıza kristal koruma katmanı ekleyebilir, sizi savaşta daha da yenilmez kılabilir.",0,0,item-icon-197,197,Kristalleşmiş Savunma İksiri,0,1,60,1,0,2,3,0,3,3,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu öz, ağaçlardan toplanır ve çeşitli ham maddeler ve sentetik maddeler üretmek için kullanılabilir.",0,0,item-icon-207,207, Lv 1 Toplama Özü,0,1,168,1,0,3,"1,0",0,4,1,1
"793,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu öz, ağaçlardan hasat edilerek toplanabilir ve çeşitli ham madde bileşikleri oluşturmak için gerekli bir malzemedir.",0,0,item-icon-208,208, Lv 2 Toplama Özü,0,1,169,1,0,3,2,0,4,2,1
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu öğe, sentez için ham maddeleri toplamak için kullanılan bir öz ve kullanmak için seviye 3 gerektirir. Ağaçlardan toplanarak elde edilebilir ve çok önemli bir kaynaktır.",0,0,item-icon-209,209, Lv 3 Toplama Özü,0,1,170,1,0,3,3,0,4,3,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu tarımsal ekim özü, yüksek kaliteli tarımsal ham maddelerden dikkatle sentezlenmiştir ve birinci sınıf tarımsal ekim için uygundur. Bitkilerin büyüme hızını ve verimini artırabilir, ayrıca mahsulün kalitesini ve lezzetini artırabilir. Kullanarak mahsullerinizi daha sağlıklı ve verimli hale getirebilir, tarımsal üretiminizi daha verimli ve istikrarlı hale getirebilirsiniz.",0,0,item-icon-210,210, Lv 1 Tarımsal Ekim Özü,0,1,141,1,0,1,"1,0",0,4,1,1
"793,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu, tarımsal ekim için özel olarak tasarlanmış bir öz, mahsul büyüme hızını ve verimini artırabilir ve tarımsal üretim verimliliğini artırmaya yardımcı olabilir. Çeşitli tarımsal ham maddelerden sentezlenmiştir ve tarımsal üretimde vazgeçilmez önemli bir öğedir.",0,0,item-icon-211,211, Lv 2 Tarımsal Ekim Özü,0,1,142,1,0,1,2,0,4,2,1
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu tarımsal ekim özü, çeşitli değerli bitki özlerinin karışımıdır ve mahsul büyümesini teşvik etme ve verimi artırma konusunda mucizevi bir etkiye sahiptir. Tarım alanında vazgeçilmez ham maddelerden biridir ve çeşitli mahsul türleri için uygundur.",0,0,item-icon-212,212, Lv 3 Tarımsal Ekim Özü,0,1,143,1,0,1,3,0,4,3,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu tarımsal ve hayvancılık özü, çeşitli doğal bitki ve hayvan özlerinin karışımıdır ve tarım ve hayvancılık üretim verimliliğini artırabilir. Besin bileşenleri ve biyoaktif maddeler açısından zengindir ve mahsullerin ve hayvanların sağlıklı büyümesini teşvik edebilir.",0,0,item-icon-213,213, Lv 1 Tarımsal Hayvancılık Özü,0,1,144,1,0,1,"1,0",0,4,1,1
"793,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu, tarım ve hayvancılıktan elde edilen bir öz, diğer tarımsal ham maddeleri sentezlemek için kullanılabilir.",0,0,item-icon-214,214, Lv 2 Tarımsal Hayvancılık Özü,0,1,145,1,0,1,2,0,4,2,1
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu öz, yüksek kaliteli tarımsal ve hayvansal ürünlerden elde edilen, son derece yüksek besin ve tıbbi değere sahip bir özüdür. Çeşitli tarım ve hayvancılıkla ilgili ilaçlar ve baharatlar yapmak için kullanılabilir.",0,0,item-icon-215,215, Lv 3 Tarımsal Hayvancılık Özü,0,1,146,1,0,1,3,0,4,3,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu savaş özü, daha yüksek seviye ekipmanları sentezlemek için kullanılan bir ham maddedir, güçlü savaş yeteneklerine sahiptir ve seviye 1'de savaşlar için uygundur.",0,0,item-icon-216,216, Lv 1 Savaş Özü,0,1,159,1,0,2,"1,0",0,4,1,1
"793,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu, seviye 2 ekipmanları sentezlemek için kullanılan bir savaş özüdür, ekipmanın savaş niteliklerini artırabilir. Savaş sırasında elde edilen ham maddelerden sentezlenir ve savaşta vazgeçilmez bir öğedir.",0,0,item-icon-217,217, Lv 2 Savaş Özü,0,1,160,1,0,2,2,0,4,2,1
"794,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipman veya eşyaları oluşturmak için kullanılabilir.
-------
Bu, savaş ekipmanlarını sentezlemek için kullanılan bir ham maddedir, yüksek savaş yeteneklerine sahiptir ve ekipmanın seviyesini ve niteliklerini artırabilir.",0,0,item-icon-218,218, Lv 3 Savaş Özü,0,1,161,1,0,2,3,0,4,3,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bu gübre, mahsullerin büyüme hızını teşvik edebilir ve orta seviye mahsuller için uygundur.",0,98,item-icon-219,219, Daha İyi Hızlandırılmış Gübre,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bu gübreler, mahsul verimini artırmak için özel olarak formüle edilmiştir, bol hasatlarla sonuçlanır. Temel besin maddeleri sağlar ve sağlıklı bitki büyümesini teşvik eder, çiftçiler için optimal verimlilik sağlar. Yüksek kaliteli gübrelerle verimliliğinizi artırın.",0,98,item-icon-220,220, Daha İyi Verim Artırıcı Gübreler,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bu gübre, bitkiler için geliştirilmiş nem tutma sağlar, onların nemli ve sağlıklı kalmasını sağlar. Sürekli sulama gerektirmeden optimal büyümeyi ve beslenmeyi teşvik eder. Bitkilerinize bu ileri nemlendirici gübre ile en iyi bakımı yapın.",0,98,item-icon-221,221, Daha İyi Nemlendirici Gübre,0,1,,1,0,1,999,0,3,0,1
-,0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Savaşlarda hayatta kalma olasılığınızı artırın
-------
Bu sağlam taş malzemeden yapılmış güçlü bir araçtır, son derece dayanıklıdır ve sert engelleri kırmak için mükemmeldir. Ağırlıklı kafası tatmin edici bir etki sağlar, maceracılar ve yapı ustaları arasında favoridir.",1,0,item-icon-222,222, Taş Çekiç,1440,1,254,0,0,2,999,0,1,0,1
-,0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Savaşlarda hayatta kalma olasılığınızı artırın
-------
Hassas bir şekilde yapılmış sağlam bir ahşap yay, uzun menzilli saldırılar için mükemmeldir. Pürüzsüz yüzeyi ve uzmanca oyma tasarımı, rahat bir kavrama ve doğru atışlar sağlar.",1,0,item-icon-223,223, Ahşap Yay,1440,1,255,0,0,2,999,0,1,0,1
-,0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Daha yüksek seviye kaynakları toplama olasılığını artırın
-------
Taş tırpan, sert taştan yapılmış bir tırpan. Bıçağı keskin ve çeşitli bitkileri kolayca keser. Taş tırpanın sapı dikkatle tasarlanmış, rahat bir kavrama ve stabil ve esnek kullanım sağlar.",1,0,item-icon-225,225, Taş Tırpan,1440,1,329,0,0,3,999,0,1,0,1
"792,1",0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Daha yüksek seviye kaynakları toplama olasılığını artırın
-------
Bakır tırpan, saf bakırdan yapılmış bir tarım aracı, kavisli bir bıçağa ve sağlam bir sapına sahiptir. Keskin ve dayanıklı bıçağı mahsulleri ve otları kesmek için uygundur.",0,0,item-icon-226,226, Bakır Tırpan,1440,1,332,1,0,3,999,0,1,1,1
"793,1",0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Daha yüksek seviye kaynakları toplama olasılığını artırın
-------
Demir tırpan, yüksek kaliteli demirden yapılmış sağlam ve dayanıklı bir araçtır. Bıçağı keskin ve otları kesmek, mahsulleri hasat etmek ve diğer tarımsal işler için uygundur.",0,0,item-icon-227,227, Demir Tırpan,1440,"1,2",347,1,0,3,999,0,1,2,1
"794,1",0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Daha yüksek seviye kaynakları toplama olasılığını artırın
-------
Kristal Tırpan, saf kristalden yapılmış, büyüleyici bir ışıkla parlayan bir silahtır. Tırpanın bıçağı son derece keskindir ve her türlü engeli kolayca keser.",0,0,item-icon-228,228, Kristal Tırpan,1440,"1,2,3",350,1,0,3,999,0,1,3,1
"795,1",0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Daha yüksek seviye kaynakları toplama olasılığını artırın
-------
Altın tırpan, altın ışığıyla parlayan, son derece keskin, tırpanın bıçağı değerli altınla kaplıdır, lüks bir hava yayar.",0,0,item-icon-229,229, Altın Tırpan,1440,1,363,1,0,3,999,0,1,4,1
"796,1",0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Daha yüksek seviye kaynakları toplama olasılığını artırın
-------
Elmas Tırpan, saf elmasla yapılmış, büyüleyici bir ışıkla parlayan zarif ve muhteşem bir silahtır.",0,0,item-icon-230,230, Elmas Tırpan,1440,1,371,1,0,3,999,0,1,5,1
"797,1",0,1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Ekipmanlandığında nitelikleri artırabilir. Daha yüksek seviye kaynakları toplama olasılığını artırın
-------
Yıldızlı Tırpan, yıldız ışığıyla parlayan, bıçağında sayısız parlak yıldız bulunan, gizemli bir ışık yayan bir tırpan.",0,0,item-icon-231,231, Yıldız Işığı Tırpan,1440,1,,1,0,3,999,0,1,6,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Bomba",0,347,item-icon-232,232, Bomba,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Sersemletme İksiri",0,348,item-icon-233,233, Sersemletme İksiri,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Yoğun İksir",0,351,item-icon-234,234, Yoğun İksir,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Yanma İksiri",0,352,item-icon-235,235, Yanma İksiri,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Sarı Flaş",0,356,item-icon-236,236, Sarı Flaş,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Kombo Kaçırma",0,357,item-icon-237,237, Kombo Kaçırma,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Bu öğeyi sentez yoluyla elde edebilirsiniz.
Kullanarak özel efektler tetikleyebilirsiniz.
-------
Buff Temizle",0,0,item-icon-238,238, Buff Temizle,0,1,,1,0,3,999,0,3,0,1
"792,1",4,1,"Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-241,241, Baseball Pro Saç,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-242,242, Baseball Pro Üst,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-243,243, Baseball Pro Eldiven,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-244,244, Baseball Pro Pantolon,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-245,245, Baseball Pro Ayakkabı,0,5,,1,0,2,999,0,1,1,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-246,246, Ya-shiro Saç,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-247,247, Ya-shiro Üst,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-248,248, Ya-shiro Eldiven,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-249,249, Ya-shiro Pantolon,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-250,250, Ya-shiro Ayakkabı,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-251,251, Hell Baron Saç,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-252,252, Hell Baron Üst,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-253,253, Hell Baron Eldiven,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-254,254, Hell Baron Pantolon,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-255,255, Hell Baron Ayakkabı,0,5,,1,0,2,999,0,1,3,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-257,257, Şık Delikanlı_Saç,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-258,258, Şık Delikanlı_Üst,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-259,259, Şık Delikanlı_Eldiven,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-260,260,Şık Delikanlı Pantolonu,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-261,261, Şık Delikanlı Ayakkabıları,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-262,262, Hız Canavarı Saçı,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-263,263, Hız Canavarı Üstü,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-264,264, Hız Canavarı Eldivenleri,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-265,265, Hız Canavarı Pantolonu,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-266,266, Hız Canavarı Ayakkabıları,0,5,,1,0,1,999,0,1,1,1
"793,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-267,267, Roma Askeri Saçı,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-268,268, Roma Askeri Üstü,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-269,269, Roma Askeri Eldivenleri,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-270,270, Roma Askeri Pantolonu,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Ekipman sentezlendiğinde elde etme şansı vardır. Özelliksiz şık görünüm
-------
Moda olarak giymeyi öner",0,0,item-icon-271,271, Roma Askeri Ayakkabıları,0,5,,1,0,3,999,0,1,2,1
