designateOptions-string,details-string,difficulty-int,expReward-int[][],id-int,isSelfEnd-bool,itemReward-int,name-string,reputation-int,type-int,level-int[][],preTaskReq-int[],chanceOptions-string,unlockDungeon-int[]
"{""options"":[{""optionType"":4,""value"":""8,10"",""guiderPoint"":3501}]}"," 10 Kaktüs Savaşçısı öldür. Bu görevi tamamlamak için Quincy'i bulun. Onu şehre yakın bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,314",81,0,0, 10 Kaktüs Savaşçısı Öldür ,0,2,,89,,
"{""options"":[{""optionType"":4,""value"":""7,10"",""guiderPoint"":3401}]}"," 10 Kabak Canavarı öldür. Bu görevi tamamlamak için Quincy'i bulun. Onu şehre yakın bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,314",82,0,0, 10 Kabak Canavarı Öldür ,0,2,,90,,
"{""options"":[{""optionType"":4,""value"":""11,10"",""guiderPoint"":20102}]}"," 10 Vızıldayan Arkadaş öldür. Bu görevi tamamlamak için Torvald'ı bulun. Onu çimenlik bir gölün yanında bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,465",83,0,0, 10 Vızıldayan Arkadaş Öldür ,0,2,,217,,
"{""options"":[{""optionType"":4,""value"":""10,10"",""guiderPoint"":20103}]}"," 10 Yapraklı Gizleyici öldür. Bu görevi tamamlamak için Torvald'ı bulun. Onu çimenlik bir gölün yanında bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,465",84,0,0, 10 Yapraklı Gizleyici Öldür ,0,2,,92,,
"{""options"":[{""optionType"":4,""value"":""9,10"",""guiderPoint"":20203}]}"," 10 Maden Kedisi öldür. Bu görevi tamamlamak için Torvald'ı bulun. Onu çimenlik bir gölün yanında bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,465",85,0,0, 10 Maden Kedisi Öldür ,0,2,,93,,
"{""options"":[{""optionType"":4,""value"":""13,10"",""guiderPoint"":20101}]}", 10 Kızıl Diş öldür. Bu görevi tamamlamak için Drakonar'ı bulun. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsiniz.,0,"2,616",86,0,0, 10 Kızıl Diş Öldür ,0,2,,217,,
"{""options"":[{""optionType"":4,""value"":""12,10"",""guiderPoint"":20202}]}", 10 Kaos Hayaleti öldür. Bu görevi tamamlamak için Drakonar'ı bulun. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsiniz.,0,"2,616",87,0,0, 10 Kaos Hayaleti Öldür ,0,2,,95,,
"{""options"":[{""optionType"":4,""value"":""14,10"",""guiderPoint"":20204}]}", 10 Buzlu Pati öldür. Bu görevi tamamlamak için Drakonar'ı bulun. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsiniz.,0,"2,616",88,0,0, 10 Buzlu Pati Öldür ,0,2,,96,,
"{""options"":[{""optionType"":1,""value"":""32,10"",""guiderPoint"":2101}]}"," 10 Tel Örgü teslim et. Bu görevi tamamlamak için Quincy'i bulun. Onu şehre yakın bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,314",89,0,0, 10 Tel Örgü Teslim Et ,0,2,,80,,
"{""options"":[{""optionType"":1,""value"":""30,10"",""guiderPoint"":3501}]}"," 10 Yeşil Sümüklüböcek teslim et. Bu görevi tamamlamak için Quincy'i bulun. Onu şehre yakın bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,314",90,0,0, 10 Yeşil Sümüklüböcek Teslim Et ,0,2,,81,,
"{""options"":[{""optionType"":1,""value"":""31,10"",""guiderPoint"":3401}]}"," 10 Kabak Sarmaşıkları teslim et. Bu görevi tamamlamak için Quincy'i bulun. Onu şehre yakın bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,314",91,0,0, 10 Kabak Sarmaşıkları Teslim Et ,0,2,,82,,
"{""options"":[{""optionType"":1,""value"":""34,10"",""guiderPoint"":20102}]}"," 10 Hafif İnce Film teslim et. Bu görevi tamamlamak için Torvald'ı bulun. Onu çimenlik bir gölün yanında bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,465",92,0,0, 10 Hafif İnce Film Teslim Et ,0,2,,83,,
"{""options"":[{""optionType"":1,""value"":""35,10"",""guiderPoint"":20103}]}"," 10 Çimen Şeytan Tacı teslim et. Bu görevi tamamlamak için Torvald'ı bulun. Onu çimenlik bir gölün yanında bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,465",93,0,0, 10 Çimen Şeytan Tacı Teslim Et ,0,2,,84,,
"{""options"":[{""optionType"":1,""value"":""33,10"",""guiderPoint"":20203}]}"," 10 Maden Kedisi Keskin Diş teslim et. Bu görevi tamamlamak için Torvald'ı bulun. Onu çimenlik bir gölün yanında bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"2,465",94,0,0, 10 Maden Kedisi Keskin Diş Teslim Et ,0,2,,85,,
"{""options"":[{""optionType"":1,""value"":""37,10"",""guiderPoint"":20101}]}", 10 Kızıl Kürk teslim et. Bu görevi tamamlamak için Drakonar'ı bulun. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsiniz.,0,"2,616",95,0,0, 10 Kızıl Kürk Teslim Et ,0,2,,86,,
"{""options"":[{""optionType"":1,""value"":""36,10"",""guiderPoint"":20202}]}", 10 İnce Kanca Pençe teslim et. Bu görevi tamamlamak için Drakonar'ı bulun. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsiniz.,0,"2,616",96,0,0, 10 İnce Kanca Pençe Teslim Et ,0,2,,87,,
"{""options"":[{""optionType"":1,""value"":""38,10"",""guiderPoint"":20204}]}", 10 Buz Kar Tüyü teslim et. Bu görevi tamamlamak için Drakonar'ı bulun. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsiniz.,0,"2,616",97,0,0, 10 Buz Kar Tüyü Teslim Et ,0,2,,88,,
"{""options"":[{""optionType"":1,""value"":""70,10"",""guiderPoint"":3601}]}"," 10 adet Bambu teslim et. Bu görevi tamamlamak için Quincy'i bulun. Onu şehre yakın bazen görebilirsiniz, bu yüzden onu aramaya gidebilirsiniz.",0,"1,314",98,0,0, 10 Bambu Teslim Et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""71,10"",""guiderPoint"":3601}]}","10 Trifolium teslim et. Bu görevi tamamlamak için Quincy'i bul. Onu şehre yakın bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,314",99,0,0,10 Trifolium teslim et,0,2,,98,,
"{""options"":[{""optionType"":1,""value"":""72,10"",""guiderPoint"":3601}]}"," 10 Havuç teslim et. Bu görevi tamamlamak için Quincy'i bul. Onu şehre yakın bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,314",100,0,0, 10 Havuç teslim et,0,2,,99,,
"{""options"":[{""optionType"":1,""value"":""73,10"",""guiderPoint"":3601}]}"," 10 Nepenthes teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,465",101,0,0, 10 Nepenthes teslim et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""74,10"",""guiderPoint"":3601}]}"," 10 Pamuk teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,465",102,0,0, 10 Pamuk teslim et,0,2,,101,,
"{""options"":[{""optionType"":1,""value"":""75,10"",""guiderPoint"":3601}]}"," 10 Dayanıklılık Meyvesi teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,465",103,0,0, 10 Dayanıklılık Meyvesi teslim et,0,2,,102,,
"{""options"":[{""optionType"":1,""value"":""76,10"",""guiderPoint"":3601}]}", 10 Acı Biber teslim et. Tamamlamak için Drakonar'ı bul. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsin.,0,"1,616",104,0,0, 10 Acı Biber teslim et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""77,10"",""guiderPoint"":3601}]}", 10 Sert Meyve teslim et. Tamamlamak için Drakonar'ı bul. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsin.,0,"1,616",105,0,0, 10 Sert Meyve teslim et,0,2,,104,,
"{""options"":[{""optionType"":1,""value"":""78,10"",""guiderPoint"":3601}]}", 10 Mavi Mantar teslim et. Tamamlamak için Drakonar'ı bul. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsin.,0,"1,616",106,0,0, 10 Mavi Mantar teslim et,0,2,,105,,
"{""options"":[{""optionType"":1,""value"":""177,10"",""guiderPoint"":4501}]}"," 10 Kaktüs Filizi teslim et. Bu görevi tamamlamak için Quincy'i bul. Onu şehre yakın bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,314",107,0,0, 10 Kaktüs Filizi teslim et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""178,10"",""guiderPoint"":4501}]}"," 10 Vida teslim et. Bu görevi tamamlamak için Quincy'i bul. Onu şehre yakın bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,314",108,0,0, 10 Vida teslim et,0,2,,107,,
"{""options"":[{""optionType"":1,""value"":""179,10"",""guiderPoint"":4501}]}"," 10 Kabak Filizi teslim et. Bu görevi tamamlamak için Quincy'i bul. Onu şehre yakın bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,314",109,0,0, 10 Kabak Filizi teslim et,0,2,,108,,
"{""options"":[{""optionType"":1,""value"":""180,10"",""guiderPoint"":4501}]}"," 10 Mavi Kristal Taşı teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,465",110,0,0, 10 Mavi Kristal Taşı teslim et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""181,10"",""guiderPoint"":4501}]}"," 10 Çimen Canavarı Yaprağı teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,465",111,0,0, 10 Çimen Canavarı Yaprağı teslim et,0,2,,110,,
"{""options"":[{""optionType"":1,""value"":""182,10"",""guiderPoint"":4501}]}"," 10 birim Bal teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"1,465",112,0,0, 10 Bal teslim et,0,2,,111,,
"{""options"":[{""optionType"":1,""value"":""183,10"",""guiderPoint"":4501}]}", 10 Gölge Tüyü teslim et. Tamamlamak için Drakonar'ı bul. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsin.,0,"1,616",113,0,0, 10 Gölge Tüyü teslim et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""184,10"",""guiderPoint"":4501}]}", 10 Katılaşmış Lava teslim et. Tamamlamak için Drakonar'ı bul. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsin.,0,"1,616",114,0,0, 10 Katılaşmış Lava teslim et,0,2,,113,,
"{""options"":[{""optionType"":1,""value"":""185,10"",""guiderPoint"":4501}]}", 10 Buz Parçası teslim et. Tamamlamak için Drakonar'ı bul. Onu Kara Orman ve Kırmızı Orman yakınlarında bazen görebilirsin.,0,"1,616",115,0,0, 10 Buz Parçası teslim et,0,2,,114,,
"{""options"":[{""optionType"":1,""value"":""58,10"",""guiderPoint"":3401}]}"," 10 Mineral teslim et. Bu görevi tamamlamak için Quincy'i bul. Onu şehre yakın bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"3,314",116,0,0, 10 Mineral teslim et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""66,10"",""guiderPoint"":2101}]}"," 10 Bitki Lifleri teslim et. Bu görevi tamamlamak için Quincy'i bul. Onu şehre yakın bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"3,314",117,0,0, 10 Bitki Lifleri teslim et,0,2,,116,,
"{""options"":[{""optionType"":1,""value"":""62,10"",""guiderPoint"":3501}]}"," 10 Sıradan Ahşap teslim et. Bu görevi tamamlamak için Quincy'i bul. Onu şehre yakın bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"3,314",118,0,0, 10 Sıradan Ahşap teslim et,0,2,,117,,
"{""options"":[{""optionType"":1,""value"":""59,10"",""guiderPoint"":20103}]}"," 10 Koyu Demir teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"3,465",119,0,0, 10 Koyu Demir teslim et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""63,10"",""guiderPoint"":20203}]}"," 10 Çöl Ağacı Ahşap teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"3,465",120,0,0, 10 Çöl Ağacı Ahşap teslim et,0,2,,119,,
"{""options"":[{""optionType"":1,""value"":""67,10"",""guiderPoint"":20201}]}"," 10 Donmuş Mantar teslim et. Bu görevi tamamlamak için Torvald'ı bul. Onu çimenlik bir gölün yanında bazen görebilirsin, bu yüzden onu aramaya gidebilirsin.",0,"3,465",121,0,0, 10 Donmuş Mantar teslim et,0,2,,120,,
"{""options"":[{""optionType"":1,""value"":""60,10"",""guiderPoint"":20204}]}", Boş,0,"3,616",122,0,0, 10 Kırmızı Kristal Cevheri teslim et,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""64,10"",""guiderPoint"":20202}]}", Boş,0,"3,616",123,0,0, 10 Koyu Ahşap teslim et,0,2,,122,,
"{""options"":[{""optionType"":1,""value"":""68,10"",""guiderPoint"":20103}]}", Boş,0,"3,616",124,0,0, 10 Maguey teslim et,0,2,,123,,
, Boş,0,"2,237",126,1,141, Günlük-Savaş-4,0,,,,"{""options"":[{""optionType"":4,""value"":""96,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""97,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""98,2,100"",""guiderPoint"":0}]}",
, Boş,0,"2,336",127,1,142, Günlük-Savaş-5,0,,,,"{""options"":[{""optionType"":4,""value"":""101,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""100,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""99,2,100"",""guiderPoint"":0}]}",
, Boş,0,"2,475",128,1,143, Günlük-Savaş-6,0,,,,"{""options"":[{""optionType"":4,""value"":""104,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""103,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""102,2,100"",""guiderPoint"":0}]}",
, Boş,0,"2,237",129,1,141, Günlük-Savaş-4,0,,,,"{""options"":[{""optionType"":4,""value"":""96,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""97,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""98,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""365,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""366,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""367,1,200"",""guiderPoint"":0}]}",
, Boş,0,"2,336",130,1,142, Günlük-Savaş-5,0,,,,"{""options"":[{""optionType"":4,""value"":""99,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""100,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""101,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""368,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""369,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""370,1,200"",""guiderPoint"":0}]}",
, Boş,0,"2,475",131,1,143, Günlük-Savaş-6,0,,,,"{""options"":[{""optionType"":4,""value"":""102,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""103,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""104,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""371,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""372,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""373,1,200"",""guiderPoint"":0}]}",
, Boş,0,"2,237",132,1,141, Günlük-Savaş-4,0,,,,"{""options"":[{""optionType"":1,""value"":""365,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""366,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""367,2,200"",""guiderPoint"":0}]}",
, Boş,0,"2,336",133,1,142, Günlük-Savaş-5,0,,,,"{""options"":[{""optionType"":1,""value"":""368,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""369,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""370,2,200"",""guiderPoint"":0}]}",
, Boş,0,"2,475",134,1,143, Günlük-Savaş-6,0,,,,"{""options"":[{""optionType"":1,""value"":""371,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""372,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""373,2,200"",""guiderPoint"":0}]}",
, Boş,0,"2,415",135,1,0, Savaş Deneyimi Görevi - Lv4,0,,,,"{""options"":[{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0}]}",
, Boş,0,"2,588",136,1,0, Savaş Deneyimi Görevi - Lv5,0,,,,"{""options"":[{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0}]}",
, Boş,0,"2,831",137,1,0, Savaş Deneyimi Görevi - Lv6,0,,,,"{""options"":[{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0}]}",
, Boş,0,"1,237",138,1,150, Günlük-Tarım-4,0,,,,"{""options"":[{""optionType"":1,""value"":""383,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""384,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""385,2,200"",""guiderPoint"":0}]}",
, Boş,0,"1,237",139,1,150, Günlük-Tarım-4,0,,,,"{""options"":[{""optionType"":1,""value"":""383,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""384,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""385,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""383,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""384,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""385,1,200"",""guiderPoint"":0}]}",
, Boş,0,"1,237",140,1,150, Günlük-Tarım-4,0,,,,"{""options"":[{""optionType"":1,""value"":""383,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""384,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""385,2,200"",""guiderPoint"":0}]}",
, Boş,0,"1,336",141,1,151, Günlük-Tarım-5,0,,,,"{""options"":[{""optionType"":1,""value"":""386,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""387,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""388,2,200"",""guiderPoint"":0}]}",
, Boş,0,"1,336",142,1,151, Günlük-Tarım-5,0,,,,"{""options"":[{""optionType"":1,""value"":""386,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""387,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""388,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""386,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""387,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""388,1,200"",""guiderPoint"":0}]}",
, Boş,0,"1,336",143,1,151, Günlük-Tarım-5,0,,,,"{""options"":[{""optionType"":1,""value"":""386,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""387,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""388,2,200"",""guiderPoint"":0}]}",
, Boş,0,"1,475",144,1,152, Günlük-Tarım-6,0,,,,"{""options"":[{""optionType"":1,""value"":""389,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""390,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""391,2,200"",""guiderPoint"":0}]}",
, Boş,0,"1,475",145,1,152, Günlük-Tarım-6,0,,,,"{""options"":[{""optionType"":1,""value"":""389,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""390,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""391,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""389,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""390,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""391,1,200"",""guiderPoint"":0}]}",
, Boş,0,"1,475",146,1,152, Günlük-Tarım-6,0,,,,"{""options"":[{""optionType"":1,""value"":""389,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""390,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""391,2,200"",""guiderPoint"":0}]}",
,Boş,0,"1,415",147,1,0, Tarım Deneyimi Görevi - Lv4,0,,,,"{""options"":[{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0}]}",
, Boş,0,"1,588",148,1,0, Tarım Deneyimi Görevi - Lv5,0,,,,"{""options"":[{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0}]}",
, Boş,0,"1,831",149,1,0, Tarım Deneyimi Görevi - Lv6,0,,,,"{""options"":[{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0}]}",
,Boş,0,"3,237",150,1,132,Günlük-Topla-4 ,0,,,,"{""options"":[{""optionType"":3,""value"":""374,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""374,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""375,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""375,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""376,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""376,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,237",151,1,132, Günlük-Topla-4 ,0,,,,"{""options"":[{""optionType"":1,""value"":""374,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""374,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""375,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""375,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""376,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""376,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,237",152,1,132, Günlük-Topla-4 ,0,,,,"{""options"":[{""optionType"":3,""value"":""374,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""374,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""375,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""375,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""376,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""376,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,336",153,1,133, Günlük-Topla-5 ,0,,,,"{""options"":[{""optionType"":3,""value"":""377,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""377,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""378,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""378,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""379,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""379,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,336",154,1,133, Günlük-Topla-5 ,0,,,,"{""options"":[{""optionType"":1,""value"":""377,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""377,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""378,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""378,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""379,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""379,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,336",155,1,133, Günlük-Topla-5 ,0,,,,"{""options"":[{""optionType"":3,""value"":""377,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""377,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""378,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""378,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""379,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""379,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,475",156,1,134, Günlük-Topla-6 ,0,,,,"{""options"":[{""optionType"":3,""value"":""380,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""380,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""381,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""381,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""382,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""382,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,475",157,1,134, Günlük-Topla-6 ,0,,,,"{""options"":[{""optionType"":1,""value"":""380,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""380,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""381,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""381,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""382,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""382,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,475",158,1,134, Günlük-Topla-6 ,0,,,,"{""options"":[{""optionType"":3,""value"":""380,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""380,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""381,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""381,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""382,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""382,2,200"",""guiderPoint"":0}]}",
, Boş,0,"3,415",159,1,0, Toplama Deneyimi Görevi - lv4 ,0,,,,"{""options"":[{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0}]}",
, Boş,0,"3,588",160,1,0, Toplama Deneyimi Görevi - lv5 ,0,,,,"{""options"":[{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0}]}",
