IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,relyWeaponSubtype-int[],effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
0,0,0,0,0,419,,300,100,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000, Alan sulama becerisi.,,2,0, Lv 2 Grup Sulama,"2,200,0",,1,0,1,3,800,8,,skill-icon-100,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,419,,300,101,0,1,1,1,1,0,0,0,A1-jiaoguan-NEW,Skill_watering_2,ranged_RPG_attack5_audio,,660,1,15000, Alan sulama becerisi.,,2,0, Lv 3 Grup Sulama,"2,300,0",,1,0,1,3,900,8,,skill-icon-101,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,102,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000, Düz çapalama becerisi.,,2,0, Lv 1 Toprak Bölücü,"1,200,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-102,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,103,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000, Düz çapalama becerisi.,,2,0, Lv 2 Toprak Bölücü,"1,400,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-103,skill_rock_hurt,,,,,,,,,,
0,0,0,0,0,15,,300,104,0,1,0,1,0,0,0,0,A1-chutouzhongji-NEW,Skill_dig,ranged_RPG_attack2_audio,,660,1,10000, Düz çapalama becerisi.,,2,0, Lv 3 Toprak Bölücü,"1,600,200,50,0",CameraShakeGrade_1,1,0,1,1,1000,7,,skill-icon-104,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,,105,0,1,0,1,0,0,0,0,,,,,,1,-1, Hasat yaparken ürün tohumu elde etme şansı %5.,,1,0, Lv 1 Dikkatli Hasatçı,,,1,0,,,,,,skill-icon-105,,,,,,96,,,,,
0,0,0,,0,,,,106,0,1,0,1,0,0,0,0,,,,,,1,-1, Hasat yaparken ürün tohumu elde etme şansı %10.,,1,0, Lv 2 Dikkatli Hasatçılar,,,1,0,,,,,,skill-icon-106,,,,,,97,,,,,
0,0,0,,0,,,,107,0,1,0,1,0,0,0,0,,,,,,1,-1, Hasat yaparken ürün tohumu elde etme şansı %15.,,1,0, Lv 3 Dikkatli Hasatçılar,,,1,0,,,,,,skill-icon-107,,,,,,98,,,,,
0,0,0,,0,,,,108,0,1,0,1,0,0,0,0,,,,,,1,-1, Evde %10 daha hızlı hareket hızı.,,1,0, Lv 1 Neşeli Adımlar,,,1,0,,,,,,skill-icon-108,,,,,,99,,,,,
0,0,0,,0,,,,109,0,1,0,1,0,0,0,0,,,,,,1,-1, Evde %20 daha hızlı hareket hızı.,,1,0, Lv 2 Neşeli Adımlar,,,1,0,,,,,,skill-icon-109,,,,,,100,,,,,
0,0,0,,0,,,,110,0,1,0,1,0,0,0,0,,,,,,1,-1, Evde %30 daha hızlı hareket hızı.,,1,0, Lv 3 Neşeli Adımlar,,,1,0,,,,,,skill-icon-110,,,,,,101,,,,,
1,0,0,,0,"15,730",193,667,111,1,1,0,1,0,0,0,0,attack,,Skill_CrystalBeast_attack,,1000,1,3000, Yapraklı Gizleyici saldırısı.,180,2,0, Kristal Sırtlı Canavar saldırısı,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,"15,730",192,600,112,1,1,0,1,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,1,3000, Maden Kedisi saldırısı.,180,2,0, Kristal Kertenkele saldırısı,"4,300,150,27000,02,200,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,,,,113,0,1,0,1,0,0,0,0,,,,,,1,-1, Canavarlara karşı eleştiri hasarını %10 artır.,,1,0, Lv 1 Savaş Yaralanması,,,1,0,,,,,,skill-icon-113,,,,,,102,,,,,
0,0,0,,0,,,,114,0,1,0,1,0,0,0,0,,,,,,1,-1,Can you please provide the target language for the translation?,,1,0,Lv 2 Savaş Yaralanması,,,1,0,,,,,,skill-icon-114,,,,,,103,,,,,
0,0,0,,0,,,,115,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Savaş Eleştirisi,,,1,0,,,,,,skill-icon-115,,,,,,104,,,,,
0,0,0,,0,,,,116,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Hızlı Adımlar,,,1,0,,,,,,skill-icon-116,,,,,,119,,,,,
0,0,0,,0,,,,117,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Hızlı Adımlar,,,1,0,,,,,,skill-icon-117,,,,,,120,,,,,
0,0,0,,0,,,,118,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Hızlı Adımlar,,,1,0,,,,,,skill-icon-118,,,,,,121,,,,,
0,0,0,,0,,,,119,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Kılıç Dansı Adımları,,,1,0,,,,,,skill-icon-119,,,,,,116,,,,,
0,0,0,,0,,,,120,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Bıçak Dansı Adımları,,,1,0,,,,,,skill-icon-120,,,,,,117,,,,,
0,0,0,,0,,,,121,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Kılıç Dansı Adımları,,,1,0,,,,,,skill-icon-121,,,,,,118,,,,,
0,0,0,0,0,,"108,113,464",0,122,0,1,0,1,0,0,0,0,A-skill-chongci,Skill_Rush_Instancer,Skill_rush,,334,1,5000,,0,2,0, Boğa Saldırısı,"1,200,500,100,0",CameraShakeGrade_1,1,0,1,,,,,skill-icon-122,,,,,,,,,,,
0,0,0,0,0,"109,385,471","464,486",0,123,0,1,0,1,0,0,0,0,gongjian_attack3,,playerroll,,300,1,7000,,500,2,0, Kaçış,"4,300,200,18000,0",CameraShakeGrade_1,1,0,1,,,,,skill-icon-123,,,,,,,,,,,
0,0,0,0,0,"227,388,471","464,487",500,124,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_JumpHit,Skill_JumpHit,,567,1,5000,,800,2,0, Kovalama,"2,300,0",CameraShakeGrade_2,1,0,1,,,,,skill-icon-124,,,,,,,,,,,
0,0,0,,0,,,,125,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Gölge Adımları,,,1,0,,,,,,skill-icon-125,,,,,,122,,,,,
0,0,0,,0,,,,126,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Gölge Adımları,,,1,0,,,,,,skill-icon-126,,,,,,123,,,,,
0,0,0,,0,,,,127,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Gölge Adımları,,,1,0,,,,,,skill-icon-127,,,,,,124,,,,,
0,0,0,,0,,,,128,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Kanlı Öfke,,,1,0,,,,,,skill-icon-128,,,,,,125,,,,,
0,0,0,,0,,,,129,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Kanlı Öfke,,,1,0,,,,,,skill-icon-129,,,,,,126,,,,,
0,0,0,,0,,,,130,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Kanlı Öfke,,,1,0,,,,,,skill-icon-130,,,,,,127,,,,,
0,0,0,,0,,,,131,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Fırtınalı Hava,,,1,0,,,,,,skill-icon-131,,,,,,131,,,,,
0,0,0,,0,,,,132,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Fırtınalı Hava,,,1,0,,,,,,skill-icon-132,,,,,,132,,,,,
0,0,0,,0,,,,133,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Fırtınalı Hava,,,1,0,,,,,,skill-icon-133,,,,,,133,,,,,
0,0,0,,0,,,,134,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Kesinlikle,,,1,0,,,,,,skill-icon-134,,,,,,504,,,,,
0,0,0,,0,,,,135,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Kesinlikle,,,1,0,,,,,,skill-icon-135,,,,,,505,,,,,
0,0,0,,0,,,,136,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Kesinlikle,,,1,0,,,,,,skill-icon-136,,,,,,506,,,,,
0,0,0,0,0,,22,200,137,0,1,0,1,0,0,0,0,A-jianwu,Skill_bladeFlurry,Skill_airblade,,1200,1,8000,,0,2,0, Hücum,"2,300,0",CameraShakeGrade_2,1,0,1,,,"1,2,3","137,488",skill-icon-137,,,,,,,,,,,
0,0,0,0,0,1,,200,138,0,1,0,1,0,1,0,1,A-1diuzhadan,,Skill_Throw,,660,1,2000,,1500,2,9, Patlama Sanatı,"2,400,0",,1,0,1,,,,"510,511",skill-icon-138,skill_tree_hurt,,top_down_Normal_3,1,,,,,,,
0,0,0,0,1,,"485,467",750,139,0,1,0,1,0,0,1,0,A-1baoqi,Skill_gainBuff_Chosen,Skill_Saiyan,,3000,1,20000,,0,2,0, Boyun Eğmez,"2,400,0",Saiyan,1,0,1,,,,"140,488,484",skill-icon-139,,,,,,,,,,,
0,0,0,,0,,,400,140,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,,,2,0, Lv 1 Hava Kılıcı,"4,800,200,12000,0",CameraShakeGrade_3,1,0,1,6,1000,5,,skill-icon-140,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,141,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,,,2,0, Lv 2 Hava Kılıcı,"4,800,400,12000,0",CameraShakeGrade_3,1,0,1,6,1000,5,,skill-icon-141,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,142,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,,,2,0, Lv 3 Hava Kılıcı,"4,800,600,12000,0",CameraShakeGrade_3,1,0,1,6,1000,5,,skill-icon-142,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,,143,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Odun Toplayıcı,,,1,0,,,,,,skill-icon-143,,,,,,147,,,,,
0,0,0,,0,,,,144,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Odun Toplayıcı,,,1,0,,,,,,skill-icon-144,,,,,,148,,,,,
0,0,0,,0,,,,145,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Odun Toplayıcı,,,1,0,,,,,,skill-icon-145,,,,,,149,,,,,
0,0,0,,0,,,,146,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Ağaç Kesici,,,1,0,,,,,,skill-icon-146,,,,,,150,,,,,
0,0,0,,0,,,,147,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Ağaç Kesici,,,1,0,,,,,,skill-icon-147,,,,,,151,,,,,
0,0,0,,0,,,,148,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Ağaç Kesici,,,1,0,,,,,,skill-icon-148,,,,,,152,,,,,
0,0,0,,0,,,,149,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Madenci,,,1,0,,,,,,skill-icon-149,,,,,,153,,,,,
0,0,0,,0,,,,150,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Madenci,,,1,0,,,,,,skill-icon-150,,,,,,154,,,,,
0,0,0,,0,,,,151,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Madenci,,,1,0,,,,,,skill-icon-151,,,,,,155,,,,,
0,0,0,,0,,,,152,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Kazma Ustası,,,1,0,,,,,,skill-icon-152,,,,,,156,,,,,
0,0,0,,0,,,,153,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Kazma Ustası,,,1,0,,,,,,skill-icon-153,,,,,,157,,,,,
0,0,0,,0,,,,154,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Kazma Ustası,,,1,0,,,,,,skill-icon-154,,,,,,158,,,,,
0,0,0,,0,,,,155,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Cevher Toplayıcı,,,1,0,,,,,,skill-icon-155,,,,,,159,,,,,
0,0,0,,0,,,,156,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Cevher Toplayıcı,,,1,0,,,,,,skill-icon-156,,,,,,160,,,,,
0,0,0,,0,,,,157,0,1,0,1,0,0,0,0,,,,,,1;2,-1,,,1,0, Lv 3 Cevher Toplayıcı,,,1,0,,,,,,skill-icon-157,,,,,,161,,,,,
0,0,0,,0,,,,158,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 1 Madencilik Becerileri,,,1,0,,,,,,skill-icon-158,,,,,,162,,,,,
0,0,0,,0,,,,159,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 2 Madencilik Becerileri,,,1,0,,,,,,skill-icon-159,,,,,,163,,,,,
0,0,0,,0,,,,160,0,1,0,1,0,0,0,0,,,,,,1,-1,,,1,0, Lv 3 Madencilik Becerileri,,,1,0,,,,,,skill-icon-160,,,,,,164,,,,,
0,0,0,,0,,,400,161,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,,,2,0, Lv 1 Sismik Dalga,"4,800,200,12000,0",CameraShakeGrade_3,1,0,1,7,1000,6,,skill-icon-161,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,162,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,,,2,0, Lv 2 Sismik Dalga,"4,800,400,12000,0",CameraShakeGrade_3,1,0,1,7,1000,6,,skill-icon-162,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,163,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,,,2,0, Lv 3 Sismik Dalga,"4,800,600,12000,0",CameraShakeGrade_3,1,0,1,7,1000,6,,skill-icon-163,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,"15,730",,200,164,1,1,0,1,0,0,0,1,hit,,,,950,1,0,Hopper Saldırısı.,100,2,0,Hopper Saldırısı,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
1,1,1,,0,176,,2000,166,0,0,0,1,1,0,0,0,A-jinai-NEW,,A-CaptureTrap,,2000,1,3000, Yakalama yeteneği.,,2,0, Hayvan Yakalama,"2,300,0",,1,0,1,,1000,,,skill-icon-166,skill_rock_hurt,,,,,,"167,168,226","3,4",,,
0,0,0,,0,176,,0,167,0,1,0,1,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,1,300, Yakalama halatı canavarı.,,2,3, Kanca Yakalama,"2,100,0",,1,0,1,,,,,skill-icon-167,,,,1,,,,,5,,
0,0,0,,0,"177,17",,0,168,0,0,0,1,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,3,500, Halatla yakala ve besle.,,2,4, Atış Yakalama,,,2,1,1,,,,,skill-icon-168,,,,1,,,,"3,4",10,,
0,0,0,,0,"177,17",,730,169,0,0,0,1,0,0,0,0,attack,,A-CaptureTrap,,1030,1,2000, Canavar karşı saldırı genel yeteneği.,100,2,0, Yakalama Saldırısı,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,15,,1000,171,0,1,0,1,0,1,0,0,A-gongjian-NEW,,monsterattack,,2000,1,-1, Karakter menzilli.,1500,2,5, Karakter Uzak Menzilli 1,,,1,1,1,,,,,,,0,top_down_bomb,1,,,,,,,
0,0,0,,0,,,,172,0,0,0,1,0,0,0,0,,,,,,1,-1," Silah yaralar verir, her 0.5 saniyede %1 saldırı hasarı, 5 saniye boyunca 5 kez yığılabilir.",,1,0, Lv 1 Yırtık Yara,,,1,0,,,,,,skill-icon-172,,,,,,184,,,,,
0,0,0,,0,,,,173,0,0,0,1,0,0,0,0,,,,,,1,-1," Silah yaralar verir, her 0.5 saniyede %2 saldırı hasarı, 5 saniye boyunca 5 kez yığılabilir.",,1,0, Lv 2 Yırtık Yara,,,1,0,,,,,,skill-icon-173,,,,,,185,,,,,
0,0,0,,0,,,,174,0,0,0,1,0,0,0,0,,,,,,1,-1," Silah yaralar verir, her 0.5 saniyede %3 hasar, 5 saniye boyunca 5 kez yığılabilir.",,1,0, Lv 3 Yırtık Yara,,,1,0,,,,,,skill-icon-174,,,,,,186,,,,,
0,0,0,,0,,,,175,0,0,0,1,0,0,0,0,,,,,,1,-1," Hedefin zayıf noktasına isabet, hasarı %1 artırır, 5 saniye boyunca 5 kez yığılabilir.",,1,0, Lv 1 Artan Hasar,,,1,0,,,,,,skill-icon-175,,,,,,181,,,,,
0,0,0,,0,,,,176,0,0,0,1,0,0,0,0,,,,,,1,-1," Hedefin zayıf noktasına isabet, hasarı %2 artırır, 5 saniye boyunca 5 kez yığılabilir.",,1,0, Lv 2 Artan Hasar,,,1,0,,,,,,skill-icon-176,,,,,,182,,,,,
0,0,0,,0,,,,177,0,0,0,1,0,0,0,0,,,,,,1,-1," Hedefin zayıf noktasına isabet, hasarı %3 artırır, 5 saniye boyunca 5 kez yığılabilir.",,1,0, Lv 3 Artan Hasar,,,1,0,,,,,,skill-icon-177,,,,,,183,,,,,
0,0,0,,0,,,,178,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Saldırı gücünü 20 puan artırır, 60 saniye boyunca devam eder.",,2,0, İkincil Saldırı İksiri,,,1,0,,,,,187,,,,,,,,,,,,
0,0,1,0,0,"15,730",188,350,179,1,1,0,1,0,0,0,1,skill_attack,,Dog_Attack,,770,1,0, Metal Köpek aşırı zırhı.,80,2,0, Metal Köpek Hiper Zırhı,"4,200,100,12000,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,1,0,0,"15,730",189,800,180,1,1,0,1,0,0,0,1,attackArea,Skill_Pumpkin_atkar,Skill_Pumpkin_atkar,,1400,1,4000, Kabak Canavarı aşırı zırhı.,180,2,0, Kabak Canavarı Hiper Zırhı,"2,200,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,1,0,0,"15,238,730",190,1000,181,1,1,0,1,0,0,0,1,attackArea,Skill_Cactus_atkar,Catus_Attack,,1500,1,4000, Ejder meyve askeri yakın dövüş.,150,2,0, Ejder Meyvesi Askeri Hakimiyeti,"2,200,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,"15,730","191,217",667,182,1,1,0,1,0,0,0,0,attack,,Skill_Bee_attack,,1000,1,0, Arı Süper Zırhı.,450,2,0, Vızıldayan Arkadaş Hiper Zırhı,"4,300,200,12000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,"227,386,730",193,667,183,1,1,0,1,0,0,0,0,attack,,,,1000,1,3000, Yapraklı Gizleyici saldırısı.,180,2,0, Leafy Lurker Saldırısı,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,"227,15,730",192,600,184,1,1,0,1,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,1,3000, Maden Kedisi saldırısı.,180,2,0, Mine Cat Saldırısı,"4,300,150,27000,02,200,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,,,,185,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Hareket hızını 80 puan artırır, 60 saniye boyunca devam eder.",,2,0, İkincil Hız İksiri,,,1,0,,,1000,,194,,,,,,,,,,,,
0,0,0,,0,,,,186,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," %3 kritik oranını artırır, 60 saniye boyunca devam eder.",,2,0, İkincil Eleştiri İksiri,,,1,0,,,1000,,195,,,,,,,,,,,,
0,0,0,,0,,,,187,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," HP sınırını 80 puan artırır, 60 saniye boyunca devam eder.",,2,0, İkincil Can İksiri,,,1,0,,,1000,,"196,211",,,,,,,,,,,,
0,0,0,,0,,,,188,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Savunmayı 5 puan artırır, 60 saniye boyunca devam eder.",,2,0, İkincil Savunma İksiri,,,1,0,,,1000,,197,,,,,,,,,,,,
0,0,0,,0,,,,189,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Saldırı gücünü 30 puan artırır, 60 saniye boyunca devam eder.",,2,0, Saldırı İksiri,,,1,0,,,1000,,198,,,,,,,,,,,,
0,0,0,,0,,,,190,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Hareket hızını 120 puan artırır, 60 saniye boyunca devam eder.",,2,0, Hareket Hızı İksiri,,,1,0,,,1000,,199,,,,,,,,,,,,
0,0,0,,0,,,,191,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," %6 kritik oranını artırır, 60 saniye boyunca devam eder.",,2,0, Eleştiri İksiri,,,1,0,,,1000,,200,,,,,,,,,,,,
0,0,0,,0,,,,192,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," HP sınırını 120 puan artırır, 60 saniye boyunca devam eder.",,2,0, Can İksiri,,,1,0,,,1000,,"201,212",,,,,,,,,,,,
0,0,0,,0,,,,193,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Savunmayı 10 puan artırır, 60 saniye boyunca devam eder.",,2,0, Savunma İksiri,,,1,0,,,1000,,202,,,,,,,,,,,,
0,0,0,,0,,,,194,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Saldırı gücünü 40 puan artırır, 60 saniye boyunca devam eder.",,2,0, Kristal Saldırı İksiri,,,1,0,,,1000,,203,,,,,,,,,,,,
0,0,0,,0,,,,195,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Hareket hızını 160 puan artırır, 60 saniye boyunca devam eder.",,2,0, Kristal Hız İksiri,,,1,0,,,1000,,204,,,,,,,,,,,,
0,0,0,,0,,,,196,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," %9 kritik vuruş oranını artırır, 60 saniye boyunca devam eder.",,2,0, Kristal Eleştiri İksiri,,,1,0,,,1000,,205,,,,,,,,,,,,
0,0,0,,0,,,,197,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," HP'yi 160 puan artırır, 60 saniye boyunca devam eder.",,2,0, Kristal Can İksiri,,,1,0,,,1000,,"206,213",,,,,,,,,,,,
0,0,0,,0,,,,198,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Savunmayı 15 puan artırır, 60 saniye boyunca devam eder.",,2,0, Kristal Savunma İksiri,,,1,0,,,1000,,207,,,,,,,,,,,,
0,0,0,,0,,,,199,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0, 80 HP tedavi eder.,,2,0, İkincil İyileştirme İksiri,,,1,0,,,1000,,208,,,,,,,,,,,,
0,0,0,,0,,,,200,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0, 160 HP tedavi eder.,,2,0, İyileştirme İksiri,,,1,0,,,1000,,209,,,,,,,,,,,,
0,0,0,,0,,,,201,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0, 240 HP tedavi eder.,,2,0, Kristalleşme Terapi İksiri,,,1,0,,,1000,,210,,,,,,,,,,,,
0,0,0,0,0,"227,21,15","236,22,699",500,202,0,1,0,1,0,0,0,1,A-chuisanlianji-1-NEW,Skill_Hammer_attack1,A-chuisanlianji-1-NEW,14,900,1,-1, Çekiç Saldırısı - Hareket 1.,400,2,0, Çekiç Saldırısı,"4,300,300,27000,0",CameraShakeGrade_2,1,0,1,7,333,2,,,,,,,,,,,,,
0,0,0,0,0,"227,21,386","236,22,699",500,203,0,1,0,1,0,0,0,1,A-chuisanlianji-2-NEW,Skill_Hammer_attack2,A-chuisanlianji-2-NEW,14,900,1,-1, Çekiç Saldırısı - Hareket 2.,400,2,0, Çekiç Saldırısı,"4,300,300,27000,0",CameraShakeGrade_2,1,0,1,7,333,2,,,,,,,,,,,,,
0,0,0,0,0,"227,21,388","236,22,699",500,204,0,1,0,1,0,0,0,1,A-chuisanlianji-3-NEW,Skill_Hammer_attack3,A-chuisanlianji-3-NEW,14,900,1,-1, Çekiç Saldırısı - Hareket 3.,400,2,0, Çekiç Saldırısı,"4,300,300,27000,0",CameraShakeGrade_3,1,0,1,7,333,2,,,,,,,,,,,,,
0,0,0,0,0,"387,404",,250,205,0,1,0,1,0,1,0,0,gongjian_attack1,,A-gongjian-NEW_audio,14,500,1,-1, Düşmanlarınıza karşı güçlü bir yay saldırısı yapın.,1200,2,1, Yay Saldırısı,,,1,1,1,,,3,,,,0,,1,,,,,,,
1,0,0,,0,"15,730","218,222",700,206,0,1,0,1,0,0,0,0,attack,,Chaos_Wraith_Attack,,1000,1,4000, Kaos Hayaleti Saldırısı.,350,2,0, Kaos Hayaleti Saldırısı,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,,
1,0,1,0,0,"385,730",,500,207,0,1,0,1,0,1,0,1,attackArea,,monsterattack,,1000,1,6000, Siyah yakın dövüş canavarı.,1000,2,5, Kaos Hayaleti Hiper Zırhı,"2,200,0",,1,1,1,,1000,,,skill-icon-207,,,top_down_bomb_2,3,,,,,,,
0,0,0,,0,"15,730","222,219",950,208,0,1,0,1,0,0,0,0,attack,,Crimson_Gnasher_Attack,,1500,1,3000, Kızıl Diş Saldırısı.,400,2,0, Kızıl Diş Saldırısı,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,,
1,0,0,,0,"227,386,730",222,1200,209,0,1,0,1,0,0,0,0,attackArea,,,,1833,1,3000, Kızıl Diş Aşırı Zırhı.,400,2,0, Kızıl Diş Hiper Zırhı,"1,500,100,1,0",,1,0,1,,1000,,,,,,,,,,,,,,
0,0,0,,0,"15,730","220,223",650,210,0,1,0,1,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,1,4000, Buzlu Pati Saldırısı.,300,2,0, Buzlu Pati Saldırısı,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,,
