IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,relyWeaponSubtype-int[],effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
0,0,0,,0,,,,107,0,1,0,1,0,0,0,0,,,,,,1,-1,15% de chance d'obtenir des graines de culture lors de la récolte. ,,1,0,Attaque de chat de minerai,,,1,0,,,,,,skill-icon-107,,,,,,98,,,,,
0,0,0,,0,,,,108,0,1,0,1,0,0,0,0,,,,,,1,-1,Vitesse de déplacement +10% à la maison. ,,1,0,Blessure de combat niveau 1,,,1,0,,,,,,skill-icon-108,,,,,,99,,,,,
0,0,0,,0,,,,109,0,1,0,1,0,0,0,0,,,,,,1,-1,Vitesse de déplacement +20% à la maison. ,,1,0,Blessure de combat niveau 2,,,1,0,,,,,,skill-icon-109,,,,,,100,,,,,
0,0,0,,0,,,,110,0,1,0,1,0,0,0,0,,,,,,1,-1,Vitesse de déplacement +30% à la maison. ,,1,0,Blessure de combat niveau 3,,,1,0,,,,,,skill-icon-110,,,,,,101,,,,,
1,0,0,,0,"15,730",193,667,111,1,1,0,1,0,0,0,0,attack,,Skill_CrystalBeast_attack,,1000,1,3000,Attaque de Leafy Lurker. ,180,2,0,Étape rapide niveau 1,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,"15,730",192,600,112,1,1,0,1,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,1,3000,Attaque de Mine Cat. ,180,2,0,Étape rapide niveau 2,"4,300,150,27000,02,200,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,,,,113,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation des dégâts critiques aux monstres de 10%. ,,1,0,Étape rapide niveau 3,,,1,0,,,,,,skill-icon-113,,,,,,102,,,,,
0,0,0,,0,,,,114,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation des dégâts critiques aux monstres de 20%. ,,1,0,Danse de Lame Niv. 1,,,1,0,,,,,,skill-icon-114,,,,,,103,,,,,
0,0,0,,0,,,,115,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation des dégâts critiques aux monstres de 30%. ,,1,0,Danse de Lame Niv. 2,,,1,0,,,,,,skill-icon-115,,,,,,104,,,,,
0,0,0,,0,,,,116,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de la vitesse de 10%. ,,1,0,Danse de Lame Niv. 3,,,1,0,,,,,,skill-icon-116,,,,,,119,,,,,
0,0,0,,0,,,,117,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de la vitesse de 20%. ,,1,0,Compétence de sprint niveau 1,,,1,0,,,,,,skill-icon-117,,,,,,120,,,,,
0,0,0,,0,,,,118,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de la vitesse de 30%. ,,1,0,Compétence de sprint niveau 2,,,1,0,,,,,,skill-icon-118,,,,,,121,,,,,
0,0,0,,0,,,,119,0,1,0,1,0,0,0,0,,,,,,1,-1,"Aucun dommage pendant 20 secondes, +10% de dégâts aux monstres. ",,1,0,Compétence de sprint niveau 3,,,1,0,,,,,,skill-icon-119,,,,,,116,,,,,
0,0,0,,0,,,,120,0,1,0,1,0,0,0,0,,,,,,1,-1,"Aucun dommage pendant 10 secondes, +10% de dégâts aux monstres. ",,1,0,Niv. 1 Étape perdue,,,1,0,,,,,,skill-icon-120,,,,,,117,,,,,
0,0,0,,0,,,,121,0,1,0,1,0,0,0,0,,,,,,1,-1,"Aucun dommage pendant 5 secondes, +10% de dégâts aux monstres. ",,1,0,Niv. 2 Étape perdue,,,1,0,,,,,,skill-icon-121,,,,,,118,,,,,
0,0,0,0,0,,"108,113,464",0,122,0,1,0,1,0,0,0,0,A-skill-chongci,Skill_Rush_Instancer,Skill_rush,,334,1,5000," Chargez et repoussez les ennemis.
",0,2,0,Charge de taureau,"1,200,500,100,0",CameraShakeGrade_1,1,0,1,,,,,skill-icon-122,,,,,,,,,,,
0,0,0,0,0,"109,385,471","464,486",0,123,0,1,0,1,0,0,0,0,gongjian_attack3,,playerroll,,300,1,7000," Repoussez l'ennemi dans une petite zone devant vous et faites un salto arrière.
",500,2,0,Évasion,"4,300,200,18000,0",CameraShakeGrade_1,1,0,1,,,,,skill-icon-123,,,,,,,,,,,
0,0,0,0,0,"227,388,471","464,487",500,124,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_JumpHit,Skill_JumpHit,,567,1,5000," Sautez vers un ennemi proche et provoquez un étourdissement et des dégâts à distance au point d'atterrissage.
",800,2,0,Poursuite,"2,300,0",CameraShakeGrade_2,1,0,1,,,,,skill-icon-124,,,,,,,,,,,
0,0,0,,0,,,,125,0,1,0,1,0,0,0,0,,,,,,1,-1,2% de taux d'esquive gagné. ,,1,0,Niv 3 Furie Sanglante,,,1,0,,,,,,skill-icon-125,,,,,,122,,,,,
0,0,0,,0,,,,126,0,1,0,1,0,0,0,0,,,,,,1,-1,4% de taux d'esquive obtenu. ,,1,0,Tempête Lv 1,,,1,0,,,,,,skill-icon-126,,,,,,123,,,,,
0,0,0,,0,,,,127,0,1,0,1,0,0,0,0,,,,,,1,-1,6% de taux d'esquive obtenu. ,,1,0,Tempête Niv 2,,,1,0,,,,,,skill-icon-127,,,,,,124,,,,,
0,0,0,,0,,,,128,0,1,0,1,0,0,0,0,,,,,,1,-1,"0,1% de bonus de dégâts par 1% de santé perdue. ",,1,0,Tempête Niv 3,,,1,0,,,,,,skill-icon-128,,,,,,125,,,,,
0,0,0,,0,,,,129,0,1,0,1,0,0,0,0,,,,,,1,-1,"0,3% de bonus de dégâts par 1% de santé perdue. ",,1,0,Surprise niveau 1,,,1,0,,,,,,skill-icon-129,,,,,,126,,,,,
0,0,0,,0,,,,130,0,1,0,1,0,0,0,0,,,,,,1,-1,"0,5% de bonus de dégâts par 1% de santé perdue. ",,1,0,Surprise niveau 2,,,1,0,,,,,,skill-icon-130,,,,,,127,,,,,
0,0,0,,0,,,,131,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 10% de la vitesse d'attaque. ,,1,0,Surprise niveau 3,,,1,0,,,,,,skill-icon-131,,,,,,131,,,,,
0,0,0,,0,,,,132,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 20% de la vitesse d'attaque. ,,1,0,Danse de l'épée Lv 1,,,1,0,,,,,,skill-icon-132,,,,,,132,,,,,
0,0,0,,0,,,,133,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 30% de la vitesse d'attaque. ,,1,0,Danse de l'épée niveau 2,,,1,0,,,,,,skill-icon-133,,,,,,133,,,,,
0,0,0,,0,,,,134,0,1,0,1,0,0,0,0,,,,,,1,-1,Coup de combat + 2%  ,,1,0,"Niveau 1 Précis
",,,1,0,,,,,,skill-icon-134,,,,,,504,,,,,
0,0,0,,0,,,,135,0,1,0,1,0,0,0,0,,,,,,1,-1,Coup de combat + 4%,,1,0,"Niveau 2 Précis
",,,1,0,,,,,,skill-icon-135,,,,,,505,,,,,
0,0,0,,0,,,,136,0,1,0,1,0,0,0,0,,,,,,1,-1,Coup de combat + 6%,,1,0,"Niveau 3 Précis
",,,1,0,,,,,,skill-icon-136,,,,,,506,,,,,
0,0,0,0,0,,22,200,137,0,1,0,1,0,0,0,0,A-jianwu,Skill_bladeFlurry,Skill_airblade,,1200,1,8000," Attaquez 5 fois au hasard dans une petite zone.
",0,2,0,Rafale,"2,300,0",CameraShakeGrade_2,1,0,1,,,"1,2,3","137,488",skill-icon-137,,,,,,,,,,,
0,0,0,0,0,1,,200,138,0,1,0,1,0,1,0,1,A-1diuzhadan,,Skill_Throw,,660,1,2000," Lâchez des bombes et infligez de gros dégâts aux ennemis dans la zone d'explosion.
",1500,2,9,Art de l'explosion,"2,400,0",,1,0,1,,,,"510,511",skill-icon-138,skill_tree_hurt,,top_down_Normal_3,1,,,,,,,
0,0,0,0,1,,"485,467",750,139,0,1,0,1,0,0,1,0,A-1baoqi,Skill_gainBuff_Chosen,Skill_Saiyan,,3000,1,20000," Après une courte période d'accumulation d'énergie, libérez l'énergie à l'intérieur du corps, infligeant des dégâts élevés soutenus aux ennemis dans une certaine zone. Pendant la libération de la compétence, restez dans un état d'incapacité à frapper.
",0,2,0,Inébranlable,"2,400,0",Saiyan,1,0,1,,,,"140,488,484",skill-icon-139,,,,,,,,,,,
0,0,0,,0,,,400,140,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,"Swing de la hache, crée une lame d'air, endommage les arbres. ",,2,0,Collecteur de bois Lv 3,"4,800,200,12000,0",CameraShakeGrade_3,1,0,1,6,1000,5,,skill-icon-140,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,141,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,"Swing de la hache, crée une lame d'air, endommage les arbres. ",,2,0,Abatteur d'arbres niveau 1,"4,800,400,12000,0",CameraShakeGrade_3,1,0,1,6,1000,5,,skill-icon-141,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,142,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000,"Swing de la hache, crée une lame d'air, endommage les arbres. ",,2,0,Abatteur d'arbres niveau 2,"4,800,600,12000,0",CameraShakeGrade_3,1,0,1,6,1000,5,,skill-icon-142,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,,143,0,1,0,1,0,0,0,0,,,,,,1,-1,Double chance de chute d'arbre augmentée de 3%. ,,1,0,Récolteur d'arbres niveau 3,,,1,0,,,,,,skill-icon-143,,,,,,147,,,,,
0,0,0,,0,,,,144,0,1,0,1,0,0,0,0,,,,,,1,-1,Double chance de chute d'arbre augmentée de 6%. ,,1,0,Récolteur de minerai Lv 1,,,1,0,,,,,,skill-icon-144,,,,,,148,,,,,
0,0,0,,0,,,,145,0,1,0,1,0,0,0,0,,,,,,1,-1,Double chance de chute d'arbre augmentée de 9%. ,,1,0,Récolteuse de minerai Lv 2,,,1,0,,,,,,skill-icon-145,,,,,,149,,,,,
0,0,0,,0,,,,146,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 10% des dégâts de coupe. ,,1,0,Récolteur de minerai niveau 3,,,1,0,,,,,,skill-icon-146,,,,,,150,,,,,
0,0,0,,0,,,,147,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 20% des dégâts de coupe des arbres. ,,1,0,Maîtrise de la pioche Lv 1,,,1,0,,,,,,skill-icon-147,,,,,,151,,,,,
0,0,0,,0,,,,148,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 30% des dégâts de coupe des arbres. ,,1,0,Maîtrise de la pioche Lv 2,,,1,0,,,,,,skill-icon-148,,,,,,152,,,,,
0,0,0,,0,,,,149,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 10% des dégâts miniers. ,,1,0,Maîtrise de la pioche Lv 3,,,1,0,,,,,,skill-icon-149,,,,,,153,,,,,
0,0,0,,0,,,,150,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 20% des dégâts miniers. ,,1,0,Collecteur de minerai Lv 1,,,1,0,,,,,,skill-icon-150,,,,,,154,,,,,
0,0,0,,0,,,,151,0,1,0,1,0,0,0,0,,,,,,1,-1,Augmentation de 30% des dégâts miniers. ,,1,0,Collecteur de minerai Lv 2,,,1,0,,,,,,skill-icon-151,,,,,,155,,,,,
0,0,0,,0,,,,152,0,1,0,1,0,0,0,0,,,,,,1,-1,Swing de la pioche plus rapidement de 10%. ,,1,0,Collecteur de minerai niveau 3,,,1,0,,,,,,skill-icon-152,,,,,,156,,,,,
0,0,0,,0,,,,153,0,1,0,1,0,0,0,0,,,,,,1,-1,Accélérez le swing de la pioche de 20%. ,,1,0,Compétences minières niveau 1,,,1,0,,,,,,skill-icon-153,,,,,,157,,,,,
0,0,0,,0,,,,154,0,1,0,1,0,0,0,0,,,,,,1,-1,Accélérez le swing de la pioche de 30%. ,,1,0,Compétences minières niveau 2,,,1,0,,,,,,skill-icon-154,,,,,,158,,,,,
0,0,0,,0,,,,155,0,1,0,1,0,0,0,0,,,,,,1,-1,Taux de chute de minerai +3%. ,,1,0,Compétences minières niveau 3,,,1,0,,,,,,skill-icon-155,,,,,,159,,,,,
0,0,0,,0,,,,156,0,1,0,1,0,0,0,0,,,,,,1,-1,Taux de chute de minerai +6%. ,,1,0,Exploitation minière de groupe Lv 1,,,1,0,,,,,,skill-icon-156,,,,,,160,,,,,
0,0,0,,0,,,,157,0,1,0,1,0,0,0,0,,,,,,1;2,-1,Taux de chute de minerai +9%. ,,1,0,Exploitation minière de groupe Lv 2,,,1,0,,,,,,skill-icon-157,,,,,,161,,,,,
0,0,0,,0,,,,158,0,1,0,1,0,0,0,0,,,,,,1,-1,Taux de coup critique minier +5%.,,1,0,Exploitation minière de groupe niveau 3,,,1,0,,,,,,skill-icon-158,,,,,,162,,,,,
0,0,0,,0,,,,159,0,1,0,1,0,0,0,0,,,,,,1,-1,Chance de critique minière +10%. ,,1,0,Attaque de trémie,,,1,0,,,,,,skill-icon-159,,,,,,163,,,,,
0,0,0,,0,,,,160,0,1,0,1,0,0,0,0,,,,,,1,-1,Chance de coup critique minière +15%. ,,1,0,Compétence de capture (compétence totale),,,1,0,,,,,,skill-icon-160,,,,,,164,,,,,
0,0,0,,0,,,400,161,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,"Secoue rapidement le sol, libère des ondes sismiques, endommage les minerais. ",,2,0,Capturez le lanceur de corde,"4,800,200,12000,0",CameraShakeGrade_3,1,0,1,7,1000,6,,skill-icon-161,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,162,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,"Vibre le sol, libère des ondes sismiques, endommage les minéraux. ",,2,0,Attraper et lancer de l'alimentation,"4,800,400,12000,0",CameraShakeGrade_3,1,0,1,7,1000,6,,skill-icon-162,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,163,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000,"Vibre le sol, libère des ondes sismiques, endommage les minerais. ",,2,0,Soyez une attaque de capture,"4,800,600,12000,0",CameraShakeGrade_3,1,0,1,7,1000,6,,skill-icon-163,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,"15,730",,200,164,1,1,0,1,0,0,0,1,hit,,,,950,1,0,Attaque de Hopper. ,100,2,0,capturer piège capturer,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
1,1,1,,0,176,,2000,166,0,0,0,1,1,0,0,0,A-jinai-NEW,,A-CaptureTrap,,2000,1,3000,Compétence de capture. ,,2,0,rôle à distance,"2,300,0",,1,0,1,,1000,,,skill-icon-166,skill_rock_hurt,,,,,,"167,168,226","3,4",,,
0,0,0,,0,176,,0,167,0,1,0,1,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,1,300,Capture un monstre avec un grappin. ,,2,3,Blessure par lacération Lv 1,"2,100,0",,1,0,1,,,,,skill-icon-167,,,,1,,,,,5,,
0,0,0,,0,"177,17",,0,168,0,0,0,1,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,3,500,Attrape et nourrit avec une corde. ,,2,4,Blessure déchirante Lv 2,,,2,1,1,,,,,skill-icon-168,,,,1,,,,"3,4",10,,
0,0,0,,0,"177,17",,730,169,0,0,0,1,0,0,0,0,attack,,A-CaptureTrap,,1030,1,2000,Compétence générale de contre-attaque des monstres. ,100,2,0,Blessure déchirante Lv 3,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,15,,1000,171,0,1,0,1,0,1,0,0,A-gongjian-NEW,,monsterattack,,2000,1,-1,Personnage à distance. ,1500,2,5,Amélioration des dégâts de niveau 1,,,1,1,1,,,,,,,0,top_down_bomb,1,,,,,,,
0,0,0,,0,,,,172,0,0,0,1,0,0,0,0,,,,,,1,-1,"L'arme inflige des blessures, 1% des dégâts d'attaque toutes les 0,5s pendant 5s, cumulable 5 fois. ",,1,0,Amélioration des dégâts de niveau 2,,,1,0,,,,,,skill-icon-172,,,,,,184,,,,,
0,0,0,,0,,,,173,0,0,0,1,0,0,0,0,,,,,,1,-1,"L'arme inflige des blessures, 2% des dégâts d'attaque toutes les 0,5s pendant 5s, cumulable 5 fois. ",,1,0,Amélioration des dégâts de niveau 3,,,1,0,,,,,,skill-icon-173,,,,,,185,,,,,
0,0,0,,0,,,,174,0,0,0,1,0,0,0,0,,,,,,1,-1,"L'arme inflige des blessures, 3% des dégâts toutes les 0,5s pendant 5s, cumulable jusqu'à 5 fois. ",,1,0,Potion d'attaque inférieure,,,1,0,,,,,,skill-icon-174,,,,,,186,,,,,
0,0,0,,0,,,,175,0,0,0,1,0,0,0,0,,,,,,1,-1,"Frappes la faiblesse de la cible, augmente les dégâts de 1%, dure 5s, cumulable 5 fois. ",,1,0,Corps d'intimidateur de chien en conserve,,,1,0,,,,,,skill-icon-175,,,,,,181,,,,,
0,0,0,,0,,,,176,0,0,0,1,0,0,0,0,,,,,,1,-1,"Frappes la faiblesse de la cible, augmente les dégâts de 2%, dure 5s, cumulable 5 fois. ",,1,0,M. Citrouille,,,1,0,,,,,,skill-icon-176,,,,,,182,,,,,
0,0,0,,0,,,,177,0,0,0,1,0,0,0,0,,,,,,1,-1,"Frappes la faiblesse de la cible, augmente les dégâts de 3%, dure 5s, cumulable 5 fois. ",,1,0,corps de suzerain soldat fruit du dragon,,,1,0,,,,,,skill-icon-177,,,,,,183,,,,,
0,0,0,,0,,,,178,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la puissance d'attaque de 20 points, dure 60 secondes. ",,2,0,Buzz copain,,,1,0,,,,,187,,,,,,,,,,,,
0,0,1,0,0,"15,730",188,350,179,1,1,0,1,0,0,0,1,skill_attack,,Dog_Attack,,770,1,0,Hyper armure du chien de métal. ,80,2,0,Attaque de monstre feuille,"4,200,100,12000,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,1,0,0,"15,730",189,800,180,1,1,0,1,0,0,0,1,attackArea,Skill_Pumpkin_atkar,Skill_Pumpkin_atkar,,1400,1,4000,Hyper armure du diable citrouille. ,180,2,0,Attaque de chat de minerai,"2,200,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,1,0,0,"15,238,730",190,1000,181,1,1,0,1,0,0,0,1,attackArea,Skill_Cactus_atkar,Catus_Attack,,1500,1,4000,Soldat de fruit de dragon en mêlée. ,150,2,0,Potion de coup critique mineure,"2,200,0",,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,"15,730","191,217",667,182,1,1,0,1,0,0,0,0,attack,,Skill_Bee_attack,,1000,1,0,Super armure de l'abeille. ,450,2,0,Potion de santé inférieure,"4,300,200,12000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,"227,386,730",193,667,183,1,1,0,1,0,0,0,0,attack,,,,1000,1,3000,Attaque du rôdeur de feuilles. ,180,2,0,Potion de défense inférieure,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,"227,15,730",192,600,184,1,1,0,1,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,1,3000,Attaque du chat de mine. ,180,2,0,potion d'attaque,"4,300,150,27000,02,200,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,,
0,0,0,,0,,,,185,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la vitesse de déplacement de 80 points, dure 60 secondes. ",,2,0,Potion de vitesse,,,1,0,,,1000,,194,,,,,,,,,,,,
0,0,0,,0,,,,186,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente le taux de critique de 3%, dure 60s. ",,2,0,Potion de coup critique,,,1,0,,,1000,,195,,,,,,,,,,,,
0,0,0,,0,,,,187,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la limite de HP de 80 points, dure 60 secondes. ",,2,0,potion de vie,,,1,0,,,1000,,"196,211",,,,,,,,,,,,
0,0,0,,0,,,,188,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la défense de 5 points, dure 60 secondes. ",,2,0,potion de défense,,,1,0,,,1000,,197,,,,,,,,,,,,
0,0,0,,0,,,,189,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la puissance d'attaque de 30 points, dure 60 secondes. ",,2,0,Potion d'attaque cristalline,,,1,0,,,1000,,198,,,,,,,,,,,,
0,0,0,,0,,,,190,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la vitesse de déplacement de 120, dure 60s. ",,2,0,Potion de vitesse cristalline,,,1,0,,,1000,,199,,,,,,,,,,,,
0,0,0,,0,,,,191,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente le taux de critique de 6%, dure 60s. ",,2,0,Potion de coup critique cristallin,,,1,0,,,1000,,200,,,,,,,,,,,,
0,0,0,,0,,,,192,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la limite de HP de 120 points, dure 60 secondes. ",,2,0,Potion de santé cristalline,,,1,0,,,1000,,"201,212",,,,,,,,,,,,
0,0,0,,0,,,,193,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la défense de 10 points, dure 60 secondes. ",,2,0,Potion de défense cristalline,,,1,0,,,1000,,202,,,,,,,,,,,,
0,0,0,,0,,,,194,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la puissance d'attaque de 40 points, dure 60 secondes. ",,2,0,Potion de guérison inférieure,,,1,0,,,1000,,203,,,,,,,,,,,,
0,0,0,,0,,,,195,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,"Augmente la vitesse de déplacement de 160, dure 60s. ",,2,0,Potion de guérison,,,1,0,,,1000,,204,,,,,,,,,,,,
0,0,0,,0,,,,196,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,Augmente le taux de coup critique de 9% pendant 60 secondes. ,,2,0,Potion de guérison cristalline,,,1,0,,,1000,,205,,,,,,,,,,,,
0,0,0,,0,,,,197,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,Augmente les HP de 160 points pendant 60 secondes. ,,2,0,attaque au marteau,,,1,0,,,1000,,"206,213",,,,,,,,,,,,
0,0,0,,0,,,,198,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,Augmente la défense de 15 points pendant 60 secondes. ,,2,0,attaque au marteau,,,1,0,,,1000,,207,,,,,,,,,,,,
0,0,0,,0,,,,199,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,Soigne 80 HP. ,,2,0,attaque au marteau,,,1,0,,,1000,,208,,,,,,,,,,,,
0,0,0,,0,,,,200,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,Soigne 160 HP. ,,2,0,Attaque à distance à l'arc 1,,,1,0,,,1000,,209,,,,,,,,,,,,
0,0,0,,0,,,,201,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0,Soigne 240 HP. ,,2,0,Attaque à distance à l'arc 2,,,1,0,,,1000,,210,,,,,,,,,,,,
0,0,0,0,0,"227,21,15","236,22,699",500,202,0,1,0,1,0,0,0,1,A-chuisanlianji-1-NEW,Skill_Hammer_attack1,A-chuisanlianji-1-NEW,14,900,1,-1,Attaque au marteau - Mouvement 1. ,400,2,0,jet de joueur,"4,300,300,27000,0",CameraShakeGrade_2,1,0,1,7,333,2,,,,,,,,,,,,,
0,0,0,0,0,"227,21,386","236,22,699",500,203,0,1,0,1,0,0,0,1,A-chuisanlianji-2-NEW,Skill_Hammer_attack2,A-chuisanlianji-2-NEW,14,900,1,-1,Attaque au marteau - Mouvement 2. ,400,2,0,Binage monolithique,"4,300,300,27000,0",CameraShakeGrade_2,1,0,1,7,333,2,,,,,,,,,,,,,
0,0,0,0,0,"227,21,388","236,22,699",500,204,0,1,0,1,0,0,0,1,A-chuisanlianji-3-NEW,Skill_Hammer_attack3,A-chuisanlianji-3-NEW,14,900,1,-1,Attaque au marteau - Mouvement 3. ,400,2,0,Terres agricoles du groupe Lv 1,"4,300,300,27000,0",CameraShakeGrade_3,1,0,1,7,333,2,,,,,,,,,,,,,
0,0,0,0,0,"387,404",,250,205,0,1,0,1,0,1,0,0,gongjian_attack1,,A-gongjian-NEW_audio,14,500,1,-1,Lancez une puissante attaque à l'arc contre vos ennemis. ,1200,2,1,Terres agricoles du groupe Lv 2,,,1,1,1,,,3,,,,0,,1,,,,,,,
1,0,0,,0,"15,730","218,222",700,206,0,1,0,1,0,0,0,0,attack,,Chaos_Wraith_Attack,,1000,1,4000,Attaque du spectre du chaos. ,350,2,0,Attaque à distance à l'arc 3,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,,
1,0,1,0,0,"385,730",,500,207,0,1,0,1,0,1,0,1,attackArea,,monsterattack,,1000,1,6000,Monstre de mêlée noir. ,1000,2,5,Potion de vitesse inférieure,"2,200,0",,1,1,1,,1000,,,skill-icon-207,,,top_down_bomb_2,3,,,,,,,
0,0,0,,0,"15,730","222,219",950,208,0,1,0,1,0,0,0,0,attack,,Crimson_Gnasher_Attack,,1500,1,3000,Attaque du cogneur cramoisi. ,400,2,0,Attaque des Spectres du Chaos,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,,
1,0,0,,0,"227,386,730",222,1200,209,0,1,0,1,0,0,0,0,attackArea,,,,1833,1,3000,Hyper armure du cogneur cramoisi. ,400,2,0,télécommande monstre noir,"1,500,100,1,0",,1,0,1,,1000,,,,,,,,,,,,,,
0,0,0,,0,"15,730","220,223",650,210,0,1,0,1,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,1,4000,Attaque de la patte givrée. ,300,2,0,Attaque de Gnasher cramoisi,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,,
1,0,0,,0,"227,386,730","220,223",650,211,0,1,0,1,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,1,3000,Hyper armure de la patte givrée. ,300,2,0,Super corps Crimson Gnasher,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,,
0,0,0,,0,,,,212,0,0,0,1,0,0,0,0,,,,,,1,-1,Augmente la vitesse d'attaque et la puissance d'attaque simultanément. ,,1,0,Attaque de patte glaciale,,,1,0,,,,,,,,,,,,228,,,,,
