designateOptions-string,details-string,difficulty-int,expReward-int[][],id-int,isSelfEnd-bool,itemReward-int,name-string,reputation-int,type-int,level-int[][],preTaskReq-int[],chanceOptions-string,unlockDungeon-int[]
"{""options"":[{""optionType"":4,""value"":""7,10"",""guiderPoint"":3401}]}", 호박 괴물 10마리 처치. 이 임무를 완료하기 위해 퀸시를 찾으세요. 가끔 마을 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,314",82,0,0, 호박 괴물 10마리 처치,0,2,,90,,
"{""options"":[{""optionType"":4,""value"":""11,10"",""guiderPoint"":20102}]}", 버즈 친구 10마리 처치. 이 임무를 완료하기 위해 토르발드를 찾으세요. 가끔 초원 호수 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,465",83,0,0, 버즈 친구 10마리 처치,0,2,,217,,
"{""options"":[{""optionType"":4,""value"":""10,10"",""guiderPoint"":20103}]}", 잎사귀 잠복꾼 10마리 처치. 이 임무를 완료하기 위해 토르발드를 찾으세요. 가끔 초원 호수 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,465",84,0,0, 잎사귀 잠복꾼 10마리 처치,0,2,,92,,
"{""options"":[{""optionType"":4,""value"":""9,10"",""guiderPoint"":20203}]}", 광산 고양이 10마리 처치. 이 임무를 완료하기 위해 토르발드를 찾으세요. 가끔 초원 호수 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,465",85,0,0, 광산 고양이 10마리 처치,0,2,,93,,
"{""options"":[{""optionType"":4,""value"":""13,10"",""guiderPoint"":20101}]}", 진홍색 이빨 10마리 제출. 완료하기 위해 드라코나르를 찾으세요. 가끔 검은 숲과 붉은 숲 근처에서 그를 볼 수 있습니다.,0,"2,616",86,0,0, 진홍색 이빨 10마리 처치,0,2,,217,,
"{""options"":[{""optionType"":4,""value"":""12,10"",""guiderPoint"":20202}]}", 혼돈의 망령 10마리 제출. 완료하기 위해 드라코나르를 찾으세요. 가끔 검은 숲과 붉은 숲 근처에서 그를 볼 수 있습니다.,0,"2,616",87,0,0, 혼돈의 망령 10마리 처치,0,2,,95,,
"{""options"":[{""optionType"":4,""value"":""14,10"",""guiderPoint"":20204}]}", 서리 발 10마리 제출. 완료하기 위해 드라코나르를 찾으세요. 가끔 검은 숲과 붉은 숲 근처에서 그를 볼 수 있습니다.,0,"2,616",88,0,0, 서리 발 10마리 처치,0,2,,96,,
"{""options"":[{""optionType"":1,""value"":""32,10"",""guiderPoint"":2101}]}", 와이어 메쉬 10개 제출. 이 임무를 완료하기 위해 퀸시를 찾으세요. 가끔 마을 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,314",89,0,0, 와이어 메쉬 10개 제출,0,2,,80,,
"{""options"":[{""optionType"":1,""value"":""30,10"",""guiderPoint"":3501}]}", 녹색 슬라임 10개 제출. 이 임무를 완료하기 위해 퀸시를 찾으세요. 가끔 마을 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,314",90,0,0, 녹색 슬라임 10개 제출,0,2,,81,,
"{""options"":[{""optionType"":1,""value"":""31,10"",""guiderPoint"":3401}]}", 호박 덩굴 10개 제출. 이 임무를 완료하기 위해 퀸시를 찾으세요. 가끔 마을 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,314",91,0,0, 호박 덩굴 10개 제출,0,2,,82,,
"{""options"":[{""optionType"":1,""value"":""34,10"",""guiderPoint"":20102}]}", 가벼운 얇은 필름 10개 제출. 이 임무를 완료하기 위해 토르발드를 찾으세요. 가끔 초원 호수 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,465",92,0,0, 가벼운 얇은 필름 10개 제출,0,2,,83,,
"{""options"":[{""optionType"":1,""value"":""35,10"",""guiderPoint"":20103}]}", 풀 악마 왕관 10개 제출. 이 임무를 완료하기 위해 토르발드를 찾으세요. 가끔 초원 호수 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,465",93,0,0, 풀 악마 왕관 10개 제출,0,2,,84,,
"{""options"":[{""optionType"":1,""value"":""33,10"",""guiderPoint"":20203}]}", 채굴 고양이 날카로운 송곳니 10개 제출. 이 임무를 완료하기 위해 토르발드를 찾으세요. 가끔 초원 호수 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"2,465",94,0,0, 채굴 고양이 날카로운 송곳니 10개 제출,0,2,,85,,
"{""options"":[{""optionType"":1,""value"":""37,10"",""guiderPoint"":20101}]}", 진홍색 모피 10개 제출. 완료하기 위해 드라코나르를 찾으세요. 가끔 검은 숲과 붉은 숲 근처에서 그를 볼 수 있습니다.,0,"2,616",95,0,0, 진홍색 모피 10개 제출,0,2,,86,,
"{""options"":[{""optionType"":1,""value"":""36,10"",""guiderPoint"":20202}]}", 날씬한 갈고리 발톱 10개 제출. 완료하기 위해 드라코나르를 찾으세요. 가끔 검은 숲과 붉은 숲 근처에서 그를 볼 수 있습니다.,0,"2,616",96,0,0, 날씬한 갈고리 발톱 10개 제출,0,2,,87,,
"{""options"":[{""optionType"":1,""value"":""38,10"",""guiderPoint"":20204}]}", 얼음 눈송이 보송이 10개 제출. 완료하기 위해 드라코나르를 찾으세요. 가끔 검은 숲과 붉은 숲 근처에서 그를 볼 수 있습니다.,0,"2,616",97,0,0, 얼음 눈송이 보송이 10개 제출,0,2,,88,,
"{""options"":[{""optionType"":1,""value"":""70,10"",""guiderPoint"":3601}]}", 대나무 10개 제출. 이 임무를 완료하기 위해 퀸시를 찾으세요. 가끔 마을 근처에서 그를 볼 수 있으니 찾아가 보세요.,0,"1,314",98,0,0, 대나무 10개 제출합니다.,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""71,10"",""guiderPoint"":3601}]}",10개의 트리폴리움을 제출하세요. 이 작업을 완료하기 위해 퀸시를 찾으세요. 그는 가끔 마을 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,314",99,0,0,10개의 트리폴리움 제출,0,2,,98,,
"{""options"":[{""optionType"":1,""value"":""72,10"",""guiderPoint"":3601}]}", 10개의 당근을 제출하세요. 이 작업을 완료하기 위해 퀸시를 찾으세요. 그는 가끔 마을 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,314",100,0,0, 10개의 당근 제출,0,2,,99,,
"{""options"":[{""optionType"":1,""value"":""73,10"",""guiderPoint"":3601}]}", 10개의 네펜테스를 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,465",101,0,0, 10개의 네펜테스 제출,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""74,10"",""guiderPoint"":3601}]}", 10개의 면을 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,465",102,0,0, 10개의 면 제출,0,2,,101,,
"{""options"":[{""optionType"":1,""value"":""75,10"",""guiderPoint"":3601}]}", 10개의 지구력 과일을 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,465",103,0,0, 10개의 지구력 과일 제출,0,2,,102,,
"{""options"":[{""optionType"":1,""value"":""76,10"",""guiderPoint"":3601}]}", 10개의 매운 고추를 제출하세요. 완료를 위해 드라코나르를 찾으세요. 그는 가끔 검은 숲과 붉은 숲 근처에서 볼 수 있습니다.,0,"1,616",104,0,0, 10개의 매운 고추 제출,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""77,10"",""guiderPoint"":3601}]}", 10개의 단단한 과일을 제출하세요. 완료를 위해 드라코나르를 찾으세요. 그는 가끔 검은 숲과 붉은 숲 근처에서 볼 수 있습니다.,0,"1,616",105,0,0, 10개의 단단한 과일 제출,0,2,,104,,
"{""options"":[{""optionType"":1,""value"":""78,10"",""guiderPoint"":3601}]}", 10개의 파란 버섯을 제출하세요. 완료를 위해 드라코나르를 찾으세요. 그는 가끔 검은 숲과 붉은 숲 근처에서 볼 수 있습니다.,0,"1,616",106,0,0, 10개의 파란 버섯 제출,0,2,,105,,
"{""options"":[{""optionType"":1,""value"":""177,10"",""guiderPoint"":4501}]}", 10개의 선인장 싹을 제출하세요. 이 작업을 완료하기 위해 퀸시를 찾으세요. 그는 가끔 마을 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,314",107,0,0, 10개의 선인장 싹 제출,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""178,10"",""guiderPoint"":4501}]}", 10개의 나사를 제출하세요. 이 작업을 완료하기 위해 퀸시를 찾으세요. 그는 가끔 마을 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,314",108,0,0, 10개의 나사 제출,0,2,,107,,
"{""options"":[{""optionType"":1,""value"":""179,10"",""guiderPoint"":4501}]}", 10개의 호박 싹을 제출하세요. 이 작업을 완료하기 위해 퀸시를 찾으세요. 그는 가끔 마을 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,314",109,0,0, 10개의 호박 싹 제출,0,2,,108,,
"{""options"":[{""optionType"":1,""value"":""180,10"",""guiderPoint"":4501}]}", 10개의 파란 크리스탈 돌을 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,465",110,0,0, 10개의 파란 크리스탈 돌 제출,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""181,10"",""guiderPoint"":4501}]}", 10개의 풀 몬스터 잎을 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,465",111,0,0, 10개의 풀 몬스터 잎 제출,0,2,,110,,
"{""options"":[{""optionType"":1,""value"":""182,10"",""guiderPoint"":4501}]}", 10개의 꿀을 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"1,465",112,0,0, 10개의 꿀 제출,0,2,,111,,
"{""options"":[{""optionType"":1,""value"":""183,10"",""guiderPoint"":4501}]}", 10개의 그림자 깃털을 제출하세요. 완료를 위해 드라코나르를 찾으세요. 그는 가끔 검은 숲과 붉은 숲 근처에서 볼 수 있습니다.,0,"1,616",113,0,0, 10개의 그림자 깃털 제출,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""184,10"",""guiderPoint"":4501}]}", 10개의 경화된 용암을 제출하세요. 완료를 위해 드라코나르를 찾으세요. 그는 가끔 검은 숲과 붉은 숲 근처에서 볼 수 있습니다.,0,"1,616",114,0,0, 10개의 경화된 용암 제출,0,2,,113,,
"{""options"":[{""optionType"":1,""value"":""185,10"",""guiderPoint"":4501}]}", 10개의 서리 조각을 제출하세요. 완료를 위해 드라코나르를 찾으세요. 그는 가끔 검은 숲과 붉은 숲 근처에서 볼 수 있습니다.,0,"1,616",115,0,0, 10개의 서리 조각 제출,0,2,,114,,
"{""options"":[{""optionType"":1,""value"":""58,10"",""guiderPoint"":3401}]}", 10개의 미네랄을 제출하세요. 이 작업을 완료하기 위해 퀸시를 찾으세요. 그는 가끔 마을 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"3,314",116,0,0, 10개의 미네랄 제출,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""66,10"",""guiderPoint"":2101}]}", 10개의 식물 섬유를 제출하세요. 이 작업을 완료하기 위해 퀸시를 찾으세요. 그는 가끔 마을 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"3,314",117,0,0, 10개의 식물 섬유 제출,0,2,,116,,
"{""options"":[{""optionType"":1,""value"":""62,10"",""guiderPoint"":3501}]}", 10개의 보통 목재를 제출하세요. 이 작업을 완료하기 위해 퀸시를 찾으세요. 그는 가끔 마을 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"3,314",118,0,0, 10개의 보통 목재 제출,0,2,,117,,
"{""options"":[{""optionType"":1,""value"":""59,10"",""guiderPoint"":20103}]}", 10개의 어두운 철을 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"3,465",119,0,0, 10개의 어두운 철 제출,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""63,10"",""guiderPoint"":20203}]}", 10개의 사막 나무 목재를 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"3,465",120,0,0, 10개의 사막 나무 목재 제출,0,2,,119,,
"{""options"":[{""optionType"":1,""value"":""67,10"",""guiderPoint"":20201}]}", 10개의 어두운 목재를 제출하세요. 이 작업을 완료하기 위해 토르발드를 찾으세요. 그는 가끔 초원 호수 근처에서 볼 수 있으므로 찾아가서 그를 찾을 수 있습니다.,0,"3,465",121,0,0, 10개의 얼어붙은 곰팡이 제출,0,2,,120,,
"{""options"":[{""optionType"":1,""value"":""60,10"",""guiderPoint"":20204}]}", 빈칸,0,"3,616",122,0,0, 10개의 빨간 크리스탈 광석 제출,0,2,,217,,
"{""options"":[{""optionType"":1,""value"":""64,10"",""guiderPoint"":20202}]}", 빈칸,0,"3,616",123,0,0, 10개의 어두운 목재 제출,0,2,,122,,
"{""options"":[{""optionType"":1,""value"":""68,10"",""guiderPoint"":20103}]}", 빈칸,0,"3,616",124,0,0, 10개의 마게이 제출,0,2,,123,,
, 빈칸,0,"2,237",126,1,141, 매일 전투 4회,0,,,,"{""options"":[{""optionType"":4,""value"":""96,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""97,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""98,2,100"",""guiderPoint"":0}]}",
, 빈칸,0,"2,336",127,1,142, 매일 전투 5회,0,,,,"{""options"":[{""optionType"":4,""value"":""101,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""100,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""99,2,100"",""guiderPoint"":0}]}",
, 빈칸,0,"2,475",128,1,143, 매일 전투 6회,0,,,,"{""options"":[{""optionType"":4,""value"":""104,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""103,2,100"",""guiderPoint"":0},{""optionType"":4,""value"":""102,2,100"",""guiderPoint"":0}]}",
, 빈칸,0,"2,237",129,1,141, 매일 전투 4회,0,,,,"{""options"":[{""optionType"":4,""value"":""96,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""97,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""98,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""365,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""366,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""367,1,200"",""guiderPoint"":0}]}",
, 빈칸,0,"2,336",130,1,142, 매일 전투 5회,0,,,,"{""options"":[{""optionType"":4,""value"":""99,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""100,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""101,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""368,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""369,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""370,1,200"",""guiderPoint"":0}]}",
, 빈칸,0,"2,475",131,1,143, 매일 전투 6회,0,,,,"{""options"":[{""optionType"":4,""value"":""102,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""103,1,100"",""guiderPoint"":0},{""optionType"":4,""value"":""104,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""371,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""372,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""373,1,200"",""guiderPoint"":0}]}",
, 빈칸,0,"2,237",132,1,141, 매일 전투 4회,0,,,,"{""options"":[{""optionType"":1,""value"":""365,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""366,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""367,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"2,336",133,1,142, 매일 전투 5회,0,,,,"{""options"":[{""optionType"":1,""value"":""368,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""369,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""370,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"2,475",134,1,143, 매일 전투 6회,0,,,,"{""options"":[{""optionType"":1,""value"":""371,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""372,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""373,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"2,415",135,1,0, 전투 경험치 과제 - Lv4,0,,,,"{""options"":[{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0}]}",
, 빈칸,0,"2,588",136,1,0, 전투 경험치 과제 - Lv5,0,,,,"{""options"":[{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"2,831",137,1,0, 전투 경험치 과제 - Lv6,0,,,,"{""options"":[{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0}]}",
, 빈칸,0,"1,237",138,1,150, 매일 농사 4회,0,,,,"{""options"":[{""optionType"":1,""value"":""383,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""384,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""385,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"1,237",139,1,150, 매일 농사 4회,0,,,,"{""options"":[{""optionType"":1,""value"":""383,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""384,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""385,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""383,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""384,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""385,1,200"",""guiderPoint"":0}]}",
, 빈칸,0,"1,237",140,1,150, 매일 농사 4회,0,,,,"{""options"":[{""optionType"":1,""value"":""383,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""384,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""385,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"1,336",141,1,151, 매일 농사 5회,0,,,,"{""options"":[{""optionType"":1,""value"":""386,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""387,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""388,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"1,336",142,1,151, 매일 농사 5회,0,,,,"{""options"":[{""optionType"":1,""value"":""386,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""387,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""388,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""386,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""387,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""388,1,200"",""guiderPoint"":0}]}",
, 빈칸,0,"1,336",143,1,151, 매일 농사 5회,0,,,,"{""options"":[{""optionType"":1,""value"":""386,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""387,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""388,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"1,475",144,1,152, 매일 농사 6회,0,,,,"{""options"":[{""optionType"":1,""value"":""389,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""390,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""391,2,200"",""guiderPoint"":0}]}",
, 빈칸,0,"1,475",145,1,152, 매일 농사 6회,0,,,,"{""options"":[{""optionType"":1,""value"":""389,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""390,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""391,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""389,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""390,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""391,1,200"",""guiderPoint"":0}]}",
,빈 공간,0,"1,475",146,1,152, 매일 농사 6회,0,,,,"{""options"":[{""optionType"":1,""value"":""389,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""390,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""391,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"1,415",147,1,0, 농사 경험치 과제 - Lv4,0,,,,"{""options"":[{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"1,588",148,1,0, 농사 경험치 과제 - Lv5,0,,,,"{""options"":[{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"1,831",149,1,0, 농사 경험치 과제 - Lv6,0,,,,"{""options"":[{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0}]}",
,빈 공간,0,"3,237",150,1,132,일일-수집-4,0,,,,"{""options"":[{""optionType"":3,""value"":""374,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""374,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""375,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""375,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""376,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""376,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,237",151,1,132, 일일-수집-4,0,,,,"{""options"":[{""optionType"":1,""value"":""374,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""374,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""375,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""375,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""376,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""376,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,237",152,1,132, 일일-수집-4,0,,,,"{""options"":[{""optionType"":3,""value"":""374,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""374,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""375,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""375,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""376,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""376,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,336",153,1,133, 일일-수집-5,0,,,,"{""options"":[{""optionType"":3,""value"":""377,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""377,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""378,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""378,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""379,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""379,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,336",154,1,133, 일일-수집-5,0,,,,"{""options"":[{""optionType"":1,""value"":""377,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""377,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""378,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""378,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""379,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""379,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,336",155,1,133, 일일-수집-5,0,,,,"{""options"":[{""optionType"":3,""value"":""377,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""377,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""378,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""378,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""379,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""379,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,475",156,1,134, 일일-수집-6,0,,,,"{""options"":[{""optionType"":3,""value"":""380,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""380,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""381,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""381,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""382,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""382,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,475",157,1,134, 일일-수집-6,0,,,,"{""options"":[{""optionType"":1,""value"":""380,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""380,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""381,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""381,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""382,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""382,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,475",158,1,134, 일일-수집-6,0,,,,"{""options"":[{""optionType"":3,""value"":""380,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""380,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""381,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""381,2,200"",""guiderPoint"":0},{""optionType"":3,""value"":""382,1,200"",""guiderPoint"":0},{""optionType"":3,""value"":""382,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,415",159,1,0, 수집 경험치 임무 - lv4,0,,,,"{""options"":[{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""485,1,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,588",160,1,0, 수집 경험치 임무 - lv5,0,,,,"{""options"":[{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,100"",""guiderPoint"":0},{""optionType"":1,""value"":""486,2,200"",""guiderPoint"":0}]}",
, 빈 공간,0,"3,831",161,1,0, 수집 경험치 임무 - lv6,0,,,,"{""options"":[{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,100"",""guiderPoint"":0},{""optionType"":1,""value"":""487,1,200"",""guiderPoint"":0}]}",
