boothFees-int[][],canDropScene-int[],canMint-int,desc-string,destructible-bool,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Esta poção pode ser usada durante a batalha para curar suas feridas e restaurar sua capacidade de luta.",0,0,item-icon-191,191, Poção de Cura Cristalizada,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Esta poção pode aumentar o seu poder de ataque e tornar seus ataques mais afiados. Usá-la em batalha pode lhe dar uma vantagem maior.",0,0,item-icon-192,192, Poção de Ataque Cristalizada,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Esta poção pode aumentar a sua velocidade de movimento e ajudá-lo muito em batalhas.",0,0,item-icon-194,194, Poção de Agilidade Cristalizada,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Esta poção pode aumentar a sua taxa de acerto crítico, tornando-o mais mortal em batalha.",0,0,item-icon-195,195, Poção Crítica Cristalizada,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Um elixir potente que restaura a vitalidade e rejuvenesce o aventureiro cansado, proporcionando uma onda de energia e propriedades curativas. Esta poção preciosa é uma linha de vida em situações desesperadas, oferecendo um impulso rápido e refrescante para mantê-lo em movimento diante do perigo.",0,0,item-icon-196,196, Poção de Vida Cristalizada,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Esta poção pode adicionar uma camada de proteção cristalina à sua defesa, tornando-o ainda mais invencível em batalha.",0,0,item-icon-197,197,Poção de Defesa Cristalizada,0,1,60,1,0,2,3,0,3,3,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta essência é coletada de árvores e pode ser usada para produzir várias matérias-primas e substâncias sintéticas.",0,0,item-icon-207,207, Essência de Coleta Nível 1,0,1,168,1,0,3,"1,0",0,4,1,1
"793,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta essência pode ser coletada colhendo de árvores e é um material necessário para a criação de vários compostos de matérias-primas.",0,0,item-icon-208,208, Essência de Coleta Nível 2,0,1,169,1,0,3,2,0,4,2,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Este item é uma essência usada para coletar matérias-primas para síntese e requer um nível 3 para ser usado. Pode ser obtido coletando de árvores e é um recurso muito importante.",0,0,item-icon-209,209, Essência de Coleta Nível 3,0,1,170,1,0,3,3,0,4,3,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta essência de plantio agrícola é cuidadosamente sintetizada a partir de matérias-primas agrícolas de alta qualidade e é adequada para o plantio agrícola a partir do primeiro grau. Pode melhorar a taxa de crescimento e o rendimento das colheitas, bem como aumentar a qualidade e o sabor das colheitas. Usá-la pode tornar suas colheitas mais saudáveis e prósperas, e tornar sua produção agrícola mais eficiente e estável.",0,0,item-icon-210,210, Essência de Plantio Agrícola Nível 1,0,1,141,1,0,1,"1,0",0,4,1,1
"793,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta é uma essência especialmente projetada para o plantio agrícola, que pode melhorar a taxa de crescimento e o rendimento das colheitas e ajudar a melhorar a eficiência da produção agrícola. É sintetizada a partir de uma variedade de matérias-primas agrícolas e é um item importante e indispensável na produção agrícola.",0,0,item-icon-211,211, Essência de Plantio Agrícola Nível 2,0,1,142,1,0,1,2,0,4,2,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta essência de plantio agrícola é uma mistura de várias essências de plantas preciosas, que tem um efeito miraculoso na promoção do crescimento das culturas e no aumento do rendimento. É uma das matérias-primas indispensáveis no campo agrícola e é adequada para vários tipos de culturas.",0,0,item-icon-212,212, Essência de Plantio Agrícola Nível 3,0,1,143,1,0,1,3,0,4,3,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta essência de agricultura e criação de animais é uma mistura de várias essências naturais de plantas e animais, que pode melhorar a eficiência de produção e o rendimento da agricultura e criação de animais. É rico em componentes nutricionais e substâncias bioativas, que podem promover o crescimento saudável de culturas e animais.",0,0,item-icon-213,213, Essência de Criação de Gado Agrícola Nível 1,0,1,144,1,0,1,"1,0",0,4,1,1
"793,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta é uma essência extraída da agricultura e criação de animais, que pode ser usada para sintetizar outras matérias-primas agrícolas.",0,0,item-icon-214,214, Essência de Criação de Gado Agrícola Nível 2,0,1,145,1,0,1,2,0,4,2,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta essência é extraída de produtos agrícolas e pecuários de alta qualidade, com valor nutricional e medicinal extremamente elevado. Pode ser usada para fazer vários medicamentos e condimentos relacionados à agricultura e pecuária.",0,0,item-icon-215,215, Essência de Criação de Gado Agrícola Nível 3,0,1,146,1,0,1,3,0,4,3,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta essência de combate é uma matéria-prima usada para sintetizar equipamentos de nível superior, possuindo poderosas habilidades de combate e sendo adequada para batalhas no nível 1.",0,0,item-icon-216,216, Essência de Combate Nível 1,0,1,159,1,0,2,"1,0",0,4,1,1
"793,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Esta é uma essência de combate usada para sintetizar equipamentos de nível 2, que pode melhorar os atributos de combate do equipamento. É sintetizada a partir de matérias-primas obtidas durante o combate e é um item indispensável na batalha.",0,0,item-icon-217,217, Essência de Combate Nível 2,0,1,160,1,0,2,2,0,4,2,1
"794,1","1,3,4",1," Você pode obter este item através de síntese.
Pode ser usado para criar equipamentos ou itens.
-------
Este é um material bruto usado para sintetizar equipamentos de combate, que possui alta capacidade de combate e pode melhorar o nível e os atributos do equipamento.",0,0,item-icon-218,218, Essência de Combate Nível 3,0,1,161,1,0,2,3,0,4,3,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Este fertilizante pode promover a taxa de crescimento das culturas e é adequado para culturas intermediárias.",0,98,item-icon-219,219, Fertilizante Acelerado Melhorado,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Estes fertilizantes são especialmente formulados para aumentar o rendimento das culturas, resultando em colheitas abundantes. Eles fornecem nutrientes essenciais e promovem o crescimento saudável das plantas, garantindo uma produtividade ótima para os agricultores. Aumente seus rendimentos com estes fertilizantes de alta qualidade.",0,98,item-icon-220,220, Fertilizantes de Aumento de Rendimento Melhorados,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Este fertilizante proporciona uma retenção de umidade aprimorada para as plantas, garantindo que permaneçam hidratadas e saudáveis. Ele promove o crescimento e a nutrição ideais sem a necessidade de rega constante. Dê às suas plantas o melhor cuidado com este fertilizante hidratante avançado.",0,98,item-icon-221,221, Fertilizante Hidratante Melhorado,0,1,,1,0,1,999,0,3,0,1
-,0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente sua probabilidade de sobrevivência em batalhas
-------
Esta ferramenta poderosa é fabricada em pedra sólida, tornando-a incrivelmente durável e perfeita para quebrar obstáculos difíceis. Sua cabeça pesada proporciona um impacto satisfatório, tornando-a uma favorita entre aventureiros e construtores.",1,0,item-icon-222,222, Martelo de Pedra,1440,1,254,0,0,2,999,0,1,0,1
-,0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente sua probabilidade de sobrevivência em batalhas
-------
Um arco de madeira resistente e durável, fabricado com precisão, perfeito para ataques de longo alcance. Sua superfície lisa e design habilmente esculpido garantem uma aderência confortável e tiros precisos.",1,0,item-icon-223,223, Arco de Madeira,1440,1,255,0,0,2,999,0,1,0,1
-,0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente a probabilidade de coleta de recursos de nível superior
-------
A foice de pedra é uma foice feita de pedra dura. Sua lâmina é afiada e pode cortar facilmente várias plantas. O cabo da foice de pedra é cuidadosamente projetado, proporcionando uma aderência confortável e uso estável e flexível. Seu material de pedra o torna durável e resistente à ferrugem, sendo adequado para uso ao ar livre. Seja para aparar gramados ou colher culturas, a foice de pedra é uma ferramenta prática.",1,0,item-icon-225,225, Foice de Pedra,1440,1,329,0,0,3,999,0,1,0,1
"792,1",0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente a probabilidade de coleta de recursos de nível superior
-------
A foice de cobre é uma ferramenta agrícola feita de cobre puro, com uma lâmina curva e um cabo resistente. Sua lâmina afiada e durável é adequada para cortar culturas e grama. O material de cobre torna a foice mais robusta e resistente à ferrugem. É exquisitamente projetada, confortável de segurar e fácil de usar. A foice de cobre é uma das ferramentas de trabalho essenciais para os agricultores, ajudando-os a completar a colheita nos campos. Seja no campo ou na fazenda, a foice de cobre demonstra sua praticidade e durabilidade.",0,0,item-icon-226,226, Foice de Cobre,1440,1,332,1,0,3,999,0,1,1,1
"793,1",0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente a probabilidade de coleta de recursos de nível superior
-------
A foice de ferro é uma ferramenta resistente e durável feita de ferro de alta qualidade. Sua lâmina é afiada e adequada para cortar grama, colher culturas e outros trabalhos agrícolas. O design curvo da foice permite aos usuários cortar facilmente culturas e melhorar a eficiência do trabalho. Seu cabo é cuidadosamente projetado para uma aderência confortável e uso estável. Seja no trabalho agrícola ou na poda de jardins, a foice de ferro é uma ferramenta indispensável.",0,0,item-icon-227,227, Foice de Ferro,1440,"1,2",347,1,0,3,999,0,1,2,1
"794,1",0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente a probabilidade de coleta de recursos de nível superior
-------
Foice de Cristal, uma arma brilhante com brilho cristalino, a lâmina é feita de cristal puro, transparente como água, emitindo uma magia misteriosa. A lâmina da foice é incrivelmente afiada, capaz de cortar sem esforço qualquer obstáculo. Seu cabo é adornado com padrões de prata requintados, transmitindo uma sensação de nobreza e mistério. Segurando a Foice de Cristal, parece que se pode controlar o poder da natureza, liberando uma energia sem limites, tornando-se uma presença invencível na batalha. Seja um guerreiro ou um mago, todos anseiam possuir esta arma única para mostrar sua imensa força.",0,0,item-icon-228,228, Foice de Cristal,1440,"1,2,3",350,1,0,3,999,0,1,3,1
"795,1",0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente a probabilidade de coleta de recursos de nível superior
-------
Foice Dourada, br",0,0,item-icon-229,229, Foice de Ouro,1440,1,363,1,0,3,999,0,1,4,1
"796,1",0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente a probabilidade de coleta de recursos de nível mais alto
-------
Foice de Diamante é uma arma requintada e magnífica, com sua lâmina feita de diamante puro, brilhando com uma luz cativante. A lâmina da foice é incrivelmente afiada, capaz de cortar sem esforço qualquer obstáculo. Seu cabo é intrincadamente projetado, proporcionando uma aderência confortável, permitindo maior agilidade e facilidade na batalha. A Foice de Diamante não só possui um poder de ataque formidável, mas também possui propriedades mágicas únicas, capazes de liberar ondas de energia mortais, deixando os inimigos sem saída. Seja em batalha ou exibição, a Foice de Diamante é um tesouro notável que chama a atenção.",0,0,item-icon-230,230, Foice de Diamante,1440,1,371,1,0,3,999,0,1,5,1
"797,1",0,1," Você pode obter este item através de síntese.
Quando equipado, pode aprimorar atributos. Aumente a probabilidade de coleta de recursos de nível mais alto
-------
Foice Estelar, uma foice brilhando com luz estelar, com inúmeras estrelas brilhantes incrustadas em sua lâmina, emitindo um brilho misterioso. Sua lâmina é incrivelmente afiada, capaz de cortar sem esforço qualquer obstáculo. O cabo da foice é esculpido com padrões de constelação requintados, dando uma sensação de divindade e solenidade. Empunhar a Foice Estelar parece como se estivesse aproveitando o poder das estrelas, permitindo sentir uma força e glória infinitas. Seja em batalha ou cerimônia, é uma excelente escolha.",0,0,item-icon-231,231, Foice de Estrela,1440,1,,1,0,3,999,0,1,6,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode desencadear efeitos especiais.
-------
Uma Bomba",0,347,item-icon-232,232, Bomba,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode desencadear efeitos especiais.
-------
Poção de Atordoamento",0,348,item-icon-233,233, Poção de Atordoamento,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode desencadear efeitos especiais.
-------
Poção Viscosa",0,351,item-icon-234,234, Poção Viscosa,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode desencadear efeitos especiais.
-------
Poção Ardente",0,352,item-icon-235,235, Poção Ardente,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Flash Amarelo",0,356,item-icon-236,236, Flash Amarelo,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Combo Perdido",0,357,item-icon-237,237, Combo Perdido,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Você pode obter este item através de síntese.
Usá-lo pode acionar efeitos especiais.
-------
Limpeza de DeBuff",0,0,item-icon-238,238, Limpeza de Buff,0,1,,1,0,3,999,0,3,0,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-241,241, Cabelo de Pro Jogador de Beisebol,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-242,242, Camiseta de Pro Jogador de Beisebol,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-243,243, Luvas de Pro Jogador de Beisebol,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-244,244, Calças de Pro Jogador de Beisebol,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-245,245, Sapatos de Pro Jogador de Beisebol,0,5,,1,0,2,999,0,1,1,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-246,246, Cabelo de Ya-shiro,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-247,247, Camiseta de Ya-shiro,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-248,248, Luvas de Ya-shiro,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-249,249, Calças de Ya-shiro,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-250,250, Sapatos de Ya-shiro,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-251,251, Cabelo de Barão do Inferno,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-252,252, Camiseta de Barão do Inferno,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-253,253, Luvas de Barão do Inferno,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-254,254, Calças de Barão do Inferno,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-255,255, Sapatos de Barão do Inferno,0,5,,1,0,2,999,0,1,3,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-257,257, Cabelo de Rapaz Estiloso,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-258,258, Camiseta de Rapaz Estiloso,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-259,259, Luvas de Rapaz Estiloso,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-260,260,Calças de Rapaz Elegante,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-261,261, Sapatos de Rapaz Elegante,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-262,262, Cabelo de Velocista,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-263,263, Top de Velocista,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-264,264, Luvas de Velocista,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-265,265, Calças de Velocista,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-266,266, Sapatos de Velocista,0,5,,1,0,1,999,0,1,1,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-267,267, Cabelo de Soldado Romano,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-268,268, Top de Soldado Romano,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-269,269, Luvas de Soldado Romano,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-270,270, Calças de Soldado Romano,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-271,271, Sapatos de Soldado Romano,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-272,272, Cabelo de Garoto de Rua,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-273,273, Top de Garoto de Rua,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-274,274, Luvas de Garoto de Rua,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-275,275, Calças de Garoto de Rua,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-276,276, Sapatos de Garoto de Rua,0,5,,1,0,3,999,0,1,2,1
"796,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-277,277, Cabelo de Conjunto Woof Woof,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-278,278, Top de Conjunto Woof Woof,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-279,279, Luvas de Conjunto Woof Woof,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-280,280, Calças de Conjunto Woof Woof,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Existe uma chance de obter ao sintetizar equipamentos.
Aparência elegante sem atributos.
-------
Sugere-se usar como moda",0,0,item-icon-281,281, Sapatos de Conjunto Woof Woof,0,5,,1,0,1,999,0,1,5,1
"797,1",4,1," Você pode obter este item através de síntese.
Quando equipado, pode melhorar atributos. Aumente sua probabilidade de sobrevivência em batalhas.
-------
Se você está preocupado em ser perseguido por monstros, este arco é perfeito para você, você pode matar monstros a uma distância segura.",0,0,item-icon-282,282, Cabelo de Chama Apaixonada,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1," Você pode obter este item através de síntese.
Quando equipado, pode melhorar atributos. Aumente sua probabilidade de sobrevivência em batalhas.
-------
Se você está preocupado em ser perseguido por monstros, este arco é perfeito para você, você pode matar monstros a uma distância segura.",0,0,item-icon-283,283, Top de Chama Apaixonada,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,,0,0,item-icon-284,284, Luvas de Chama Apaixonada,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,,0,0,item-icon-285,285, Calças de Chama Apaixonada,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,,0,0,item-icon-286,286, Sapatos de Chama Apaixonada,0,5,,1,0,3,999,0,1,6,1
"792,1",0,1,,0,0,item-icon-287,287, Arco de Pedra,1440,1,263,1,0,2,999,0,1,1,1
"793,1",0,1,,0,0,item-icon-288,288, Arco de Metal,1440,"1,2",272,1,0,2,999,0,1,2,1
"794,1",0,1,"Você pode obter este item através de síntese. Quando equipado, ele pode melhorar atributos. Aumente sua probabilidade de sobrevivência em batalhas.

Se você está preocupado em ser perseguido por monstros, este arco é perfeito para você, você pode matar monstros a uma distância segura.",0,0,item-icon-289,289, Arco de Cristal,1440,"1,2,3",273,1,0,2,999,0,1,3,1
-,0,1," Você pode obter este item através de síntese. Usá-lo pode acionar efeitos especiais.

Restaura um pouco de energia.",0,0,item-icon-295,295, Poção de Restauração de Energia - Pequena,0,1,,0,0,3,999,0,3,1,1
-,0,1," Você pode obter este item através de síntese. Usá-lo pode acionar efeitos especiais.

Restaura mais energia.",0,0,item-icon-296,296, Poção de Restauração de Energia - Média,0,1,,0,0,3,999,0,3,2,1
-,0,1," Você pode obter este item através de síntese. Usá-lo pode acionar efeitos especiais.

Restaura muita energia.",0,0,item-icon-297,297, Poção de Restauração de Energia - Grande,0,1,,0,0,3,999,0,3,3,1
"795,1",0,1," Você pode obter este item através de síntese. Quando equipado, ele pode melhorar atributos. Faça suas colheitas menos propensas a murchar.

Uma enxada dourada brilhante, extraordinariamente afiada e durável. Usada para agricultura, permite que você aproveite facilmente o poder da terra, nutrindo colheitas fortes. Também é o orgulho de um agricultor, simbolizando seu trabalho árduo e esperanças por uma colheita farta.",0,0,item-icon-299,299, Enxada Dourada,1440,"1,2,3,4",212,1,0,1,999,0,1,4,1
"795,1",0,1," Você pode obter este item através de síntese. Quando equipado, ele pode melhorar atributos. Aumente a probabilidade de coletar recursos de nível mais alto.

Um machado dourado cintilante, sua lâmina incrivelmente afiada, capaz de derrubar facilmente as árvores mais resistentes. Com seu peso moderado, é uma ferramenta estável e flexível, preferida pelos coletores.",0,0,item-icon-300,300, Machado Dourado,1440,"1,2,3,4",356,1,0,3,999,0,1,4,1
"795,1",0,1," Você pode obter este item através de síntese. Quando equipado, ele pode melhorar atributos. Aumente a probabilidade de coletar recursos de nível mais alto.

Uma ferramenta radiante de ouro projetada para coletar minérios preciosos. Sua cabeça de diamante afiada perfura facilmente rochas duras, ajudando a localizar e coletar recursos valiosos em veias. Seja em expedições ou em cidades prósperas, a picareta de diamante é uma ferramenta essencial para cada minerador, abrindo as portas para a riqueza.",0,0,item-icon-301,301, Picareta Dourada,1440,"1,2,3,4",362,1,0,3,999,0,1,4,1
"795,1",0,1," Você pode obter este item através de síntese. Quando equipado, ele pode melhorar atributos. Faça suas colheitas menos propensas a murchar.

Um par de tesouras esplêndidas e afiadas feitas inteiramente de ouro puro. Suas lâminas são excepcionalmente afiadas, cortando facilmente diversos materiais, seja tecido, papel ou plantas delicadas. É uma ferramenta indispensável para cada agricultor e artesão, usada para podar plantas, cortar tecidos ou artesanatos intricados. Seja nos campos ou nas oficinas, as Tesouras de Ouro são um símbolo de artesanato requintado e bom gosto.",0,0,item-icon-302,302, Tesoura Dourada,1440,"1,2,3,4",,1,0,1,999,0,1,4,1
"795,1",0,1," Você pode obter este item através de síntese. Quando equipado, ele pode melhorar atributos. Aumente a probabilidade de coletar recursos de nível mais alto.

Uma foice cintilante com um brilho dourado, ostentando uma lâmina incrivelmente afiada. É uma das ferramentas favoritas entre os agricultores, usada para colher colheitas maduras. A luz dourada brilhante sob o sol traz uma sensação de colheita alegre e prosperidade para os campos.",0,0,item-icon-303,303, Foice Dourada,1440,"1,2,3,4",,1,0,3,999,0,1,4,1
