classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
4, Lv 4-Рецепт Золотого Лука,2,recipe-icon-373,373,4,"209,2;407,1;410,1", Рецепт Золотого Лука 4 уровня,"450,1,1,4736;450,2,1,3157;450,3,1,2105",1,0,50600373,1,60,-,2,0,4,0,2000
5, Lv 5-Рецепт Алмазного Лука,2,recipe-icon-374,374,5,"404,2;408,1;411,1", Рецепт Алмазного Лука 5 уровня,"451,1,1,4153;451,2,1,2769;451,3,1,1846;451,4,1,1230",1,0,50500374,1,180,-,2,0,4,0,3000
6, Lv 6-Рецепт Лука Звездного Света,2,recipe-icon-375,375,6,"405,2;409,1;412,1", Рецепт Лука Звездного Сияния 6 уровня,"452,1,1,4153;452,2,1,2769;452,3,1,1846;452,4,1,1230",1,0,50400375,1,540,-,2,0,4,0,4000
1, Lv 1-Рецепт Медной Щетки,2,recipe-icon-376,376,1,"207,2", Рецепт Медной Щетки 1 уровня,"453,1,1,10000",1,0,10900376,1,10,-,1,0,4,0,0
2, Lv 2-Рецепт Железной Щетки,2,recipe-icon-377,377,2,"216,2;208,2", Рецепт Железной Щетки 2 уровня,"454,1,1,10000",1,0,10800377,1,10,-,1,0,4,0,0
3, Lv 3-Рецепт Кристальной Щетки,2,recipe-icon-378,378,3,"217,2;209,2", Рецепт Кристальной Щетки 3 уровня,"455,1,1,6000;455,2,1,4000",1,0,50700378,1,10,-,1,0,4,0,0
4, Lv 4-Рецепт Золотой Щетки,2,recipe-icon-379,379,4,"218,2;404,2", Рецепт Золотой Щетки 4 уровня,"456,1,1,4736;456,2,1,3157;456,3,1,2105",1,0,50600379,1,60,-,1,0,4,0,2000
5, Lv 5-Рецепт Алмазной Щетки,2,recipe-icon-380,380,5,"401,2;405,2", Рецепт Алмазной Щетки 5 уровня,"457,1,1,4153;457,2,1,2769;457,3,1,1846;457,4,1,1230",1,0,50500380,1,180,-,1,0,4,0,3000
6, Lv 6-Рецепт Щетки Звездного Света,2,recipe-icon-381,381,6,"402,2;406,2", Рецепт Щетки Звездного Сияния 6 уровня,"458,1,1,4153;458,2,1,2769;458,3,1,1846;458,4,1,1230",1,0,50400381,1,540,-,1,0,4,0,4000
4, Lv 4 Рецепт Энергетического Слизня для Фермерства,2,recipe-icon-382,382,4,"484,1;376,4;374,4;375,4", Рецепт Слизи Энергии Сбора 4 уровня,"485,1,1,10000",4,0,20600382,1,6,-,3,0,4,0,0
5, Lv 5 Рецепт Энергетического Слизня для Фермерства,2,recipe-icon-383,383,5,"485,1;378,4;379,4;377,4", Рецепт Слизи Энергии Сбора 5 уровня,"486,1,1,10000",4,0,20500383,1,6,-,3,0,4,0,0
6, Lv 6 Рецепт Энергетического Слизня для Фермерства,2,recipe-icon-384,384,6,"486,1;380,4;381,4;382,4", Рецепт Слизи Энергии Сбора 6 уровня,"487,1,1,10000",4,0,20400384,1,6,-,3,0,4,0,0
0, Рецепт Лотерейного Билета Плавающего Мира - Lv 4,0,recipe-icon-385,385,0,"365,8;366,8;367,8", Рецепт Лотерейного Билета Плавающего Мира - 4 уровня,"464,1,3,10000",4,0,31000385,1,10,-,0,0,4,0,200
0, Рецепт Лотерейного Билета Плавающего Мира - Lv 5,0,recipe-icon-386,386,0,"368,3;369,3;370,3", Рецепт Лотерейного Билета Плавающего Мира - 5 уровня,"464,1,12,10000",4,0,31000386,1,10,-,0,0,4,0,200
0, Рецепт Лотерейного Билета Плавающего Мира - Lv 6,0,recipe-icon-387,387,0,"371,1;372,1;373,1", Рецепт Лотерейного Билета Плавающего Мира - 6 уровня,"464,1,18,10000",4,0,31000387,1,10,-,0,0,4,0,200
0, Рецепт Лотерейного Билета Цветущего Пика - Lv 2,0,recipe-icon-388,388,0,"462,1", Рецепт Лотерейного Билета Цветущего Пика - 2 уровня,"465,1,3,10000",4,0,31000388,1,10,-,0,0,4,0,200
0, Рецепт Лотерейного Билета Цветущего Пика - Lv 3,0,recipe-icon-389,389,0,"463,1", Рецепт Лотерейного Билета Цветущего Пика - 3 уровня,"465,1,12,10000",4,0,31000389,1,10,-,0,0,4,0,200
0, Рецепт Лотерейного Билета Открытого Мира - Lv 1 (Дикий Материал),0,recipe-icon-390,390,0,"207,2;216,2;210,1;213,1", Рецепт Лотерейного Билета Мира 1 уровня (Дикий Материал),"466,1,3,10000",4,0,31000390,1,10,-,0,0,4,0,0
0, Рецепт Лотерейного Билета Открытого Мира - Lv 1 (Дикий Материал),0,recipe-icon-391,391,0,"208,2;217,2;211,1;214,1", Рецепт Лотерейного Билета Мира 2 уровня (Дикий Материал),"466,1,12,10000",4,0,31000391,1,10,-,0,0,4,0,0
0, Рецепт Лотерейного Билета Открытого Мира - Lv 1 (Дикий Материал),0,recipe-icon-392,392,0,"209,2;218,2;212,1;212,1", Рецепт Лотерейного Билета Мира 3 уровня (Дикий Материал),"466,1,27,10000",4,0,31000392,1,10,-,0,0,4,0,0
0, Рецепт Лотерейного Билета Открытого Мира - Lv 1 (Фермерский Материал),0,recipe-icon-393,393,0,"70,10;71,10;72,10;177,10", Рецепт Лотерейного Билета Открытого Мира 1 уровня (Фермерский Материал),"466,1,3,10000",4,0,31000393,1,10,-,0,0,4,0,0
0, Рецепт Лотерейного Билета Открытого Мира - Lv 2 (Фермерский Материал),0,recipe-icon-394,394,0,"73,10;74,10;75,10;180,10;181,10;182,10", Рецепт Лотерейного Билета Открытого Мира 2 уровня (Фермерский Материал),"466,1,12,10000",4,0,31000394,1,10,-,0,0,4,0,0
0, Рецепт Лотерейного Билета Открытого Мира - Lv 3 (Фермерский Материал),0,recipe-icon-395,395,0,"76,10;77,10;78,10;183,10;184,10;185,10", Рецепт Лотерейного Билета Открытого Мира 3 уровня (Фермерский Материал),"466,1,27,10000",4,0,31000395,1,10,-,0,0,4,0,0
0, Обмен Билета на Вход в Подземелье,2,recipe-icon-397,397,0,"469,2", Обменный Рецепт Билета на Вход в Подземелье,"468,1,1,8767;467,1,1,1095;658,1,1,136",4,0,51000397,1,10,-,2,0,4,0,0
0, Lv 0-Рецепт Каменной Косы,2,recipe-icon-404,404,0,"843,2", Рецепт Медной Косы 1 уровня,"225,1,1,10000",1,0,11000404,1,6,-,3,1,1,0,0
4, Рецепт Семян Пшеницы,2,recipe-icon-405,405,4,"383,1", Рецепт Семян Пшеницы 4 уровня,"413,1,1,8350;416,1,1,1649",3,0,50600405,1,10,-,1,0,4,0,0
4, Рецепт Семян Гороха,2,recipe-icon-406,406,4,"384,1", Рецепт Семян Гороха 4 уровня,"414,1,1,8350;417,1,1,1649",3,0,50600406,1,10,-,1,0,4,0,0
4, Рецепт Семян Чеснока,2,recipe-icon-407,407,4,"385,1", Рецепт Семян Чеснока 4 уровня,"415,1,1,8350;418,1,1,1649",3,0,50600407,1,10,-,1,0,4,0,0
5, Рецепт Семян Подсолнечника,2,recipe-icon-410,410,5,"386,1", Рецепт Семян Подсолнечника 5 уровня,"416,1,1,8350;419,1,1,1649",3,0,50500410,1,10,-,1,0,4,0,0
5, Рецепт Семян Винограда,2,recipe-icon-411,411,5,"387,1", Рецепт Семян Винограда 5 уровня,"417,1,1,8350;420,1,1,1649",3,0,50500411,1,10,-,1,0,4,0,0
5, Рецепт Семян Картофеля,2,recipe-icon-412,412,5,"388,1", Рецепт Семян Картофеля 5 уровня,"418,1,1,8350;421,1,1,1649",3,0,50500412,1,10,-,1,0,4,0,0
6, Рецепт Семян Чомпера,2,recipe-icon-413,413,6,"389,1", Рецепт Семян Чомпера 6 уровня,"419,1,1,5000;615,1,1,5000",3,0,50400413,1,10,-,1,0,4,0,0
6, Рецепт Семян Утренней Славы,2,recipe-icon-414,414,6,"390,1", Рецепт Семян Утренней Славы 6 уровня,"420,1,1,5000;616,1,1,5000",3,0,50400414,1,10,-,1,0,4,0,0
6, Рецепт Семян Маниоки,2,recipe-icon-415,415,6,"391,1", Рецепт Семян Кассавы 6 уровня,"421,1,1,5000;614,1,1,5000",3,0,50400415,1,10,-,1,0,4,0,0
4, Lv 4-Рецепт Золотого Чайника,2,recipe-icon-416,416,4,"218,2;404,2", Рецепт Золотого Чайника 4 уровня,"304,1,1,4736;304,2,1,3157;304,3,1,2105",1,0,50600416,1,60,-,1,0,4,0,2000
5, Lv 5-Рецепт Алмазного Чайника,2,recipe-icon-417,417,5,"401,2;405,2", Рецепт Алмазного Чайника 5 уровня,"310,1,1,4153;310,2,1,2769;310,3,1,1846;310,4,1,1230",1,0,50500417,1,180,-,1,0,4,0,3000
6, Lv 6-Рецепт Чайника Звезды,2,recipe-icon-418,418,6,"402,2;406,2", Рецепт Звездного Чайника 6 уровня,"316,1,1,4153;316,2,1,2769;316,3,1,1846;316,4,1,1230",1,0,50400418,1,540,-,1,0,4,0,4000
4, Вы можете получить следующие награды:10000 LUAG 5%6000 LUAG 15%4000 LUAG 30%2500 LUAG 50%,2,recipe-icon-419,419,4,"401,1;463,3;481,1", Рецепт Обмена LUAG - Боевой 4 уровня,"478,1,100,500;478,1,60,1500;478,1,40,3000;478,1,25,5000",4,0,50600419,1,6,0,0,0,4,0,23600
4, Вы можете получить следующие награды:10000 LUAG 5%6000 LUAG 15%4000 LUAG 30%2500 LUAG 50%,2,recipe-icon-420,420,4,"404,1;365,2;481,1;392,2", Рецепт Обмена LUAG - Сбор 4 уровня,"478,1,100,500;478,1,60,1500;478,1,40,3000;478,1,25,5000",4,0,50600420,1,6,0,0,0,4,0,23600
4, Вы можете получить следующие награды:10000 LUAG 5%6000 LUAG 15%4000 LUAG 30%2500 LUAG 50%,2,recipe-icon-421,421,4,"407,1;366,2;481,1;393,2", Рецепт Обмена LUAG - Посадка 4 уровня,"478,1,100,500;478,1,60,1500;478,1,40,3000;478,1,25,5000",4,0,50600421,1,6,0,0,0,4,0,23600
4, Вы можете получить следующие награды:10000 LUAG 5%6000 LUAG 15%4000 LUAG 30%2500 LUAG 50%,2,recipe-icon-422,422,4,"410,1;367,2;481,1;394,2", Рецепт Обмена LUAG - Животноводство 4 уровня,"478,1,100,500;478,1,60,1500;478,1,40,3000;478,1,25,5000",4,0,50600422,1,6,0,0,0,4,0,23600
1, Вы можете получить следующие награды:40000 LUAG 1%9000 LUAG 4%6000 LUAG 10%5500 LUAG 35%3000 LUAG 50%,2,recipe-icon-423,423,1,"216,1;478,50", Рецепт Лотереи LUAG - Боевой 1 уровня,"478,1,400,100;478,1,90,400;478,1,60,1500;478,1,55,3000;478,1,30,5000",4,0,50900423,1,6,0,0,0,4,0,600
1, Вы можете получить следующие награды:40000 LUAG 1%9000 LUAG 4%6000 LUAG 10%5500 LUAG 35%3000 LUAG 50%,2,recipe-icon-424,424,1,"207,1;478,50", Рецепт Лотереи LUAG - Сбор 1 уровня,"478,1,400,100;478,1,90,400;478,1,60,1500;478,1,55,3000;478,1,30,5000",4,0,50900424,1,6,0,0,0,4,0,600
1, Вы можете получить следующие награды:40000 LUAG 1%9000 LUAG 4%6000 LUAG 10%5500 LUAG 35%3000 LUAG 50%,2,recipe-icon-425,425,1,"210,1;478,50", Рецепт Лотереи LUAG - Посадка 1 уровня,"478,1,400,100;478,1,90,400;478,1,60,1500;478,1,55,3000;478,1,30,5000",4,0,50900425,1,6,0,0,0,4,0,600
1,Вы можете получить следующие награды:40000 LUAG 1%9000 LUAG 4%6000 LUAG 10%5500 LUAG 35%3000 LUAG 50%,2,recipe-icon-426,426,1,"213,1;478,50",Уровень 1 Животноводство LUAG Лотерея,"478,1,400,100;478,1,90,400;478,1,60,1500;478,1,55,3000;478,1,30,5000",4,0,50900426,1,6,0,0,0,4,0,600
2, Вы можете получить следующие награды:80000 LUAG 1%18000 LUAG 4%12000 LUAG 10%11000 LUAG 35%6000 LUAG 50%,2,recipe-icon-427,427,2,"217,1;478,100", Уровень 2 Бой LUAG Лотерея,"478,1,800,100;478,1,180,400;478,1,120,1500;478,1,110,3000;478,1,60,5000",4,0,50800427,1,6,0,0,0,4,0,600
2, Вы можете получить следующие награды:80000 LUAG 1%18000 LUAG 4%12000 LUAG 10%11000 LUAG 35%6000 LUAG 50%,2,recipe-icon-428,428,2,"208,1;478,100", Уровень 2 Сбор LUAG Лотерея,"478,1,800,100;478,1,180,400;478,1,120,1500;478,1,110,3000;478,1,60,5000",4,0,50800428,1,6,0,0,0,4,0,600
2, Вы можете получить следующие награды:80000 LUAG 1%18000 LUAG 4%12000 LUAG 10%11000 LUAG 35%6000 LUAG 50%,2,recipe-icon-429,429,2,"211,1;478,100", Уровень 2 Посадка LUAG Лотерея,"478,1,800,100;478,1,180,400;478,1,120,1500;478,1,110,3000;478,1,60,5000",4,0,50800429,1,6,0,0,0,4,0,600
2, Вы можете получить следующие награды:80000 LUAG 1%18000 LUAG 4%12000 LUAG 10%11000 LUAG 35%6000 LUAG 50%,2,recipe-icon-430,430,2,"214,1;478,100", Уровень 2 Животноводство LUAG Лотерея,"478,1,800,100;478,1,180,400;478,1,120,1500;478,1,110,3000;478,1,60,5000",4,0,50800430,1,6,0,0,0,4,0,600
3, Вы можете получить следующие награды:160000 LUAG 1%36000 LUAG 4%24000 LUAG 10%22000 LUAG 35%12000 LUAG 50%,2,recipe-icon-431,431,3,"218,1;478,200", Уровень 3 Бой LUAG Лотерея,"478,1,1600,100;478,1,360,400;478,1,240,1500;478,1,220,3000;478,1,120,5000",4,0,50700431,1,6,0,0,0,4,0,600
3, Вы можете получить следующие награды:160000 LUAG 1%36000 LUAG 4%24000 LUAG 10%22000 LUAG 35%12000 LUAG 50%,2,recipe-icon-432,432,3,"209,1;478,200", Уровень 3 Сбор LUAG Лотерея,"478,1,1600,100;478,1,360,400;478,1,240,1500;478,1,220,3000;478,1,120,5000",4,0,50700432,1,6,0,0,0,4,0,600
3, Вы можете получить следующие награды:160000 LUAG 1%36000 LUAG 4%24000 LUAG 10%22000 LUAG 35%12000 LUAG 50%,2,recipe-icon-433,433,3,"212,1;478,200", Уровень 3 Посадка LUAG Лотерея,"478,1,1600,100;478,1,360,400;478,1,240,1500;478,1,220,3000;478,1,120,5000",4,0,50700433,1,6,0,0,0,4,0,600
3, Вы можете получить следующие награды:160000 LUAG 1%36000 LUAG 4%24000 LUAG 10%22000 LUAG 35%12000 LUAG 50%,2,recipe-icon-434,434,3,"215,1;478,200", Уровень 3 Животноводство LUAG Лотерея,"478,1,1600,100;478,1,360,400;478,1,240,1500;478,1,220,3000;478,1,120,5000",4,0,50700434,1,6,0,0,0,4,0,600
1, Перековать вашу Куртку для Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-435,435,1,"946,1;119,1", Уровень 1 Куртка для сбора ресурсов Переплавка,"119,1,1,10000",1,0,10900435,1,10,-,3,0,4,0,0
1, Перековать ваш Железный Топор. Уровень улучшения не будет сохранен.,2,recipe-icon-436,436,1,"946,1;92,1", Уровень 1 Железный топор Переплавка,"92,1,1,10000",1,0,10900436,1,10,-,3,0,4,0,0
1, Перековать ваш Железный Чайник. Уровень улучшения не будет сохранен.,2,recipe-icon-437,437,1,"946,1;84,1", Уровень 1 Железный чайник Переплавка,"84,1,1,10000",1,0,10900437,1,10,-,1,0,4,0,0
1, Перековать ваши Ботинки для Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-438,438,1,"946,1;113,1", Уровень 1 Обувь для сбора ресурсов Переплавка,"113,1,1,10000",1,0,10900438,1,10,-,3,0,4,0,0
1, Перековать ваш Железный Мотыга. Уровень улучшения не будет сохранен.,2,recipe-icon-439,439,1,"947,1;80,1", Уровень 1 Железная мотыга Переплавка,"80,1,1,10000",1,0,10900439,1,10,-,1,0,4,0,0
1, Перековать ваши Фермерские Штаны. Уровень улучшения не будет сохранен.,2,recipe-icon-441,441,1,"104,1;947,1", Уровень 1 Брюки для фермерства Переплавка,"104,1,1,10000",1,0,10900441,1,10,-,1,0,4,0,0
1, Перековать ваше Кольцо с Чипом на Голове. Уровень улучшения не будет сохранен.,2,recipe-icon-442,442,1,"43,1;945,1", Уровень 1 Кольцо с чипом на голове Переплавка,"43,1,1,10000",1,0,10900442,1,10,-,2,0,4,0,0
1, Перековать ваш Разбитый Кристальный Браслет. Уровень улучшения не будет сохранен.,2,recipe-icon-443,443,1,"52,1;945,1", Уровень 1 Разбитый кристальный браслет Переплавка,"52,1,1,10000",1,0,10900443,1,10,-,2,0,4,0,0
1, Перековать ваш Каменный Лук. Уровень улучшения не будет сохранен.,2,recipe-icon-444,444,1,"287,1;945,1", Уровень 1 Каменный Лук Переплавка,"287,1,1,10000",1,0,10900444,1,10,-,2,0,4,0,0
1, Перековать ваш Железная Кирка. Уровень улучшения не будет сохранен.,2,recipe-icon-445,445,1,"946,1;88,1", Уровень 1 Железная кирка Переплавка,"88,1,1,10000",1,0,10900445,1,10,-,3,0,4,0,0
1, Перековать вашу Разбитую Кристальную Броню. Уровень улучшения не будет сохранен.,2,recipe-icon-446,446,1,"46,1;945,1", Уровень 1 Разбитая кристальная броня Переплавка,"46,1,1,10000",1,0,10900446,1,10,-,2,0,4,0,0
1, Перековать вашу Разбитую Травяную Юбку из Кристалла. Уровень улучшения не будет сохранен.,2,recipe-icon-447,447,1,"49,1;945,1", Уровень 1 Разбитая травяная юбка из кристалла Переплавка,"49,1,1,10000",1,0,10900447,1,10,-,2,0,4,0,0
1, Перековать ваши Фермерские Перчатки. Уровень улучшения не будет сохранен.,2,recipe-icon-448,448,1,"107,1;947,1", Уровень 1 Перчатки для фермерства Переплавка,"107,1,1,10000",1,0,10900448,1,10,-,1,0,4,0,0
1, Перековать ваши Разбитые Кристальные Туфли. Уровень улучшения не будет сохранен.,2,recipe-icon-449,449,1,"55,1;945,1", Уровень 1 Разбитые кристальные туфли из травы Переплавка,"55,1,1,10000",1,0,10900449,1,10,-,2,0,4,0,0
1, Перековать вашу Фермерскую Куртку. Уровень улучшения не будет сохранен.,2,recipe-icon-450,450,1,"101,1;947,1", Уровень 1 Куртка для фермерства Переплавка,"101,1,1,10000",1,0,10900450,1,10,-,1,0,4,0,0
1, Перековать ваши Штаны для Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-451,451,1,"946,1;122,1", Уровень 1 Брюки для сбора ресурсов Переплавка,"122,1,1,10000",1,0,10900451,1,10,-,3,0,4,0,0
1, Перековать ваши Перчатки для Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-452,452,1,"125,1;946,1", Уровень 1 Перчатки для сбора ресурсов Переплавка,"125,1,1,10000",1,0,10900452,1,10,-,3,0,4,0,0
1, Перековать вашу Шляпу для Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-453,453,1,"116,1;946,1", Уровень 1 Шляпа для сбора ресурсов Переплавка,"116,1,1,10000",1,0,10900453,1,10,-,3,0,4,0,0
1, Перековать ваши Фермерские Ботинки. Уровень улучшения не будет сохранен.,2,recipe-icon-454,454,1,"110,1;947,1", Уровень 1 Обувь для фермерства Переплавка,"110,1,1,10000",1,0,10900454,1,10,-,1,0,4,0,0
1, Перековать вашу Медную Косу. Уровень улучшения не будет сохранен.,2,recipe-icon-455,455,1,"226,1;946,1", Уровень 1 Медная коса Переплавка,"226,1,1,10000",1,0,10900455,1,10,-,3,0,4,0,0
1, Перековать ваш Медный Молот. Уровень улучшения не будет сохранен.,2,recipe-icon-456,456,1,"441,1;945,1", Уровень 1 Медный молот Переплавка,"441,1,1,10000",1,0,10900456,1,10,-,2,0,4,0,0
1, Перековать вашу Шляпу Счастливого Клевера. Уровень улучшения не будет сохранен.,2,recipe-icon-457,457,1,"946,1;98,1", Уровень 1 Шляпа с клевером Переплавка,"98,1,1,10000",1,0,10900457,1,10,-,1,0,4,0,0
1, Перековать вашу Медную Щетку. Уровень улучшения не будет сохранен.,2,recipe-icon-458,458,1,"453,1;947,1", Уровень 1 Медная щетка Переплавка,"453,1,1,10000",1,0,10900458,1,10,-,1,0,4,0,0
1, Перековать ваш Каменный Меч. Уровень улучшения не будет сохранен.,2,recipe-icon-459,459,1,"40,1;945,1", Уровень 1 Каменный меч Переплавка,"40,1,1,10000",1,0,10900459,1,10,-,2,0,4,0,0
2, Перековать ваши Фермерские Перчатки. Уровень улучшения не будет сохранен.,2,recipe-icon-460,460,2,"108,1;947,3", Уровень 2 Перчатки для фермерства Переплавка,"108,2,1,10000",1,0,10800460,1,10,-,1,0,4,0,0
2, Перековать вашу Проклятую Кирку. Уровень улучшения не будет сохранен.,2,recipe-icon-461,461,2,"89,1;946,3", Уровень 2 Проклятая кирка Переплавка,"89,2,1,10000",1,0,10800461,1,10,-,3,0,4,0,0
2, Перековать вашу Фермерскую Куртку. Уровень улучшения не будет сохранен.,2,recipe-icon-462,462,2,"102,1;947,3", Уровень 2 Куртка для фермерства Переплавка,"102,2,1,10000",1,0,10800462,1,10,-,1,0,4,0,0
2, Перековать ваш Проклятый Чайник. Уровень улучшения не будет сохранен.,2,recipe-icon-463,463,2,"85,1;947,3", Уровень 2 Проклятый чайник Переплавка,"85,2,1,10000",1,0,10800463,1,10,-,1,0,4,0,0
2, Перековать ваши Кожаные Кристальные Сапоги. Уровень улучшения не будет сохранен.,2,recipe-icon-464,464,2,"56,1;945,3", Уровень 2 Кожаные кристальные сапоги Переплавка,"56,2,1,10000",1,0,10800464,1,10,-,2,0,4,0,0
2, Перековать вашу Куртку для Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-465,465,2,"120,1;946,3", Уровень 2 Куртка для сбора ресурсов Переплавка,"120,2,1,10000",1,0,10800465,1,10,-,3,0,4,0,0
2, Перековать вашу Проклятую Мотыгу. Уровень улучшения не будет сохранен.,2,recipe-icon-466,466,2,"81,1;947,3", Уровень 2 Проклятая мотыга Переплавка,"81,2,1,10000",1,0,10800466,1,10,-,1,0,4,0,0
2, Перековать вашу Мягкую Шапку из Кристальной Кожи. Уровень улучшения не будет сохранен.,2,recipe-icon-467,467,2,"44,1;945,3", Уровень 2 Мягкая шапка из кристальной кожи Переплавка,"44,2,1,10000",1,0,10800467,1,10,-,2,0,4,0,0
2, Перековать ваш Проклятый Топор. Уровень улучшения не будет сохранен.,2,recipe-icon-468,468,2,"93,1;946,3", Уровень 2 Проклятый топор Переплавка,"93,2,1,10000",1,0,10800468,1,10,-,3,0,4,0,0
2, Перековать вашу Кожаную Кристальную Перчатку. Уровень улучшения не будет сохранен.,2,recipe-icon-469,469,2,"53,1;945,3", Уровень 2 Кожаная кристальная перчатка Переплавка,"53,2,1,10000",1,0,10800469,1,10,-,2,0,4,0,0
2, Перековать ваши Кожаные Кристальные Штаны. Уровень улучшения не будет сохранен.,2,recipe-icon-470,470,2,"50,1;945,3", Уровень 2 Кожаные кристальные штаны Переплавка,"50,2,1,10000",1,0,10800470,1,10,-,2,0,4,0,0
2, Перековать вашу Кожаную Кристальную Броню. Уровень улучшения не будет сохранен.,2,recipe-icon-471,471,2,"47,1;945,3", Уровень 2 Кожаная кристальная броня Переплавка,"47,2,1,10000",1,0,10800471,1,10,-,2,0,4,0,0
2, Перековать ваши Фермерские Ботинки. Уровень улучшения не будет сохранен.,2,recipe-icon-472,472,2,"111,1;947,3", Уровень 2 Обувь для фермерства Переплавка,"111,2,1,10000",1,0,10800472,1,10,-,1,0,4,0,0
2, Перековать ваши Фермерские Штаны. Уровень улучшения не будет сохранен.,2,recipe-icon-473,473,2,"105,1;947,3", Уровень 2 Брюки для сбора ресурсов Переплавка,"105,2,1,10000",1,0,10800473,1,10,-,1,0,4,0,0
2, Перековать ваши Перчатки для Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-474,474,2,"126,1;946,3", Уровень 2 Перчатки для сбора ресурсов Переплавка,"126,2,1,10000",1,0,10800474,1,10,-,3,0,4,0,0
2, Перековать ваш Железный Молот. Уровень улучшения не будет сохранен.,2,recipe-icon-475,475,2,"454,1;947,3", Уровень 2 Железная щетка Переплавка,"454,2,1,10000",1,0,10800475,1,10,-,1,0,4,0,0
2, Перековать ваши Штаны для Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-476,476,2,"123,1;946,3", Уровень 2 Брюки для сбора ресурсов Переплавка,"123,2,1,10000",1,0,10800476,1,10,-,3,0,4,0,0
2,@@ Перековать ваши Сапоги Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-477,477,2,"114,1;946,3","Улучшение обуви для сбора, уровень 2","114,2,1,10000",1,0,10800477,1,10,-,3,0,4,0,0
2, Перековать вашу Шляпу Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-478,478,2,"117,1;946,3"," Улучшение шляпы для сбора, уровень 2","117,2,1,10000",1,0,10800478,1,10,-,3,0,4,0,0
2, Перековать ваш Железный Меч. Уровень улучшения не будет сохранен.,2,recipe-icon-479,479,2,"41,1;945,3"," Улучшение железного меча, уровень 2","41,2,1,10000",1,0,10800479,1,10,-,2,0,4,0,0
2, Перековать вашу Железную Косу. Уровень улучшения не будет сохранен.,2,recipe-icon-480,480,2,"227,1;946,3"," Улучшение железной косы, уровень 2","227,2,1,10000",1,0,10800480,1,10,-,3,0,4,0,0
2, Перековать вашу Удачную Хлопковую Шапку. Уровень улучшения не будет сохранен.,2,recipe-icon-481,481,2,"99,1;947,3"," Улучшение счастливой хлопковой шапки, уровень 2","99,2,1,10000",1,0,10800481,1,10,-,1,0,4,0,0
2, Перековать ваш Железный Молот. Уровень улучшения не будет сохранен.,2,recipe-icon-482,482,2,"442,1;945,3"," Улучшение железного молота, уровень 2","442,2,1,10000",1,0,10800482,1,10,-,2,0,4,0,0
3, Перековать вашу Кристальную Косу. Уровень улучшения не будет сохранен.,2,recipe-icon-483,483,3,"228,1;946,6"," Улучшение кристальной косы, уровень 3","228,2,1,6000;228,3,1,4000",1,0,50700483,1,10,-,3,0,4,0,0
3, Перековать ваши Сапоги Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-484,484,3,"946,6;115,1"," Улучшение обуви для сбора, уровень 3","115,2,1,6000;115,3,1,4000",1,0,50700484,1,10,-,3,0,4,0,0
3, Перековать вашу Шляпу Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-485,485,3,"946,6;118,1"," Улучшение шляпы для сбора, уровень 3","118,2,1,6000;118,3,1,4000",1,0,50700485,1,10,-,3,0,4,0,0
3, Перековать вашу Куртку Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-486,486,3,"946,6;121,1"," Улучшение куртки для сбора, уровень 3","121,2,1,6000;121,3,1,4000",1,0,50700486,1,10,-,3,0,4,0,0
3, Перековать ваши Перчатки Сбора. Уровень улучшения не будет сохранен.,2,recipe-icon-487,487,3,"947,6;127,1"," Улучшение перчаток для сбора, уровень 3","127,2,1,6000;127,3,1,4000",1,0,50700487,1,10,-,3,0,4,0,0
3, Перековать ваши Фермерские Сапоги. Уровень улучшения не будет сохранен.,2,recipe-icon-488,488,3,"946,6;112,1"," Улучшение обуви для фермерства, уровень 3","112,2,1,6000;112,3,1,4000",1,0,50700488,1,10,-,1,0,4,0,0
3, Перековать ваш Кристальный Меч. Уровень улучшения не будет сохранен.,2,recipe-icon-489,489,3,"42,1;945,6"," Улучшение кристального меча, уровень 3","42,2,1,6000;42,3,1,4000",1,0,50700489,1,10,-,2,0,4,0,0
3, Перековать вашу Кристальную Щетку. Уровень улучшения не будет сохранен.,2,recipe-icon-490,490,3,"455,1;947,6"," Улучшение кристальной щетки, уровень 3","455,2,1,6000;455,3,1,4000",1,0,50700490,1,10,-,1,0,4,0,0
3, Перековать ваш Благословенный Топор. Уровень улучшения не будет сохранен.,2,recipe-icon-491,491,3,"94,1;946,6"," Улучшение благословенного топора, уровень 3","94,2,1,6000;94,3,1,4000",1,0,50700491,1,10,-,3,0,4,0,0
