IsBeHitBreakable-bool,IsIndependentLogic-bool,accuBreakable-bool,accuTime-int,attackCanMove-bool,effectEnemy-int[],effectForward-int[],forwardReleaseTime-int,id-int,isAutoUse-bool,isCheckHit-bool,isHoldSkill-bool,isReleaseEffFollow-bool,isReleastActLoop-bool,isRemote-bool,playProgress-bool,rangeTips-bool,releaseAct-string,releaseEff-string,releaseSound-string[],releaseSpd-int,releaseTime-int,searchTarget-int[][],skillCD-int,skillDesc-string,skillDistance-int,skillFlag-int[],skillFlyerId-int,skillName-string,skillRange-int[],skillShake-string[],targetFlag-int[],targetLock-bool,targetType-int[],homeAction-int[],homeAttRate-int,effectSelf-int[],skillIcon-string,hitEff-string,animRotate-int,skillAlertEffect-string,skillFlyerNum-int,accuEff-int,effectInit-int[],composeSkill-int[],costPropType-int[],maxAccuTime-int,itemCost-int[][],accuTab-string
1,0,0,,0,15,193,667,111,1,1,0,1,0,0,0,0,attack,,Skill_CrystalBeast_attack,,1000,1,0, Атака Лиственного Засадчика.,180,2,0, Атака Кристаллического Зверя,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,15,192,600,112,1,1,0,1,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,1,0, Атака Горного Кота.,180,2,0, Атака Кристаллической Ящерицы,"4,300,150,27000,02,200,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,,,,113,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение урона от критических ударов по монстрам на 10%.,,1,0, Уровень 1 Боевая травма,,,1,0,,,,,skill-icon-113,,,,,,102,,,,,
0,0,0,,0,,,,114,0,1,0,1,0,0,0,0,,,,,,1,-1,Увеличение урона критическим ударом по монстрам на 20%.,,1,0,Уровень 2: Боевая травма,,,1,0,,,,,skill-icon-114,,,,,,103,,,,,
0,0,0,,0,,,,115,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение урона критическим ударом по монстрам на 30%.,,1,0, Уровень 3: Критический удар в бою,,,1,0,,,,,skill-icon-115,,,,,,104,,,,,
0,0,0,,0,,,,116,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение скорости на 10%.,,1,0, Уровень 1: Быстрые шаги,,,1,0,,,,,skill-icon-116,,,,,,119,,,,,
0,0,0,,0,,,,117,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение скорости на 20%.,,1,0, Уровень 2: Быстрые шаги,,,1,0,,,,,skill-icon-117,,,,,,120,,,,,
0,0,0,,0,,,,118,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение скорости на 30%.,,1,0, Уровень 3: Быстрые шаги,,,1,0,,,,,skill-icon-118,,,,,,121,,,,,
0,0,0,,0,,,,119,0,1,0,1,0,0,0,0,,,,,,1,-1," Нет урона в течение 20 секунд, +10% урона по монстрам.",,1,0, Уровень 1: Танец клинка,,,1,0,,,,,skill-icon-119,,,,,,116,,,,,
0,0,0,,0,,,,120,0,1,0,1,0,0,0,0,,,,,,1,-1," Нет урона в течение 10 секунд, +10% урона по монстрам.",,1,0, Уровень 2: Танец ножа,,,1,0,,,,,skill-icon-120,,,,,,117,,,,,
0,0,0,,0,,,,121,0,1,0,1,0,0,0,0,,,,,,1,-1," Нет урона в течение 5 секунд, +10% урона по монстрам.",,1,0, Уровень 3: Танец клинка,,,1,0,,,,,skill-icon-121,,,,,,118,,,,,
0,0,0,0,0,,"108,113,464",0,122,0,1,0,1,0,0,0,0,A-skill-chongci,Skill_Rush_Instancer,Skill_rush,,334,1,5000," Заряд, отталкивание врагов назад.",0,2,0, Натиск быка,"1,200,500,100,0",CameraShakeGrade_1,1,0,1,,,,skill-icon-122,,,,,,,,,,,
0,0,0,0,0,"109,385,471","464,486",0,123,0,1,0,1,0,0,0,0,gongjian_attack3,,playerroll,,300,1,7000, Отталкивание врага в небольшой области перед вами и переворот назад.,500,2,0, Побег,"4,300,200,18000,0",CameraShakeGrade_1,1,0,1,,,,skill-icon-123,,,,,,,,,,,
0,0,0,0,0,"227,388,471","464,487",500,124,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_JumpHit,Skill_JumpHit,,567,1,5000, Прыжок к ближайшему врагу и нанесение урона и головокружение в зоне приземления.,800,2,0, Преследование,"2,300,0",CameraShakeGrade_2,1,0,1,,,,skill-icon-124,,,,,,,,,,,
0,0,0,,0,,,,125,0,1,0,1,0,0,0,0,,,,,,1,-1, Получено 2% шанса уклонения.,,1,0, Уровень 1: Тенистые шаги,,,1,0,,,,,skill-icon-125,,,,,,122,,,,,
0,0,0,,0,,,,126,0,1,0,1,0,0,0,0,,,,,,1,-1, Получено 4% шанса уклонения.,,1,0, Уровень 2: Тенистые шаги,,,1,0,,,,,skill-icon-126,,,,,,123,,,,,
0,0,0,,0,,,,127,0,1,0,1,0,0,0,0,,,,,,1,-1, Получено 6% шанса уклонения.,,1,0, Уровень 3: Тенистые шаги,,,1,0,,,,,skill-icon-127,,,,,,124,,,,,
0,0,0,,0,,,,128,0,1,0,1,0,0,0,0,,,,,,1,-1," 0,1% бонус урона за каждые потерянные 1% здоровья.",,1,0, Уровень 1: Ярость крови,,,1,0,,,,,skill-icon-128,,,,,,125,,,,,
0,0,0,,0,,,,129,0,1,0,1,0,0,0,0,,,,,,1,-1," 0,3% бонус урона за каждые потерянные 1% здоровья.",,1,0, Уровень 2: Ярость крови,,,1,0,,,,,skill-icon-129,,,,,,126,,,,,
0,0,0,,0,,,,130,0,1,0,1,0,0,0,0,,,,,,1,-1," 0,5% бонус урона за каждые потерянные 1% здоровья.",,1,0, Уровень 3: Ярость крови,,,1,0,,,,,skill-icon-130,,,,,,127,,,,,
0,0,0,,0,,,,131,0,1,0,1,0,0,0,0,,,,,,1,-1, Скорость атаки + 5%.,,1,0, Уровень 1: Буря,,,1,0,,,,,skill-icon-131,,,,,,131,,,,,
0,0,0,,0,,,,132,0,1,0,1,0,0,0,0,,,,,,1,-1, Скорость атаки + 10%.,,1,0, Уровень 2: Буря,,,1,0,,,,,skill-icon-132,,,,,,132,,,,,
0,0,0,,0,,,,133,0,1,0,1,0,0,0,0,,,,,,1,-1, Скорость атаки + 15%.,,1,0, Уровень 3: Буря,,,1,0,,,,,skill-icon-133,,,,,,133,,,,,
0,0,0,,0,,,,134,0,1,0,1,0,0,0,0,,,,,,1,-1, Попадание в бою + 2%.,,1,0, Уровень 1: Точно,,,1,0,,,,,skill-icon-134,,,,,,504,,,,,
0,0,0,,0,,,,135,0,1,0,1,0,0,0,0,,,,,,1,-1, Попадание в бою + 4%.,,1,0, Уровень 2: Точно,,,1,0,,,,,skill-icon-135,,,,,,505,,,,,
0,0,0,,0,,,,136,0,1,0,1,0,0,0,0,,,,,,1,-1, Попадание в бою + 6%.,,1,0, Уровень 3: Точно,,,1,0,,,,,skill-icon-136,,,,,,506,,,,,
0,0,0,0,0,,22,200,137,0,1,0,1,0,0,0,0,A-jianwu,Skill_bladeFlurry,Skill_airblade,,1200,1,8000, Атака 5 раз случайным образом в небольшом радиусе.,0,2,0, Шквал,"2,300,0",CameraShakeGrade_2,1,0,1,,,"137,488",skill-icon-137,,,,,,,,,,,
0,0,0,0,0,1,,200,138,0,1,0,1,0,1,0,1,A-1diuzhadan,,Skill_Throw,,660,1,2000, Бросить бомбы и нанести большой урон врагам в пределах радиуса взрыва.,1500,2,9, Взрывное искусство,"2,400,0",,1,0,1,,,"510,511",skill-icon-138,skill_tree_hurt,,top_down_Normal_3,1,,,,,,,
0,0,0,0,1,,"485,467",750,139,0,1,0,1,0,0,1,0,A-1baoqi,Skill_gainBuff_Chosen,Skill_Saiyan,,3000,1,20000," После короткого периода накопления энергии освободить энергию внутри тела, нанося продолжительный высокий урон врагам в определенном радиусе. Во время освобождения навыка оставаться в состоянии неспособности нанести удар.",0,2,0, Непоколебимый,"2,400,0",Saiyan,1,0,1,,,"140,488,484",skill-icon-139,,,,,,,,,,,
0,0,0,,0,,,400,140,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000," Размахивать топором, создавать воздушные клинки, повреждать деревья.",,2,0, Уровень 1: Воздушный клинок,"4,800,200,12000,0",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-140,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,141,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000," Размахивать топором, создавать воздушные клинки, повреждать деревья.",,2,0, Уровень 2: Воздушный клинок,"4,800,400,12000,0",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-141,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,400,142,0,1,0,1,0,0,0,0,A1-qirenzhan-NEW,Skill_airBlade,A1-qirenzhan-NEW,,650,1,20000," Размахивать топором, создавать воздушные клинки, повреждать деревья.",,2,0, Уровень 3: Воздушный клинок,"4,800,600,12000,0",CameraShakeGrade_3,1,0,1,6,1000,,skill-icon-142,skill_tree_hurt,,,,,,,,,,
0,0,0,,0,,,,143,0,1,0,1,0,0,0,0,,,,,,1,-1, Удвоить шанс падения деревьев на 3%.,,1,0, Уровень 1: Сборщик древесины,,,1,0,,,,,skill-icon-143,,,,,,147,,,,,
0,0,0,,0,,,,144,0,1,0,1,0,0,0,0,,,,,,1,-1, Удвоить шанс падения деревьев на 6%.,,1,0, Уровень 2: Сборщик древесины,,,1,0,,,,,skill-icon-144,,,,,,148,,,,,
0,0,0,,0,,,,145,0,1,0,1,0,0,0,0,,,,,,1,-1, Удвоить шанс падения деревьев на 9%.,,1,0, Уровень 3: Сборщик древесины,,,1,0,,,,,skill-icon-145,,,,,,149,,,,,
0,0,0,,0,,,,146,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение урона от рубки на 10%.,,1,0, Уровень 1: Жатва деревьев,,,1,0,,,,,skill-icon-146,,,,,,150,,,,,
0,0,0,,0,,,,147,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение урона от рубки деревьев на 20%.,,1,0, Уровень 2: Жатва деревьев,,,1,0,,,,,skill-icon-147,,,,,,151,,,,,
0,0,0,,0,,,,148,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение урона от рубки деревьев на 30%.,,1,0, Уровень 3: Жатва деревьев,,,1,0,,,,,skill-icon-148,,,,,,152,,,,,
0,0,0,,0,,,,149,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение урона от добычи руды на 10%.,,1,0, Уровень 1: Шахтер,,,1,0,,,,,skill-icon-149,,,,,,153,,,,,
0,0,0,,0,,,,150,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение урона от добычи руды на 20%.,,1,0, Уровень 2: Шахтер,,,1,0,,,,,skill-icon-150,,,,,,154,,,,,
0,0,0,,0,,,,151,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение урона от добычи руды на 30%.,,1,0, Уровень 3: Шахтер,,,1,0,,,,,skill-icon-151,,,,,,155,,,,,
0,0,0,,0,,,,152,0,1,0,1,0,0,0,0,,,,,,1,-1, Увеличение скорости размахивания киркой на 10%.,,1,0, Уровень 1: Мастер кирки,,,1,0,,,,,skill-icon-152,,,,,,156,,,,,
0,0,0,,0,,,,153,0,1,0,1,0,0,0,0,,,,,,1,-1, Ускорение размахивания киркой на 20%.,,1,0, Уровень 2: Мастер кирки,,,1,0,,,,,skill-icon-153,,,,,,157,,,,,
0,0,0,,0,,,,154,0,1,0,1,0,0,0,0,,,,,,1,-1, Ускорение возделывания на 30%.,,1,0, Уровень 3: Мастер кирки,,,1,0,,,,,skill-icon-154,,,,,,158,,,,,
0,0,0,,0,,,,155,0,1,0,1,0,0,0,0,,,,,,1,-1, Шанс выпадения руды + 3%.,,1,0, Уровень 1: Сборщик руды,,,1,0,,,,,skill-icon-155,,,,,,159,,,,,
0,0,0,,0,,,,156,0,1,0,1,0,0,0,0,,,,,,1,-1, Шанс выпадения руды + 6%.,,1,0, Уровень 2: Сборщик руды,,,1,0,,,,,skill-icon-156,,,,,,160,,,,,
0,0,0,,0,,,,157,0,1,0,1,0,0,0,0,,,,,,1;2,-1, Шанс выпадения руды + 9%.,,1,0, Уровень 3: Сборщик руды,,,1,0,,,,,skill-icon-157,,,,,,161,,,,,
0,0,0,,0,,,,158,0,1,0,1,0,0,0,0,,,,,,1,-1, Шанс критического удара при добыче руды + 5%.,,1,0, Уровень 1: Горные навыки,,,1,0,,,,,skill-icon-158,,,,,,162,,,,,
0,0,0,,0,,,,159,0,1,0,1,0,0,0,0,,,,,,1,-1, Шанс критического удара при добыче руды + 10%.,,1,0, Уровень 2: Горные навыки,,,1,0,,,,,skill-icon-159,,,,,,163,,,,,
0,0,0,,0,,,,160,0,1,0,1,0,0,0,0,,,,,,1,-1, Шанс критического удара при добыче руды + 15%.,,1,0, Уровень 3: Горные навыки,,,1,0,,,,,skill-icon-160,,,,,,164,,,,,
0,0,0,,0,,,400,161,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000," Быстро трясите землю, освобождайте сейсмические волны, повреждайте руду.",,2,0, Уровень 1: Сейсмическая волна,"4,800,200,12000,0",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-161,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,162,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000," Вибрируйте землю, освобождайте сейсмические волны, повреждайте минералы.",,2,0, Уровень 2: Сейсмическая волна,"4,800,400,12000,0",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-162,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,,,400,163,0,1,0,1,0,0,0,0,A1-gaozi-AOE-NEW,Skill_earthquake,ranged_RPG_attack4_audio,,660,1,20000," Вибрируйте землю, освобождайте сейсмические волны, повреждайте руду.",,2,0, Уровень 3: Сейсмическая волна,"4,800,600,12000,0",CameraShakeGrade_3,1,0,1,7,1000,,skill-icon-163,skill_rock_hurt,,,,,,,,,,
0,0,0,,0,15,,200,164,1,1,0,1,0,0,0,1,hit,,,,950,1,0,Атака Хоппера.,100,2,0,Hopper Attack: Атака Хоппера,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
1,1,1,,0,176,,2000,166,0,0,0,1,1,0,0,0,A-jinai-NEW,,A-CaptureTrap,,2000,1,3000, Навык захвата.,,2,0, Capture Animal: Захватить животное,"2,300,0",,1,0,1,,1000,,skill-icon-166,skill_rock_hurt,,,,,,"167,168,226","3,4",,,
0,0,0,,0,176,,0,167,0,1,0,1,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,1,300, Захватить монстра с помощью крюка.,,2,3, Capture Hook: Захватить крюком,"2,100,0",,1,0,1,,,,skill-icon-167,,,,1,,,,,5,,
0,0,0,,0,"177,17",,0,168,0,0,0,1,0,1,1,0,A3-buzhuo,,A3-buzhuo,,300,3,500, Поймать и покормить веревкой.,,2,4, Capture Shoot: Захватить выстрелом,,,2,1,1,,,,skill-icon-168,,,,1,,,,"3,4",10,,
0,0,0,,0,"177,17",,730,169,0,0,0,1,0,0,0,0,attack,,A-CaptureTrap,,1030,1,2000, Общий навык контратаки монстра.,100,2,0, Becapture Attack: Атака захвата,"4,300,200,12000,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,15,,1000,171,0,1,0,1,0,1,0,0,A-gongjian-NEW,,monsterattack,,2000,1,-1, Дальнобойный персонаж.,1500,2,5, Character Ranged 1: Дальнобойный персонаж 1,,,1,1,1,,,,,,0,top_down_bomb,1,,,,,,,
0,0,0,,0,,,,172,0,0,0,1,0,0,0,0,,,,,,1,-1," Оружие наносит раны, 1% урона каждые 0,5 секунды в течение 5 секунд, можно накладывать 5 раз.",,1,0, Lv 1 Torn Wound: Рана 1 уровня,,,1,0,,,,,skill-icon-172,,,,,,184,,,,,
0,0,0,,0,,,,173,0,0,0,1,0,0,0,0,,,,,,1,-1," Оружие наносит раны, 2% урона каждые 0,5 секунды в течение 5 секунд, можно накладывать 5 раз.",,1,0, Lv 2 Torn Wound: Рана 2 уровня,,,1,0,,,,,skill-icon-173,,,,,,185,,,,,
0,0,0,,0,,,,174,0,0,0,1,0,0,0,0,,,,,,1,-1," Оружие наносит раны, 3% урона каждые 0,5 секунды в течение 5 секунд, можно накладывать до 5 раз.",,1,0, Lv 3 Torn Wound: Рана 3 уровня,,,1,0,,,,,skill-icon-174,,,,,,186,,,,,
0,0,0,,0,,,,175,0,0,0,1,0,0,0,0,,,,,,1,-1," Попадание в слабое место цели, увеличение урона на 1%, длится 5 секунд, можно накладывать 5 раз.",,1,0, Lv 1 Increased Damage: Увеличение урона 1 уровня,,,1,0,,,,,skill-icon-175,,,,,,181,,,,,
0,0,0,,0,,,,176,0,0,0,1,0,0,0,0,,,,,,1,-1," Попадание в слабое место цели, увеличение урона на 2%, длится 5 секунд, можно накладывать 5 раз.",,1,0, Lv 2 Increased Damage: Увеличение урона 2 уровня,,,1,0,,,,,skill-icon-176,,,,,,182,,,,,
0,0,0,,0,,,,177,0,0,0,1,0,0,0,0,,,,,,1,-1," Попадание в слабое место цели, увеличение урона на 3%, длится 5 секунд, можно накладывать 5 раз.",,1,0, Lv 3 Increased Damage: Увеличение урона 3 уровня,,,1,0,,,,,skill-icon-177,,,,,,183,,,,,
0,0,0,,0,,,,178,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение силы атаки на 20 единиц, длится 60 секунд.",,2,0, Secondary Attack Potion: Вторичное зелье атаки,,,1,0,,,,187,,,,,,,,,,,,
0,0,1,0,0,15,188,350,179,1,1,0,1,0,0,0,1,skill_attack,,Dog_Attack,,770,1,0, Гиперброня Металлического Пса.,80,2,0, Metal Mutt Hyper Armor: Гиперброня металлического пса,"4,200,100,12000,0",,1,0,1,,,,,,,,,,,,,,,
0,0,1,0,0,15,189,800,180,1,1,0,1,0,0,0,1,attackArea,Skill_Pumpkin_atkar,Skill_Pumpkin_atkar,,1400,1,0, Гиперброня Тыквенного Демона.,180,2,0, Pumpkin Fiend Hyper Armor: Гиперброня тыквенного демона,"2,200,0",,1,0,1,,,,,,,,,,,,,,,
0,0,1,0,0,"15,238",190,1000,181,1,1,0,1,0,0,0,1,attackArea,Skill_Cactus_atkar,Catus_Attack,,1500,1,0, Ближний бой с драконьим фруктом.,150,2,0, Dragon Fruit Soldier Dominates: Драконий фрукт воин доминирует,"2,200,0",,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,15,"191,217",667,182,1,1,0,1,0,0,0,0,attack,,Skill_Bee_attack,,1000,1,0, Суперброня Пчелы.,450,2,0, Buzz Buddy Hyper Armor: Гиперброня жужжащего приятеля,"4,300,200,12000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,"227,386",193,667,183,1,1,0,1,0,0,0,0,attack,,,,1000,1,0, Атака Лиственного Засадчика.,180,2,0, 叶子怪攻击: Атака листового монстра,"4,300,200,12000,04,300,150,27000,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,"227,15",192,600,184,1,1,0,1,0,0,0,0,attack,,Skill_CrystalLizard_attack,,833,1,0, Атака Горного Кота.,180,2,0, 矿石猫攻击: Атака горного кота,"4,300,150,27000,02,200,0",CameraShakeGrade_1,1,0,1,,,,,,,,,,,,,,,
0,0,0,,0,,,,185,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение скорости передвижения на 80 единиц, длится 60 секунд.",,2,0, Secondary Speed Potion: Вторичное зелье скорости,,,1,0,,,1000,194,,,,,,,,,,,,
0,0,0,,0,,,,186,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение шанса критического удара на 3%, длится 60 секунд.",,2,0, Secondary Crit Potion: Вторичное зелье критического удара,,,1,0,,,1000,195,,,,,,,,,,,,
0,0,0,,0,,,,187,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение предела ХП на 80 единиц, длится 60 секунд.",,2,0, Secondary Life Potion: Вторичное зелье жизни,,,1,0,,,1000,"196,211",,,,,,,,,,,,
0,0,0,,0,,,,188,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение защиты на 5 единиц, длится 60 секунд.",,2,0, Secondary Defense Potion: Вторичное защитное зелье,,,1,0,,,1000,197,,,,,,,,,,,,
0,0,0,,0,,,,189,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение силы атаки на 30 единиц, длится 60 секунд.",,2,0, Attack Potion: Зелье атаки,,,1,0,,,1000,198,,,,,,,,,,,,
0,0,0,,0,,,,190,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение скорости передвижения на 120 единиц, длится 60 секунд.",,2,0, Movement Speed Potion: Зелье скорости передвижения,,,1,0,,,1000,199,,,,,,,,,,,,
0,0,0,,0,,,,191,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение шанса критического удара на 6%, длится 60 секунд.",,2,0, Crit Potion: Зелье критического удара,,,1,0,,,1000,200,,,,,,,,,,,,
0,0,0,,0,,,,192,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение предела ХП на 120 единиц, длится 60 секунд.",,2,0, Life Potion: Зелье жизни,,,1,0,,,1000,"201,212",,,,,,,,,,,,
0,0,0,,0,,,,193,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение защиты на 10 единиц, длится 60 секунд.",,2,0, Defense Potion: Защитное зелье,,,1,0,,,1000,202,,,,,,,,,,,,
0,0,0,,0,,,,194,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение силы атаки на 40 единиц, длится 60 секунд.",,2,0, Crystal Attack Potion: Зелье кристальной атаки,,,1,0,,,1000,203,,,,,,,,,,,,
0,0,0,,0,,,,195,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение скорости передвижения на 160 единиц, длится 60 секунд.",,2,0, Crystal Speed Potion: Зелье кристальной скорости,,,1,0,,,1000,204,,,,,,,,,,,,
0,0,0,,0,,,,196,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение шанса критического удара на 9%, длится 60 секунд.",,2,0, Crystal Crit Potion: Зелье кристального критического удара,,,1,0,,,1000,205,,,,,,,,,,,,
0,0,0,,0,,,,197,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение ХП на 160 единиц, длится 60 секунд.",,2,0, Crystal Life Potion: Зелье кристальной жизни,,,1,0,,,1000,"206,213",,,,,,,,,,,,
0,0,0,,0,,,,198,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0," Увеличение защиты на 15 единиц, длится 60 секунд.",,2,0, Crystal Defense Potion: Защитное зелье кристалла,,,1,0,,,1000,207,,,,,,,,,,,,
0,0,0,,0,,,,199,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0, Восстановление 80 ХП.,,2,0, Secondary Healing Potion: Вторичное зелье исцеления,,,1,0,,,1000,208,,,,,,,,,,,,
0,0,0,,0,,,,200,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0, Восстановление 160 ХП.,,2,0, Healing Potion: Зелье исцеления,,,1,0,,,1000,209,,,,,,,,,,,,
0,0,0,,0,,,,201,0,0,0,1,0,0,0,0,,PS_VFX_HealCast,,,,1,0, Восстановление 240 ХП.,,2,0, Crystallization Therapy Potion: Зелье кристаллизации терапии,,,1,0,,,1000,210,,,,,,,,,,,,
0,0,0,0,0,"227,21,15","236,22,516",500,202,0,1,0,1,0,0,0,1,A-chuisanlianji-1-NEW,Skill_Hammer_attack1,A-chuisanlianji-1-NEW,14,900,1,-1, Атака Молота - Ход 1.,400,2,0, Hammer Attack: Атака молотом,"4,300,300,27000,0",CameraShakeGrade_2,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"227,21,386","236,22,516",500,203,0,1,0,1,0,0,0,1,A-chuisanlianji-2-NEW,Skill_Hammer_attack2,A-chuisanlianji-2-NEW,14,900,1,-1, Атака Молота - Ход 2.,400,2,0, Bow Attack: Атака луком,"4,300,300,27000,0",CameraShakeGrade_2,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"227,21,388","236,22,516",500,204,0,1,0,1,0,0,0,1,A-chuisanlianji-3-NEW,Skill_Hammer_attack3,A-chuisanlianji-3-NEW,14,900,1,-1, Атака Молота - Ход 3.,400,2,0, Chaos Wraith Attack: Атака хаосового призрака,"4,300,300,27000,0",CameraShakeGrade_3,1,0,1,7,333,,,,,,,,,,,,,
0,0,0,0,0,"387,404",,250,205,0,1,0,1,0,1,0,0,gongjian_attack1,,A-gongjian-NEW_audio,14,500,1,-1, Совершите мощную атаку из лука против ваших врагов.,1200,2,1, Chaos Wraith Hyper Armor: Гиперброня хаосового призрака,,,1,1,1,,,,,,0,,1,,,,,,,
1,0,0,,0,15,"218,222",700,206,0,1,0,1,0,0,0,0,attack,,Chaos_Wraith_Attack,,1000,1,0, Атака Хаосового Призрака.,350,2,0, Crimson Gnasher Attack: Атака малинового укусателя,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,
1,0,1,0,0,385,,500,207,0,1,0,1,0,1,0,1,attackArea,,monsterattack,,1000,1,2000, Черный монстр в ближнем бою.,1000,2,5, Crimson Gnasher Hyper Armor: Гиперброня малинового укусателя,"2,200,0",,1,1,1,,1000,,skill-icon-207,,,top_down_bomb_2,3,,,,,,,
0,0,0,,0,15,"222,219",950,208,0,1,0,1,0,0,0,0,attack,,Crimson_Gnasher_Attack,,1500,1,0, Атака Малинового Укусателя.,400,2,0, Frosty Paw Attack: Атака морозной лапы,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,
1,0,0,,0,"227,386",222,1200,209,0,1,0,1,0,0,0,0,attackArea,,,,1833,1,0, Гиперброня Малинового Укусателя.,400,2,0, Frosty Paw Hyper Armor: Гиперброня морозной лапы,"1,500,100,1,0",,1,0,1,,1000,,,,,,,,,,,,,
0,0,0,,0,15,"220,223",650,210,0,1,0,1,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,1,0, Атака Морозной Лапы.,300,2,0, Melee Attack Power Buff: Бафф силы ближней атаки,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,
1,0,0,,0,"227,386","220,223",650,211,0,1,0,1,0,0,0,0,attack,,Frosty_Paw_Attack,,1033,1,0, Гиперброня Морозной Лапы.,300,2,0, Melee Attack Vulnerability Buff: Бафф уязвимости ближней атаки,"4,300,200,12000,0",,1,0,1,,1000,,,,,,,,,,,,,
0,0,0,,0,,,,212,0,0,0,1,0,0,0,0,,,,,,1,-1, Увеличение скорости атаки и силы атаки одновременно.,,1,0, Melee Defense Type Universal Dominance: Универсальное превосходство защиты ближнего боя,,,1,0,,,,,,,,,,,228,,,,,
0,0,0,,0,,,,213,0,0,0,1,0,0,0,0,,,,,,1,-1, Уменьшение скорости атаки и силы атаки одновременно.,,1,0, General Vulnerabilities In Close Combat Defense: Общие уязвимости в защите ближнего боя,,,1,0,,,,,,,,,,,231,,,,,
0,0,0,,0,,,,214,0,0,0,1,0,0,0,0,,,,,,1,-1, Увеличение значения защиты.,,1,0,,,,1,0,,,,,,,,,,,232,,,,,
0,0,0,,0,,,,215,0,0,0,1,0,0,0,0,,,,,,1,-1, Уменьшение значения защиты.,,1,0,,,,1,0,,,,,,,,,,,233,,,,,
