boothFees-int[][],canDropScene-int[],canMint-int,desc-string,destructible-bool,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
-,"1,3,4",0," Опыт фермерства - это опыт в игре, который можно получить через сельскохозяйственные действия, такие как посадка культур и разведение животных. Это ключевой фактор для улучшения сельскохозяйственных навыков и уровней, а также необходимое условие для разблокировки более высокоуровневых сельскохозяйственных инструментов и оборудования.",0,0,item-icon-188,188, Опыт фермерства,0,1,,0,0,"1,2,3",999,0,4,0,0
-,"1,3,4",0," Опыт боя относится к опыту, полученному в битвах. Он может помочь игрокам повысить уровень и улучшить навыки, усиливая способности персонажа. Во многих играх опыт боя является одним из важных способов для игроков улучшить свою силу.",0,0,item-icon-189,189, Опыт боя,0,1,,0,0,"1,2,3",999,0,4,0,0
-,"1,3,4",0," Опыт сбора - это ключевой ресурс в игре, играющий важную роль в повышении эффективности сбора ресурсов и способностей персонажа. Игроки накапливают опыт через такие действия, как рубка деревьев и добыча руды, чтобы повысить уровни навыков сбора. Уровни навыков определяют скорость сбора, вероятность получения редких ресурсов и разблокировку более высокоуровневых навыков. По мере развития игры потребности персонажа становятся более сложными, что делает высокие навыки сбора необходимыми для поддержки. Кроме того, повышенный опыт сбора также способствует улучшению атакующих способностей. Игрокам следует непрерывно изучать навыки и улучшать опыт сбора, чтобы смело сталкиваться с вызовами и возвышаться среди сильнейших.",0,0,item-icon-190,190, Опыт сбора,0,1,,0,0,"1,2,3",999,0,4,0,0
"794,1","1,3,4",1," Этот предмет можно получить путем синтеза.
Использование его может вызвать специальные эффекты.
-------
Это зелье можно использовать в бою для исцеления ваших ран и восстановления боевой способности.",0,0,item-icon-191,191, Кристаллизованное зелье исцеления,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Этот предмет можно получить путем синтеза.
Использование его может вызвать специальные эффекты.
-------
Это зелье может увеличить вашу атакующую силу и сделать ваши атаки более острыми. Использование его в бою может дать вам большее преимущество.",0,0,item-icon-192,192, Кристаллизованное зелье атаки,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Этот предмет можно получить путем синтеза.
Использование его может вызвать специальные эффекты.
-------
Это зелье может увеличить вашу скорость передвижения и значительно помочь вам в битвах.",0,0,item-icon-194,194, Кристаллизованное зелье скорости,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Этот предмет можно получить путем синтеза.
Использование его может вызвать специальные эффекты.
-------
Это зелье может увеличить ваш шанс нанести критический удар, делая вас более смертоносным в бою.",0,0,item-icon-195,195, Кристаллизованное зелье критического удара,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1," Этот предмет можно получить путем синтеза.
Использование его может вызвать специальные эффекты.
-------
Мощный эликсир, восстанавливающий жизненные силы и оживляющий уставшего искателя приключений, обеспечивая всплеск энергии и целебные свойства. Этот драгоценный эликсир является спасением в трудных ситуациях, предлагая быстрый и освежающий подъем, чтобы продолжать движение перед опасностью.",0,0,item-icon-196,196, Кристаллизованное зелье жизни,0,1,60,1,0,2,3,0,3,3,1
"794,1","1,3,4",1,"Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Это зелье может добавить слой кристаллической защиты к вашей защите, делая вас еще более непобедимым в битве.",0,0,item-icon-197,197,Кристаллизованное защитное зелье,0,1,60,1,0,2,3,0,3,3,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Эта эссенция собирается с деревьев и может использоваться для производства различных сырьевых материалов и синтетических веществ.",0,0,item-icon-207,207, Уровень 1 Собрать Эссенцию,0,1,168,1,0,3,"1,0",0,4,1,1
"793,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Эту эссенцию можно собирать, срубая деревья, и она является необходимым материалом для создания различных сырьевых соединений.",0,0,item-icon-208,208, Уровень 2 Собрать Эссенцию,0,1,169,1,0,3,2,0,4,2,1
"794,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Этот предмет - это эссенция, используемая для сбора сырья для синтеза, и для использования требуется уровень 3. Его можно получить, собирая с деревьев, и это очень важный ресурс.",0,0,item-icon-209,209, Уровень 3 Собрать Эссенцию,0,1,170,1,0,3,3,0,4,3,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Эта сельскохозяйственная посадочная эссенция тщательно синтезирована из высококачественных сельскохозяйственных сырьевых материалов и подходит для сельскохозяйственной посадки с первого уровня. Она может улучшить скорость роста и урожайность культур, а также повысить качество и вкус урожая. Использование ее может сделать ваши культуры более здоровыми и процветающими, а ваше сельскохозяйственное производство более эффективным и стабильным.",0,0,item-icon-210,210, Уровень 1 Сельскохозяйственная Посадочная Эссенция,0,1,141,1,0,1,"1,0",0,4,1,1
"793,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Это эссенция, специально разработанная для сельскохозяйственной посадки, которая может улучшить скорость роста и урожайность культур и помочь повысить эффективность сельскохозяйственного производства. Она синтезируется из различных сельскохозяйственных сырьевых материалов и является незаменимым важным предметом в сельском хозяйстве.",0,0,item-icon-211,211, Уровень 2 Сельскохозяйственная Посадочная Эссенция,0,1,142,1,0,1,2,0,4,2,1
"794,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Эта сельскохозяйственная посадочная эссенция - это смесь различных драгоценных растительных эссенций, которая имеет чудодейственный эффект на стимулирование роста культур и увеличение урожайности. Она является одним из незаменимых сырьевых материалов в сельском хозяйстве и подходит для различных видов культур.",0,0,item-icon-212,212, Уровень 3 Сельскохозяйственная Посадочная Эссенция,0,1,143,1,0,1,3,0,4,3,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Эта сельскохозяйственная и животноводческая эссенция - это смесь различных натуральных растительных и животных эссенций, которая может улучшить эффективность производства и урожайность сельского хозяйства и животноводства. Она богата питательными компонентами и биологически активными веществами, которые могут способствовать здоровому росту культур и скота.",0,0,item-icon-213,213, Уровень 1 Сельскохозяйственная Животноводческая Эссенция,0,1,144,1,0,1,"1,0",0,4,1,1
"793,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Это эссенция, извлеченная из сельского хозяйства и животноводства, которая может использоваться для синтеза других сельскохозяйственных сырьевых материалов.",0,0,item-icon-214,214, Уровень 2 Сельскохозяйственная Животноводческая Эссенция,0,1,145,1,0,1,2,0,4,2,1
"794,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Эта эссенция изготовлена из высококачественной сельскохозяйственной и животноводческой продукции, обладающей чрезвычайно высокой питательной и лечебной ценностью. Ее можно использовать для приготовления различных сельскохозяйственных и животноводческих медикаментов и приправ.",0,0,item-icon-215,215, Уровень 3 Сельскохозяйственная Животноводческая Эссенция,0,1,146,1,0,1,3,0,4,3,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Эта эссенция боя - это сырьевой материал, используемый для синтеза более высокоуровневой экипировки, обладающий мощными боевыми способностями и подходящий для битв на 1 уровне.",0,0,item-icon-216,216, Уровень 1 Боевая Эссенция,0,1,159,1,0,2,"1,0",0,4,1,1
"793,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Это эссенция боя, используемая для синтеза экипировки 2 уровня, которая может усилить боевые характеристики экипировки. Она синтезируется из сырья, полученного во время боя, и является незаменимым предметом в битве.",0,0,item-icon-217,217, Уровень 2 Боевая Эссенция,0,1,160,1,0,2,2,0,4,2,1
"794,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Его можно использовать для создания экипировки или предметов.
-------
Это сырье, используемое для синтеза боевой экипировки, обладающее высокой боевой способностью и способное усилить уровень и характеристики экипировки.",0,0,item-icon-218,218, Уровень 3 Боевая Эссенция,0,1,161,1,0,2,3,0,4,3,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Этот удобритель может стимулировать скорость роста культур и подходит для промежуточных культур.",0,98,item-icon-219,219, Улучшенное Ускоренное Удобрение,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Эти удобрения специально разработаны для увеличения урожайности, что приводит к обильным урожаям. Они обеспечивают необходимые питательные вещества и способствуют здоровому росту растений, обеспечивая оптимальную продуктивность для фермеров. Увеличьте свои урожаи с помощью этих высококачественных удобрений.",0,98,item-icon-220,220, Улучшенные Увеличивающие Урожай Удобрения,0,1,,1,0,1,999,0,3,0,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Этот удобритель обеспечивает улучшенное удержание влаги для растений, обеспечивая им увлажнение и здоровье. Он способствует оптимальному росту и питанию без необходимости постоянного полива. Позаботьтесь о своих растениях лучшим образом с этим продвинутым увлажняющим удобрением.",0,98,item-icon-221,221, Улучшенное Увлажняющее Удобрение,0,1,,1,0,1,999,0,3,0,1
-,0,1," Вы можете получить этот предмет через синтез.
При надевании он может улучшить атрибуты. Увеличьте вероятность выживания в битвах
-------
Этот мощный инструмент изготовлен из прочного камня, что делает его невероятно прочным и идеальным для разрушения твердых препятствий. Его тяжелая головка обеспечивает удовлетворительное воздействие, что делает его любимым среди искателей приключений и строителей.",1,0,item-icon-222,222, Каменный Молот,1440,1,254,0,0,2,999,0,1,0,1
-,0,1," Вы можете получить этот предмет через синтез.
При надевании он может улучшить атрибуты. Увеличьте вероятность выживания в битвах
-------
Прочный деревянный лук, изготовленный с точностью, идеально подходит для атак на дальние дистанции. Его гладкая поверхность и искусно вырезанный дизайн обеспечивают комфортное сцепление и точные выстрелы.",1,0,item-icon-223,223, Деревянный Лук,1440,1,255,0,0,2,999,0,1,0,1
-,0,1," Вы можете получить этот предмет через синтез.
При надевании он может улучшить атрибуты. Увеличьте вероятность сбора ресурсов более высокого уровня
-------
Каменная коса - это коса из твердого камня. Ее лезвие острое и легко может прорезать различные растения. Рукоятка каменной косы тщательно разработана, обеспечивая комфортное сцепление и стабильное и гибкое использование. Ее каменный материал делает ее прочной и устойчивой к ржавчине, что делает ее подходящей для использования на открытом воздухе. Будь то стрижка газонов или сбор урожая, каменная коса - это практичный инструмент.",1,0,item-icon-225,225, Каменная Коса,1440,1,329,0,0,3,999,0,1,0,1
"792,1",0,1," Вы можете получить этот предмет через синтез.
При надевании он может улучшить атрибуты. Увеличьте вероятность сбора ресурсов более высокого уровня
-------
Медная коса - это сельскохозяйственный инструмент из чистой меди, с изогнутым лезвием и прочной рукояткой. Ее острое и прочное лезвие подходит для срезания урожая и травы. Медный материал делает косу более прочной и устойчивой к ржавчине. Она изысканно разработана, удобна для удержания и легка в использовании. Медная коса - один из необходимых рабочих инструментов для фермеров, помогая им завершить уборку на полях. Будь то на поле или на ферме, медная коса демонстрирует свою практичность и прочность.",0,0,item-icon-226,226, Медная Коса,1440,1,332,1,0,3,999,0,1,1,1
"793,1",0,1," Вы можете получить этот предмет через синтез.
При надевании он может улучшить атрибуты. Увеличьте вероятность сбора ресурсов более высокого уровня
-------
Железная коса - это прочный и надежный инструмент из высококачественного железа. Ее лезвие острое и подходит для срезания травы, уборки урожая и других сельскохозяйственных работ. Изогнутый дизайн косы позволяет пользователям легко срезать урожай и повысить эффективность работы. Рукоятка тщательно разработана для комфортного сцепления и стабильного использования. Будь то сельскохозяйственная работа или садоводческое обрезание, железная коса - незаменимый инструмент.",0,0,item-icon-227,227, Железная Коса,1440,"1,2",347,1,0,3,999,0,1,2,1
"794,1",0,1," Вы можете получить этот предмет через синтез.
При надевании он может улучшить атрибуты. Увеличьте вероятность сбора ресурсов более высокого уровня
-------
Кристальная коса, оружие, сияющее кристальной яркостью, лезвие которого сделано из чистого кристалла, прозрачного, как вода, излучающего таинственную магию. Лезвие косы невероятно острое, способное легко прорезать любые препятствия. Ее рукоять украшена изысканными серебряными узорами, создавая ощущение благородства и тайны. Держа Кристальную косу, кажется, что можно контролировать силу природы, освободить бесконечную энергию, став непобедимым присутствием в битве. Будь то воин или маг, все стремятся обладать этим уникальным оружием, чтобы продемонстрировать свою огромную силу.",0,0,item-icon-228,228, Кристальная Коса,1440,"1,2,3",350,1,0,3,999,0,1,3,1
"795,1",0,1," Вы можете получить этот предмет через синтез.
При надевании он может улучшить атрибуты. Увеличьте вероятность сбора ресурсов более высокого уровня
-------
Золотая коса, сияющая золотым светом, невероятно острая, лезвие косы украшено драгоценным золотом, излучая атмосферу роскоши. Лезвие косы изогнутое, идеально подходит для уборки урожая. Одним махом она приносит обильный урожай, как золото. Рукоятка тщательно вырезана, великолепна, но удобна, держа ее в руке, чувствуешь, что обладаешь бесконечной силой. Будь то как украшение или практичный инструмент, золотая коса - уникальный и роскошный выбор.",0,0,item-icon-229,229, Золотая Коса,1440,1,363,1,0,3,999,0,1,4,1
"796,1",0,1, Вы может,0,0,item-icon-230,230, Алмазная Коса,1440,1,371,1,0,3,999,0,1,5,1
"797,1",0,1,,0,0,item-icon-231,231, Звездная Коса,1440,1,,1,0,3,999,0,1,6,1
"792,1","1,3,4",1,,0,347,item-icon-232,232, Бомба,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,,0,348,item-icon-233,233, Зелье Оглушения,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1,"Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Вязкое Зелье",0,351,item-icon-234,234, Вязкое Зелье,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Зелье Горения",0,352,item-icon-235,235, Зелье Горения,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Желтая Вспышка",0,356,item-icon-236,236, Желтая Вспышка,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Комбо Промах",0,357,item-icon-237,237, Комбо Промах,0,1,,1,0,3,999,0,3,0,1
"792,1","1,3,4",1," Вы можете получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Очистка Дебаффов",0,0,item-icon-238,238, Очистка Баффа,0,1,,1,0,3,999,0,3,0,1
"792,1",4,1,"Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-241,241, Профессиональная Стрижка Волос,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-242,242, Профессиональная Верхняя Одежда,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-243,243, Профессиональные Перчатки,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-244,244, Профессиональные Штаны,0,5,,1,0,2,999,0,1,1,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-245,245, Профессиональная Обувь,0,5,,1,0,2,999,0,1,1,1
"794,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-246,246, Я-широ Стрижка Волос,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-247,247, Я-широ Верхняя Одежда,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-248,248, Я-широ Перчатки,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-249,249, Я-широ Штаны,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Можно получить этот предмет через синтез.
При ношении он улучшает атрибуты. Увеличивает вероятность выживания в битвах
-------
Если вы боитесь, что вас преследуют монстры, этот лук идеально подойдет для вас, вы сможете убивать монстров с безопасного расстояния",0,0,item-icon-250,250, Я-широ Обувь,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Можно получить этот предмет через синтез.
При ношении он улучшает атрибуты. Увеличивает вероятность выживания в битвах
-------
Если вы боитесь, что вас преследуют монстры, этот лук идеально подойдет для вас, вы сможете убивать монстров с безопасного расстояния",0,0,item-icon-251,251, Адский Барон Стрижка Волос,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Можно получить этот предмет через синтез.
При ношении он улучшает атрибуты. Увеличивает вероятность выживания в битвах
-------
Если вы боитесь, что вас преследуют монстры, этот лук идеально подойдет для вас, вы сможете убивать монстров с безопасного расстояния",0,0,item-icon-252,252, Адский Барон Верхняя Одежда,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Можно получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Восстановление немного энергии",0,0,item-icon-253,253, Адский Барон Перчатки,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1," Можно получить этот предмет через синтез.
Использование его может вызвать специальные эффекты.
-------
Восстановление большего количества энергии",0,0,item-icon-254,254, Адский Барон Штаны,0,5,,1,0,2,999,0,1,3,1
"794,1",4,1,,0,0,item-icon-255,255, Адский Барон Обувь,0,5,,1,0,2,999,0,1,3,1
"792,1",4,1,,0,0,item-icon-257,257, Стильный Парень Стрижка Волос,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1,,0,0,item-icon-258,258, Стильный Парень Верхняя Одежда,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1,,0,0,item-icon-259,259,Стильные перчатки Юноши,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1,"Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-260,260,Стильные штаны парня,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-261,261, Стильные туфли парня,0,5,,1,0,1,999,0,1,0,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-262,262, Прическа Скоростника,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-263,263, Верхняя одежда Скоростника,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-264,264, Перчатки Скоростника,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-265,265, Штаны Скоростника,0,5,,1,0,1,999,0,1,1,1
"792,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-266,266, Обувь Скоростника,0,5,,1,0,1,999,0,1,1,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-267,267, Прическа Римского солдата,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-268,268, Верхняя одежда Римского солдата,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-269,269, Перчатки Римского солдата,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-270,270, Штаны Римского солдата,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-271,271, Обувь Римского солдата,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-272,272, Прическа Уличного ребенка,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
Модный внешний вид без атрибутов
-------
Предлагается носить как моду",0,0,item-icon-273,273, Верхняя одежда Уличного ребенка,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Увеличивает вероятность выживания в битвах
-------
Если вас беспокоит преследование монстрами, этот лук идеально подходит для вас, вы можете убивать монстров с безопасного расстояния",0,0,item-icon-274,274, Перчатки Уличного ребенка,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Увеличивает вероятность выживания в битвах
-------
Если вас беспокоит преследование монстрами, этот лук идеально подходит для вас, вы можете убивать монстров с безопасного расстояния",0,0,item-icon-275,275, Штаны Уличного ребенка,0,5,,1,0,3,999,0,1,2,1
"793,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Увеличивает вероятность выживания в битвах
-------
Если вас беспокоит преследование монстрами, этот лук идеально подходит для вас, вы можете убивать монстров с безопасного расстояния",0,0,item-icon-276,276, Обувь Уличного ребенка,0,5,,1,0,3,999,0,1,2,1
"796,1",4,1," Есть шанс получить при синтезе оборудования.
Использование может вызвать специальные эффекты.
-------
Восстанавливает немного энергии",0,0,item-icon-277,277, Прическа Набора Гав-Гав,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Есть шанс получить при синтезе оборудования.
Использование может вызвать специальные эффекты.
-------
Восстанавливает больше энергии",0,0,item-icon-278,278, Верхняя одежда Набора Гав-Гав,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Есть шанс получить при синтезе оборудования.
Использование может вызвать специальные эффекты.
-------
Восстанавливает много энергии",0,0,item-icon-279,279, Перчатки Набора Гав-Гав,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Делает ваши урожаи менее подверженными засыханию
-------
Сверкающая золотая мотыга, чрезвычайно острая и прочная. Используется для фермерства, позволяет легко использовать силу земли, выращивая крепкие урожаи. Это также гордость фермера, символизирующая их труд и надежды на богатый урожай.",0,0,item-icon-280,280, Штаны Набора Гав-Гав,0,5,,1,0,1,999,0,1,5,1
"796,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Увеличивает вероятность сбора ресурсов более высокого уровня
-------
Сияющий золотой топор, его лезвие невероятно остро, способно легко срубить самые твердые деревья. С умеренным весом, это стабильный и гибкий инструмент, предпочитаемый собирателями.",0,0,item-icon-281,281, Обувь Набора Гав-Гав,0,5,,1,0,1,999,0,1,5,1
"797,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Увеличивает вероятность сбора ресурсов более высокого уровня
-------
Сияющий золотой инструмент для сбора. Его прочный материал и сложный дизайн облегчают добычу руды и сокровищ. Будь то погружение в глубины земли или исследование гористых районов в поисках драгоценных ресурсов, золотая кирка - ваш самый надежный спутник.",0,0,item-icon-282,282, Прическа Страстного пламени,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Делает ваши урожаи менее подверженными засыханию
-------
Великолепные и острые ножницы, полностью из чистого золота. Их лезвия исключительно острые, легко прорезают различные материалы, будь то ткань, бумага или нежные растения. Это необходимый инструмент для каждого фермера и ремесленника, используемый для обрезки растений, резки ткани или тонкой ручной работы. Будь то на полях или в мастерских, Золотые Ножницы - символ изысканного мастерства и изысканного вкуса.",0,0,item-icon-283,283, Верхняя одежда Страстного пламени,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Увеличивает вероятность сбора ресурсов более высокого уровня
-------
Мерцающий золотой топор, его лезвие невероятно остро, способно легко срубить самые твердые руды. С его остротой и прочностью, это лучший инструмент для сборщиков, удваивающий их эффективность сбора ресурсов.",0,0,item-icon-284,284, Перчатки Страстного пламени,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1," Есть шанс получить при синтезе оборудования.
При ношении улучшает атрибуты. Увеличивает вероятность сбора ресурсов более высокого уровня
-------
Сияющий звездным светом топор, излучающий мощную энергию. Его острое лезвие легко прорубает твердые деревья, делая его предпочтительным инструментом для сборщиков.",0,0,item-icon-285,285, Штаны Страстного пламени,0,5,,1,0,3,999,0,1,6,1
